Transportadora;Metodo;Cep Inicial;Cep Final;Peso Inicial Kg;Peso Final Kg;Valor Inicial R$;Valor Final R$;Cubagem;Limite Peso Kg;Prazo Entrega;Formula;Frete Valor R$;Excedente R$;AdValor %;Peso Excedente Kg;Valor Por Kg R$;Despacho R$;Total Minimo R$;Imposto %;Seguro %;Seguro Minimo R$;Gris %;Gris Minimo R$;Pedagio R$;Pedagio Fração R$;Tas %;Tas Minimo R$;Emex %;Emex Minimo R$;Taxa Minima R$;Taxa Maxima R$;Taxa %;Fração Taxa Peso;Taxa Sobre
"Transiga";"Normal";"07600-000";"07699-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07600-000";"07699-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07600-000";"07699-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07600-000";"07699-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07700-000";"07749-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07700-000";"07749-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07700-000";"07749-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07700-000";"07749-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07700-000";"07749-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07750-000";"07799-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";38,780;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07750-000";"07799-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";39,990;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07750-000";"07799-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";49,230;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07750-000";"07799-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";64,560;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07750-000";"07799-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";64,560;0,450;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07800-000";"07999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07800-000";"07999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07800-000";"07999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07800-000";"07999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"07800-000";"07999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08000-000";"08499-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";38,780;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08000-000";"08499-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";39,990;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08000-000";"08499-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";49,230;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08000-000";"08499-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";64,560;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08000-000";"08499-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";64,560;0,450;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08500-000";"08899-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";38,780;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08500-000";"08899-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";39,990;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08500-000";"08899-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";49,230;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08500-000";"08899-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";64,560;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08500-000";"08899-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";64,560;0,450;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08900-000";"08999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08900-000";"08999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08900-000";"08999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08900-000";"08999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"08900-000";"08999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09000-000";"09299-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";38,780;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09000-000";"09299-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";39,990;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09000-000";"09299-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";49,230;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09000-000";"09299-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";64,560;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09000-000";"09299-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";64,560;0,450;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09300-000";"09499-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";38,780;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09300-000";"09499-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";39,990;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09300-000";"09499-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";49,230;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09300-000";"09499-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";64,560;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09300-000";"09499-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";64,560;0,450;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09500-000";"09999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";38,780;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09500-000";"09999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";39,990;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09500-000";"09999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";49,230;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09500-000";"09999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";64,560;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"09500-000";"09999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";64,560;0,450;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11000-000";"11249-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11000-000";"11249-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11000-000";"11249-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11000-000";"11249-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11000-000";"11249-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11250-000";"11299-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11250-000";"11299-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11250-000";"11299-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11250-000";"11299-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11250-000";"11299-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11300-000";"11399-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11300-000";"11399-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11300-000";"11399-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11300-000";"11399-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11300-000";"11399-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11400-000";"11499-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11400-000";"11499-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11400-000";"11499-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11400-000";"11499-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11400-000";"11499-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11500-000";"11599-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11500-000";"11599-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11500-000";"11599-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11500-000";"11599-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11500-000";"11599-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11600-000";"11699-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11600-000";"11699-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11600-000";"11699-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11600-000";"11699-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11600-000";"11699-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11700-000";"11729-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11700-000";"11729-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11700-000";"11729-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11700-000";"11729-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11700-000";"11729-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11730-000";"11759-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11730-000";"11759-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11730-000";"11759-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11730-000";"11759-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
