NÂº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,2oKSRFl1,01/08/2024,11:30,EGYPT - PREMIER LEAGUE,Arab Contractors,Ceramica Cleopatra,ROUND 32,2.65,2.92,2.7,1.42,2.47,1.04,7.6,1.37,2.65,2.07,1.6,1.78,1.83,,,1.75,1.98,7.7,7.4,13.0,32.0,8.0,5.7,10.0,26.0,13.5,9.75,14.0,37.0,32.0,23.0,32.0,70.0,600.0
2,hzmLX5xK,01/08/2024,15:00,EGYPT - PREMIER LEAGUE,Al Ahly,National Bank Egypt,ROUND 32,1.31,4.6,9.0,1.38,2.6,10.5,1.03,1.23,3.4,1.7,1.93,2.07,1.6,,,,,11.5,22.0,65.0,300.0,6.4,9.5,29.0,120.0,5.9,8.75,24.0,100.0,7.8,11.5,32.0,120.0,800.0
3,zaIzQgJD,01/08/2024,15:00,EGYPT - PREMIER LEAGUE,Smouha,Al Masry,ROUND 32,2.8,2.87,2.62,1.4,2.5,1.04,7.6,1.36,2.67,2.05,1.6,1.75,1.87,,,,,7.7,7.5,13.0,30.0,8.0,5.6,9.75,24.0,14.0,10.0,13.5,35.0,35.0,25.0,35.0,65.0,600.0
4,ADdAuIoQ,01/08/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Blooming,CLAUSURA ,1.65,3.75,4.1,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.9,1.83,1.83,1.68,2.15,1.21,4.25,11.0,12.0,23.0,51.0,7.0,7.5,15.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
5,Usgklfi4,01/08/2024,17:00,PERU - LIGA 1,Cajamarca,Alianza Atl.,CLAUSURA ,1.73,3.75,4.75,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.0,1.73,1.73,2.08,1.21,4.25,9.5,11.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,67.0,351.0
6,tdmtzd9m,01/08/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,Independiente,Santa Cruz,CLAUSURA ,1.25,5.0,9.5,1.25,3.75,1.03,15.0,1.14,5.5,1.5,2.5,1.91,1.8,1.28,3.55,,,15.0,26.0,51.0,126.0,8.5,11.0,29.0,67.0,7.0,9.0,21.0,51.0,8.0,11.0,26.0,51.0,301.0
7,UFtHNRGC,01/08/2024,19:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Ameliano,CLAUSURA ,1.29,5.0,8.5,1.3,3.4,1.03,15.0,1.22,4.0,1.7,2.1,2.1,1.67,1.3,3.45,,,13.0,21.0,41.0,101.0,7.0,10.0,26.0,67.0,6.0,9.0,23.0,51.0,8.0,12.0,29.0,67.0,1250.0
8,zetkYZw0,01/08/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,The Strongest,CLAUSURA ,1.95,3.3,3.3,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,1.67,2.1,2.03,1.78,1.3,3.45,12.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,34.0,19.0,15.0,23.0,41.0,151.0
