Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,M7Y1emMr,20/09/2024,13:00,AUSTRIA - 2. LIGA,Stripfing,Bregenz,ROUND 7,2.22,3.6,2.85,1.34,3.0,1.04,8.5,1.22,3.85,1.65,2.15,1.57,2.25,2.15,1.65,,,8.5,11.25,16.0,35.0,9.75,7.1,10.25,22.0,12.0,9.0,12.5,26.0,22.0,16.0,22.0,45.0,300.0
12,SCi31VT8,20/09/2024,13:00,CROATIA - HNL,Varazdin,Istra 1961,ROUND 7,1.95,3.2,3.7,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,2.03,1.83,1.26,3.7,8.0,9.5,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,67.0,351.0
13,dpD4F8DE,20/09/2024,13:00,AUSTRIA - 2. LIGA,First Vienna,SK Rapid (Am),ROUND 7,2.05,3.8,3.05,1.29,3.3,1.03,9.0,1.18,4.35,1.53,2.32,1.5,2.42,2.0,1.75,,,9.0,14.0,19.5,40.0,10.75,7.7,11.0,22.0,12.0,8.75,11.75,24.0,20.0,14.5,19.5,37.0,200.0
14,8pCmWRUp,20/09/2024,13:00,CYPRUS - CYTA CHAMPIONSHIP,Karmiotissa,Omonia 29th May,ROUND 4,2.02,3.45,3.5,1.42,2.8,1.06,7.8,1.3,3.3,1.91,1.85,1.75,1.98,1.98,1.8,,,7.8,10.0,20.0,55.0,7.4,7.0,13.0,35.0,10.5,9.0,15.5,40.0,19.5,17.0,29.0,75.0,600.0
15,rD1lIZQt,20/09/2024,13:00,FINLAND - YKKONEN,OLS Oulu,KPV Kokkola,CHAMPIONSHIP GROUP,2.2,3.6,2.6,1.29,3.5,1.02,19.0,1.17,5.0,1.53,2.4,1.5,2.5,,,,,19.0,13.0,17.0,29.0,12.0,8.0,11.0,19.0,15.0,9.5,12.0,23.0,23.0,17.0,21.0,34.0,101.0
16,U9gN2VT8,20/09/2024,13:00,AUSTRIA - 2. LIGA,Lafnitz,Kapfenberg,ROUND 7,2.82,3.75,2.2,1.27,3.4,1.03,9.25,1.16,4.6,1.5,2.42,1.45,2.57,,,1.65,2.15,9.25,12.5,14.5,24.0,13.5,7.8,9.0,15.0,18.0,10.5,11.25,18.5,35.0,20.0,22.0,35.0,175.0
17,lrhq8Q5l,20/09/2024,13:00,AUSTRIA - 2. LIGA,ASK Voitsberg,St. Polten,ROUND 7,3.2,3.65,2.02,1.34,3.0,1.04,8.25,1.22,3.85,1.7,2.07,1.6,2.2,,,1.75,2.0,8.25,9.25,11.0,19.0,11.75,7.1,8.5,14.5,18.0,11.25,12.5,22.0,40.0,25.0,29.0,50.0,300.0
18,ATSl0KOG,20/09/2024,13:30,DENMARK - 1ST DIVISION,Hobro,Kolding IF,ROUND 10,3.2,3.6,2.1,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1,3.1,1.35,1.73,2.08,12.0,8.5,11.0,19.0,11.0,7.0,9.0,17.0,17.0,9.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
19,tp5ecVbl,20/09/2024,13:30,GERMANY - 2. BUNDESLIGA,Paderborn,Hannover,ROUND 6,2.15,3.75,3.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.15,1.68,1.4,2.85,15.0,13.0,17.0,34.0,10.0,7.5,11.0,21.0,12.0,9.0,12.0,26.0,21.0,15.0,21.0,41.0,126.0
20,xCb4e9T0,20/09/2024,13:30,GERMANY - 2. BUNDESLIGA,Schalke,Darmstadt,ROUND 6,1.75,4.0,4.2,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25,1.73,2.08,1.24,3.9,17.0,15.0,23.0,41.0,9.5,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,126.0
21,2ucWYubt,20/09/2024,13:30,ITALY - SERIE A,Cagliari,Empoli,ROUND 5,2.15,3.3,3.5,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8,2.1,1.7,1.33,3.3,8.0,9.0,17.0,41.0,6.5,6.5,13.0,29.0,9.5,9.5,17.0,41.0,19.0,19.0,34.0,51.0,401.0
22,vauCASUb,20/09/2024,14:00,TURKEY - SUPER LIG,Hatayspor,Bodrumspor,ROUND 6,2.5,3.2,2.88,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.0,1.73,2.43,1.53,1.43,2.75,7.5,7.5,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,23.0,34.0,51.0,351.0
23,p2c61yl2,20/09/2024,14:00,DENMARK - SUPERLIGA,Viborg,Nordsjaelland,ROUND 9,2.9,3.75,2.2,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.85,1.4,1.68,2.15,17.0,11.0,13.0,21.0,13.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,101.0
24,n16h9vcT,20/09/2024,14:00,TURKEY - 1. LIG,Erzurumspor,Erokspor,ROUND 6,1.73,3.5,4.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.8,1.75,2.05,1.22,4.15,9.5,11.0,21.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,19.0,41.0,13.0,15.0,29.0,51.0,351.0
25,OCUt2tf4,20/09/2024,14:00,DENMARK - 1ST DIVISION,Koge,Vendsyssel,ROUND 10,5.25,4.1,1.57,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,1.5,2.5,5.25,1.16,2.38,1.55,19.0,11.0,10.0,13.0,21.0,8.5,8.5,11.0,23.0,17.0,12.0,19.0,51.0,34.0,34.0,34.0,101.0
26,juGg25qn,20/09/2024,14:00,TURKEY - 1. LIG,Manisa FK,Yeni Malatyaspor,ROUND 6,1.17,5.5,15.0,1.36,3.0,1.05,11.0,1.25,3.75,1.62,2.25,2.38,1.53,,,,,11.0,15.0,41.0,101.0,6.5,10.0,23.0,67.0,5.5,9.5,26.0,67.0,8.0,13.0,34.0,81.0,201.0
27,CE4fdOTt,20/09/2024,14:00,FINLAND - VEIKKAUSLIIGA,VPS,HJK,CHAMPIONSHIP GROUP,4.2,3.8,1.8,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.57,2.25,4.1,1.23,2.05,1.75,15.0,9.5,10.0,15.0,15.0,7.5,8.5,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,126.0
28,tOVkw0aM,20/09/2024,14:00,GERMANY - 3. LIGA,Unterhaching,Aue,ROUND 6,2.8,3.4,2.3,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.75,1.43,1.6,2.3,13.0,9.5,13.0,23.0,11.0,7.0,9.5,17.0,15.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
29,UDoYtpgA,20/09/2024,14:30,FRANCE - NATIONAL,Nancy,Dijon,ROUND 6,2.35,3.3,2.77,1.38,2.57,1.01,10.4,1.28,3.05,1.87,1.83,1.65,1.98,,,,,10.25,9.0,14.5,32.0,8.5,6.4,10.25,24.0,12.0,9.0,13.5,32.0,24.0,18.5,27.0,60.0,450.0
30,l4wQr6Oc,20/09/2024,14:30,FRANCE - NATIONAL,Le Mans,Bourg en Bresse,ROUND 6,1.91,3.2,3.9,1.4,2.52,1.02,7.3,1.36,2.67,2.05,1.6,1.87,1.75,1.87,1.83,,,8.25,10.0,21.0,60.0,6.1,6.3,13.0,40.0,8.25,8.5,16.0,50.0,16.0,17.0,32.0,90.0,800.0
31,McovL2Wj,20/09/2024,14:30,FRANCE - NATIONAL,Aubagne,Sochaux,ROUND 6,3.4,3.1,2.1,1.39,2.57,1.01,7.7,1.32,2.82,1.93,1.7,1.75,1.87,,,,,8.75,7.1,10.0,20.0,9.5,6.1,8.5,17.5,18.0,11.75,14.0,28.0,50.0,32.0,40.0,70.0,600.0
32,4h5MKgx8,20/09/2024,14:30,FRANCE - NATIONAL,Paris 13 Atl.,Boulogne,ROUND 6,3.0,3.0,2.35,1.44,2.4,1.03,6.85,1.39,2.57,2.12,1.57,1.83,1.78,,,,,7.5,6.6,10.5,24.0,8.25,5.8,9.5,22.0,15.0,10.75,15.0,37.0,40.0,28.0,40.0,80.0,700.0
33,nHU6S5eE,20/09/2024,14:30,FRANCE - NATIONAL,Rouen,Chateauroux,ROUND 6,2.22,2.9,3.4,1.42,2.47,1.04,6.45,1.37,2.65,2.07,1.6,1.78,1.83,,,,,7.6,8.75,17.5,50.0,6.9,5.7,11.75,35.0,10.5,8.75,14.0,45.0,23.0,19.0,30.0,70.0,600.0
34,YXSEQqQQ,20/09/2024,14:30,FRANCE - NATIONAL,Valenciennes,Concarneau,ROUND 6,2.05,3.15,3.55,1.4,2.52,1.02,7.4,1.36,2.7,2.02,1.62,1.82,1.78,1.98,1.75,,,8.25,9.25,18.0,50.0,6.6,6.1,12.5,35.0,9.25,8.75,15.5,45.0,18.5,17.5,32.0,80.0,700.0
35,dS1EMF7e,20/09/2024,14:30,FRANCE - NATIONAL,Orleans,Villefranche,ROUND 6,1.9,3.1,4.2,1.42,2.47,1.02,7.1,1.37,2.62,2.07,1.6,1.87,1.75,1.87,1.83,,,7.6,10.0,23.0,75.0,6.1,6.0,14.0,45.0,8.5,8.25,16.0,55.0,16.5,16.5,30.0,90.0,800.0
36,QcbV4W6C,20/09/2024,14:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Etoile-Carouge,ROUND 7,2.47,3.45,2.6,1.35,2.95,1.04,8.25,1.22,3.8,1.7,2.07,1.55,2.3,2.3,1.57,,,8.25,10.25,14.5,29.0,10.5,6.8,9.75,19.5,14.5,9.25,11.75,24.0,28.0,18.5,23.0,45.0,250.0
37,hp0N6hx0,20/09/2024,14:30,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Wil,ROUND 7,2.2,3.6,2.87,1.31,3.15,1.03,9.0,1.19,4.2,1.57,2.25,1.5,2.42,2.15,1.65,,,9.0,13.0,18.0,37.0,10.5,7.3,10.5,21.0,13.0,9.0,11.5,23.0,23.0,15.5,20.0,37.0,200.0
38,0085Oywq,20/09/2024,14:30,FRANCE - NATIONAL,Nimes,Versailles,ROUND 6,2.55,3.05,2.72,1.42,2.47,1.02,7.1,1.37,2.62,2.1,1.57,1.82,1.78,,,,,7.9,7.8,13.0,32.0,7.1,5.9,10.0,24.0,11.75,10.0,15.0,37.0,28.0,24.0,37.0,80.0,700.0
39,dI6E8E7m,20/09/2024,14:30,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Xamax,ROUND 7,2.6,3.4,2.5,1.34,3.0,1.04,8.25,1.22,3.9,1.65,2.15,1.53,2.35,,,,,8.25,10.25,14.0,28.0,11.25,6.7,9.5,19.0,15.5,9.5,11.25,23.0,30.0,19.0,22.0,40.0,250.0
40,CS14UX0s,20/09/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ettifaq,Al Nassr,ROUND 4,3.7,3.6,1.8,1.3,3.4,1.01,13.0,1.2,4.33,1.67,2.15,1.62,2.2,3.7,1.26,1.98,1.83,13.0,9.0,10.0,15.0,15.0,7.5,9.0,13.0,21.0,13.0,13.0,21.0,41.0,29.0,34.0,41.0,151.0
41,rTcGTIGG,20/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Excelsior,ROUND 7,3.2,3.6,2.15,1.22,4.0,1.02,21.0,1.11,6.5,1.44,2.7,1.36,3.0,3.0,1.38,1.7,2.1,21.0,15.0,15.0,21.0,19.0,7.5,9.5,15.0,21.0,12.0,10.0,19.0,34.0,21.0,21.0,26.0,67.0
42,Em6aX0Hi,20/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,Telstar,ROUND 7,1.75,3.8,4.33,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.53,2.38,1.73,2.08,1.23,4.1,17.0,17.0,26.0,41.0,10.0,7.5,15.0,29.0,10.0,8.5,12.0,29.0,15.0,13.0,19.0,34.0,126.0
43,AFa8Vvn4,20/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,FC Emmen,ROUND 7,2.6,3.6,2.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.5,1.5,1.53,2.43,17.0,12.0,15.0,26.0,13.0,7.0,10.0,17.0,15.0,10.0,11.0,21.0,26.0,19.0,21.0,34.0,101.0
44,QucpGhWH,20/09/2024,15:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Ferencvaros,ROUND 7,7.5,4.5,1.42,1.3,3.4,1.04,13.0,1.2,4.33,1.65,2.2,1.83,1.83,6.8,1.11,2.85,1.4,13.0,8.0,7.0,9.5,21.0,8.5,8.5,11.0,41.0,21.0,17.0,23.0,81.0,51.0,51.0,51.0,251.0
45,6uS5jzie,20/09/2024,15:00,ROMANIA - LIGA 1,Otelul,Din. Bucuresti,ROUND 10,2.25,3.0,3.25,1.53,2.38,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67,2.25,1.63,1.33,3.3,7.0,8.0,15.0,34.0,6.5,6.0,13.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,41.0,67.0,201.0
46,ULuNR9U7,20/09/2024,15:00,FRANCE - LIGUE 2,Caen,AC Ajaccio,ROUND 5,1.9,3.4,3.6,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.2,1.62,1.98,1.88,1.28,3.55,7.5,8.5,19.0,41.0,5.5,7.0,15.0,41.0,8.0,9.5,21.0,41.0,15.0,19.0,41.0,81.0,201.0
47,AB9Rxzw9,20/09/2024,15:00,FRANCE - LIGUE 2,Red Star,Laval,ROUND 5,2.0,3.25,3.6,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8,2.05,1.8,1.3,3.45,8.5,9.5,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
48,Uo3Rq63L,20/09/2024,15:00,NETHERLANDS - EREDIVISIE,Zwolle,AZ Alkmaar,ROUND 6,6.5,4.75,1.44,1.3,3.4,1.03,17.0,1.18,4.5,1.62,2.25,1.8,1.95,5.75,1.14,2.75,1.43,15.0,8.0,7.5,10.0,17.0,9.5,8.5,11.0,34.0,19.0,19.0,23.0,67.0,41.0,41.0,51.0,251.0
49,YFqJPo3L,20/09/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,Seraing,ROUND 5,1.45,4.5,6.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.73,2.0,1.45,2.68,1.14,5.75,15.0,19.0,34.0,67.0,9.0,9.0,19.0,41.0,8.0,8.5,17.0,41.0,10.0,11.0,23.0,51.0,201.0
50,CUM5GsQ7,20/09/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,Anderlecht U23,ROUND 5,1.67,4.1,4.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.67,2.1,1.65,2.2,1.21,4.25,15.0,15.0,26.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,13.0,21.0,41.0,151.0
51,OnFinJal,20/09/2024,15:00,FRANCE - LIGUE 2,Troyes,Rodez,ROUND 5,2.55,3.25,2.55,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.73,2.0,2.5,1.5,1.5,2.5,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
52,d8sFTVae,20/09/2024,15:00,FRANCE - LIGUE 2,Amiens,Clermont,ROUND 5,2.55,2.88,2.88,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,2.6,1.48,1.43,2.75,6.5,7.0,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,1250.0
53,tM09MEhS,20/09/2024,15:00,FRANCE - LIGUE 2,Bastia,Paris FC,ROUND 5,2.9,2.9,2.45,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,1.83,1.83,3.0,1.38,1.55,2.38,8.0,7.5,11.0,23.0,9.0,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
54,fuel9lV1,20/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Jong PSV,ROUND 7,1.91,3.6,3.7,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,1.44,2.63,1.93,1.93,1.28,3.55,19.0,19.0,23.0,41.0,12.0,8.0,13.0,26.0,12.0,9.0,11.0,26.0,19.0,13.0,19.0,29.0,81.0
55,nFitBA0k,20/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Helmond,FC Volendam,ROUND 7,1.91,3.5,3.9,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5,1.95,1.9,1.28,3.55,15.0,15.0,23.0,41.0,11.0,7.0,13.0,26.0,11.0,9.0,11.0,29.0,17.0,13.0,21.0,34.0,101.0
56,r5HuFWp2,20/09/2024,15:00,FRANCE - LIGUE 2,Dunkerque,Pau FC,ROUND 5,2.5,3.1,2.7,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83,2.43,1.53,1.45,2.68,8.5,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0
57,xhnuHhGk,20/09/2024,15:00,FRANCE - LIGUE 2,Guingamp,Annecy,ROUND 5,1.75,3.5,4.2,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.83,1.83,1.75,2.05,1.21,4.25,10.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,17.0,41.0,15.0,15.0,26.0,51.0,301.0
58,pf70OzOF,20/09/2024,15:00,FRANCE - LIGUE 2,Martigues,Grenoble,ROUND 5,2.9,3.3,2.2,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83,2.85,1.4,1.63,2.25,9.5,7.5,11.0,21.0,8.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,301.0
59,dbnUr76E,20/09/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Aarau,ROUND 7,1.78,4.0,3.75,1.24,3.65,1.02,9.75,1.13,5.1,1.42,2.67,1.42,2.65,1.75,2.0,,,9.75,19.5,29.0,60.0,12.0,8.75,13.0,27.0,11.75,8.5,11.5,24.0,16.5,12.0,16.5,32.0,150.0
60,MPiv3AyP,20/09/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Thun,Bellinzona,ROUND 7,1.53,4.1,5.4,1.33,3.05,1.04,8.5,1.21,3.9,1.65,2.15,1.75,1.98,,,,,8.5,16.5,35.0,100.0,7.8,8.0,16.5,50.0,7.8,8.0,15.5,45.0,11.25,11.5,23.0,65.0,450.0
61,zTDuVTmo,20/09/2024,15:30,SPAIN - PRIMERA RFEF,Sanluqueno,Real Madrid B,GROUP 2 ,2.88,3.1,2.25,1.5,2.5,1.07,7.5,1.44,2.63,2.35,1.57,2.0,1.73,2.85,1.4,1.58,2.35,7.5,6.5,10.0,21.0,7.5,6.5,10.0,21.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,800.0
62,nX46u68D,20/09/2024,15:30,ITALY - SERIE B,Catanzaro,Cremonese,ROUND 6,3.1,3.25,2.3,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05,3.0,1.38,1.6,2.3,10.0,8.5,12.0,21.0,10.0,6.0,9.5,19.0,15.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
63,xCjmunDN,20/09/2024,15:30,SPAIN - PRIMERA RFEF,Barakaldo,Gimnastic,GROUP 1 ,2.63,3.2,2.4,1.53,2.38,1.08,7.0,1.5,2.5,2.38,1.53,2.2,1.62,,,,,7.0,6.5,11.0,23.0,7.0,6.5,11.0,23.0,12.0,11.0,21.0,41.0,29.0,26.0,41.0,67.0,67.0
64,EqMYnXfe,20/09/2024,15:30,POLAND - DIVISION 1,Wisla Plock,S. Rzeszow,ROUND 10,1.9,3.6,3.6,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.57,2.25,1.95,1.9,1.28,3.55,15.0,13.0,21.0,41.0,9.5,7.0,13.0,26.0,11.0,9.0,12.0,29.0,17.0,15.0,21.0,41.0,126.0
65,Sz8HeaKM,20/09/2024,15:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Legia,ROUND 9,2.45,3.4,2.75,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.38,1.55,1.45,2.68,12.0,11.0,15.0,29.0,10.0,6.5,11.0,21.0,13.0,9.5,12.0,26.0,23.0,19.0,23.0,41.0,151.0
66,UXyAgRje,20/09/2024,15:30,AUSTRIA - 2. LIGA,Admira,Floridsdorfer AC,ROUND 7,2.02,3.4,3.45,1.39,2.77,1.07,7.0,1.33,3.05,2.0,1.75,1.82,1.88,1.98,1.78,,,7.0,9.5,17.5,45.0,7.1,6.5,12.0,32.0,9.25,8.75,15.0,40.0,18.0,16.5,29.0,75.0,600.0
67,dCL13J5e,20/09/2024,15:30,GERMANY - BUNDESLIGA,Augsburg,Mainz,ROUND 4,2.38,3.5,2.9,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25,2.35,1.58,1.43,2.75,13.0,12.0,17.0,29.0,10.0,6.5,11.0,21.0,13.0,9.5,12.0,26.0,23.0,17.0,23.0,41.0,126.0
68,IXMeP2Rq,20/09/2024,15:30,SPAIN - LALIGA2,Granada CF,Malaga,ROUND 6,1.8,3.5,4.5,1.44,2.63,1.07,9.0,1.4,2.75,2.2,1.65,2.0,1.73,1.83,2.03,1.22,4.15,8.5,10.0,21.0,51.0,6.0,7.0,15.0,41.0,7.5,9.0,19.0,41.0,15.0,17.0,34.0,67.0,1250.0
69,S8kUR1EG,20/09/2024,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Glentoran,ROUND 9,1.95,3.45,3.65,1.42,2.67,1.06,7.3,1.3,3.25,1.9,1.85,1.75,1.98,1.91,1.83,,,7.3,10.75,19.5,50.0,7.4,6.6,12.5,32.0,9.25,8.5,14.0,37.0,17.0,15.5,26.0,65.0,500.0
