Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,0AijtnrS,02/12/2024,15:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Zamalek,ROUND 4,5.0,2.8,1.91,1.5,2.42,1.1,5.7,1.42,2.67,2.2,1.6,1.88,1.83,4.1,1.2,1.85,1.85,5.7,5.9,8.5,17.5,11.25,5.5,8.0,16.5,30.0,15.5,14.5,30.0,110.0,55.0,55.0,75.0,700.0
12,lx57vMr9,02/12/2024,15:00,ISRAEL - LIGAT HA'AL,Maccabi Bnei Raina,Maccabi Tel Aviv,ROUND 11,5.25,4.5,1.45,1.33,3.25,1.04,13.0,1.25,3.75,1.75,2.05,1.91,1.8,5.25,1.16,2.6,1.48,13.0,7.0,7.0,10.0,15.0,9.0,8.5,12.0,29.0,17.0,21.0,26.0,67.0,41.0,41.0,51.0,351.0
13,4rMiP3MU,02/12/2024,15:00,POLAND - DIVISION 1,Arka Gdynia,S. Rzeszow,ROUND 18,1.55,3.9,5.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.73,2.0,1.58,2.35,1.16,5.25,13.0,17.0,29.0,51.0,8.5,8.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,23.0,41.0,151.0
14,MDskm86E,02/12/2024,15:00,POLAND - EKSTRAKLASA,Motor Lublin,Radomiak Radom,ROUND 17,2.2,3.1,3.0,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.25,1.63,1.38,3.0,12.0,12.0,17.0,34.0,9.5,6.5,11.0,23.0,12.0,9.5,12.0,29.0,21.0,17.0,23.0,41.0,151.0
15,p69K5s4L,02/12/2024,15:45,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Gil Vicente,ROUND 12,1.67,3.8,5.0,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,2.0,1.75,1.65,2.2,1.17,5.0,9.0,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,41.0,12.0,15.0,29.0,67.0,401.0
16,l2Sx6On1,02/12/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Always Ready,CLAUSURA ,2.05,3.5,3.1,1.36,3.0,1.04,13.0,1.25,3.75,1.83,1.98,1.67,2.1,2.05,1.75,1.35,3.1,12.0,11.0,17.0,34.0,8.5,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,23.0,41.0,151.0
17,ARP8fGeD,02/12/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,Maastricht,ROUND 17,1.85,3.9,3.7,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.5,2.5,1.88,1.98,1.3,3.45,19.0,17.0,23.0,41.0,11.0,8.0,13.0,26.0,12.0,9.0,12.0,26.0,17.0,13.0,19.0,34.0,101.0
18,IgEqxYaS,02/12/2024,16:30,ITALY - SERIE C,Arezzo,Entella,GROUP B ,2.7,2.65,2.85,1.62,2.15,1.14,4.85,1.6,2.2,2.75,1.4,2.15,1.62,2.7,1.4,1.44,2.6,4.85,6.1,12.5,37.0,6.3,5.5,11.5,35.0,12.5,10.75,18.5,60.0,35.0,30.0,50.0,120.0,101.0
19,6wBtEPN6,02/12/2024,16:30,ITALY - SERIE C,Monopoli,Avellino,GROUP C ,2.92,3.05,2.32,1.55,2.3,1.11,5.7,1.5,2.42,2.42,1.5,2.12,1.65,2.9,1.36,1.56,2.28,5.7,6.1,10.0,23.0,7.0,6.1,10.0,24.0,13.0,11.5,19.0,45.0,35.0,32.0,50.0,120.0,101.0
20,xd6jYObf,02/12/2024,16:30,ITALY - SERIE C,Pontedera,Spal,GROUP B ,2.55,2.95,2.7,1.44,2.62,1.08,6.3,1.38,2.82,2.12,1.65,1.82,1.88,2.55,1.45,1.47,2.5,6.3,7.8,13.5,32.0,7.6,5.8,10.0,24.0,12.5,9.75,14.0,35.0,29.0,23.0,35.0,70.0,600.0
21,E3ElC3hJ,02/12/2024,16:30,ITALY - SERIE C,Sorrento,Giugliano,GROUP C ,2.18,2.95,3.3,1.5,2.42,1.09,6.0,1.42,2.67,2.2,1.6,1.9,1.8,2.14,1.63,1.32,3.15,6.0,8.5,17.0,50.0,6.5,5.8,11.75,35.0,10.0,9.0,15.0,45.0,22.0,19.5,35.0,80.0,800.0
22,nchtjcB4,02/12/2024,16:30,SPAIN - LALIGA2,Eibar,FC Cartagena SAD,ROUND 17,1.5,3.9,7.0,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,2.25,1.57,1.5,2.5,1.12,6.25,8.5,13.0,34.0,81.0,5.5,7.5,21.0,51.0,6.0,9.0,23.0,51.0,10.0,15.0,34.0,81.0,
23,ALQHQfvK,02/12/2024,16:45,ITALY - SERIE A,AS Roma,Atalanta,ROUND 14,3.2,3.4,2.2,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2,3.1,1.35,1.68,2.15,12.0,9.0,12.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
24,fLSvBE4C,02/12/2024,17:00,SPAIN - LALIGA,Sevilla,Osasuna,ROUND 15,2.1,3.4,3.5,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.95,1.8,2.08,1.73,1.3,3.45,9.0,9.5,17.0,41.0,7.0,6.5,12.0,29.0,9.5,9.0,17.0,41.0,19.0,19.0,29.0,51.0,351.0
25,GCxVfQk3,02/12/2024,17:45,PORTUGAL - LIGA PORTUGAL,FC Porto,Casa Pia,ROUND 12,1.2,6.5,13.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.1,1.67,1.2,4.4,,,15.0,29.0,67.0,201.0,8.0,12.0,34.0,101.0,6.5,10.0,26.0,81.0,7.0,11.0,29.0,81.0,451.0
26,E9ZOToaS,02/12/2024,19:00,URUGUAY - PRIMERA DIVISION,Maldonado,Danubio,CLAUSURA ,4.33,3.1,1.95,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,4.1,1.23,1.85,2.0,6.5,5.5,8.0,17.0,9.5,6.0,9.5,19.0,21.0,15.0,19.0,41.0,51.0,41.0,51.0,67.0,101.0
27,d6SPIPee,02/12/2024,20:30,COLOMBIA - PRIMERA A,Santa Fe,Dep. Pasto,CLAUSURA ,1.91,3.1,4.5,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.25,1.57,1.93,1.93,1.21,4.25,6.5,9.5,21.0,51.0,5.5,6.5,17.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,
28,GSpiMb2m,02/12/2024,22:30,COLOMBIA - PRIMERA A,Atl. Nacional,Millonarios,CLAUSURA ,2.3,2.9,3.45,1.6,2.25,1.11,5.8,1.47,2.55,2.4,1.53,1.98,1.75,2.4,1.57,,,5.8,7.9,18.0,55.0,6.3,5.9,13.0,40.0,11.0,9.75,17.5,55.0,26.0,23.0,40.0,110.0,1500.0
