Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
14,Aa7t1vXn,19/09/2024,14:00,SWEDEN - ALLSVENSKAN,Hacken,Djurgarden,ROUND 18,2.2,3.75,2.8,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5,2.2,1.65,1.43,2.75,17.0,13.0,17.0,29.0,12.0,7.5,11.0,21.0,13.0,9.5,12.0,23.0,21.0,15.0,21.0,34.0,101.0
15,0A55E9O0,19/09/2024,14:00,SWEDEN - ALLSVENSKAN,Elfsborg,Norrkoping,ROUND 24,1.33,5.25,8.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.8,1.95,1.33,3.3,1.1,7.0,17.0,23.0,41.0,101.0,9.0,10.0,23.0,51.0,7.5,8.5,19.0,51.0,9.0,11.0,21.0,51.0,201.0
16,by8IQwHr,19/09/2024,14:00,SWEDEN - SUPERETTAN,Orgryte,Landskrona,ROUND 23,2.9,3.4,2.3,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.85,1.4,1.6,2.3,13.0,10.0,13.0,23.0,12.0,6.5,9.5,17.0,17.0,11.0,11.0,21.0,29.0,21.0,26.0,34.0,126.0
17,xjut9IFr,19/09/2024,14:00,SPAIN - LALIGA,Leganes,Ath Bilbao,ROUND 7,3.9,3.2,2.0,1.53,2.38,1.1,7.0,1.5,2.63,2.5,1.53,2.1,1.67,3.8,1.25,1.85,2.05,7.0,5.5,8.0,17.0,8.5,6.5,9.5,19.0,19.0,15.0,19.0,41.0,41.0,41.0,51.0,81.0,501.0
18,Eih3NUHb,19/09/2024,15:00,PERU - LIGA 1,Union Comercio,Alianza Atl.,CLAUSURA ,3.0,3.2,2.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83,2.85,1.4,1.58,2.35,8.5,7.0,11.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,351.0
19,jertU3k1,19/09/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Kholood,ROUND 4,2.45,3.2,2.55,1.36,3.0,1.04,9.0,1.22,4.0,1.8,2.0,1.62,2.2,2.5,1.5,1.48,2.6,12.0,10.0,15.0,26.0,10.0,6.5,11.0,21.0,13.0,10.0,13.0,26.0,23.0,19.0,26.0,41.0,151.0
20,ba245wx3,19/09/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Atalanta,Arsenal,LEAGUE PHASE ,4.33,3.9,1.8,1.36,3.0,1.05,11.0,1.29,3.75,1.89,2.01,1.75,2.0,4.0,1.23,2.03,1.78,12.0,8.0,9.0,15.0,13.0,7.5,8.5,13.0,21.0,13.0,15.0,23.0,41.0,34.0,34.0,51.0,201.0
21,niTqG394,19/09/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Brest,Sturm Graz,LEAGUE PHASE ,1.91,3.4,4.0,1.4,2.75,1.06,10.0,1.33,3.4,2.08,1.82,1.91,1.91,1.95,1.95,1.25,3.8,9.5,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,17.0,29.0,51.0,301.0
22,0AFk0Qw2,19/09/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Monaco,Barcelona,LEAGUE PHASE ,4.5,4.1,1.7,1.25,3.75,1.03,17.0,1.14,5.5,1.44,2.75,1.5,2.5,4.25,1.21,2.15,1.68,19.0,11.0,11.0,15.0,19.0,8.5,8.5,12.0,29.0,15.0,12.0,19.0,51.0,29.0,29.0,34.0,101.0
23,KliVkqKP,19/09/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Atl. Madrid,RB Leipzig,LEAGUE PHASE ,1.73,3.9,4.5,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.67,2.1,1.7,2.1,1.23,4.1,15.0,15.0,23.0,41.0,8.5,7.5,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,21.0,41.0,151.0
24,8EDxxUWi,19/09/2024,17:15,PERU - LIGA 1,Los Chankas,Cajamarca,CLAUSURA ,1.83,3.4,3.9,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.73,2.0,1.88,1.98,1.24,3.9,11.0,13.0,21.0,41.0,8.0,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,41.0,201.0
25,vXd3xS9d,19/09/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,Flamengo RJ (Bra),Penarol (Uru),PLAY OFFS ,1.42,5.0,6.5,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,2.25,1.57,1.4,2.85,1.12,6.4,11.0,13.0,34.0,81.0,5.5,9.5,21.0,51.0,6.0,8.5,26.0,51.0,9.0,13.0,34.0,81.0,501.0
26,zNpeCTfc,19/09/2024,19:30,BRAZIL - SERIE B,CRB,Ponte Preta,ROUND 27,1.85,3.3,4.5,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.38,1.53,1.88,1.98,1.2,4.4,6.5,9.0,21.0,51.0,5.0,6.5,17.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,201.0
27,pnm9Bb5t,19/09/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Athletico-PR (Bra),Racing Club (Arg),PLAY OFFS ,2.1,3.2,3.8,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.91,1.8,2.08,1.73,1.28,3.55,8.0,9.5,17.0,41.0,6.5,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,51.0,351.0
28,KQfWu1Gl,19/09/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Libertad Asuncion (Par),Cruzeiro (Bra),PLAY OFFS ,2.9,3.1,2.63,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67,2.75,1.43,1.5,2.5,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,351.0
29,MFUvAwET,19/09/2024,21:30,BRAZIL - SERIE B,Botafogo SP,Santos,ROUND 27,4.75,3.2,1.85,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62,4.4,1.2,1.98,1.88,6.5,5.5,7.5,15.0,9.5,6.5,9.5,19.0,21.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,201.0
30,0MVqz814,19/09/2024,22:00,PERU - LIGA 1,Carlos Mannucci,FBC Melgar,CLAUSURA ,5.5,3.8,1.57,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.91,1.8,5.5,1.15,2.35,1.58,10.0,6.5,7.0,11.0,13.0,7.5,8.5,13.0,29.0,17.0,19.0,29.0,51.0,41.0,41.0,51.0,351.0
