Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,U7Sptfdn,15/09/2024,07:00,SPAIN - PRIMERA RFEF,Murcia,Merida AD,GROUP 2 ,1.91,3.1,3.8,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,2.38,1.53,1.98,1.83,1.25,3.8,6.5,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,23.0,51.0,17.0,21.0,41.0,81.0,67.0
12,vqNgFEbG,15/09/2024,07:00,JAPAN - J2 LEAGUE,Tochigi SC,Mito,ROUND 31,2.63,3.2,2.63,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.83,1.83,2.6,1.48,1.48,2.6,8.0,7.5,12.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
13,vqmyMjBU,15/09/2024,07:00,SPAIN - PRIMERA RFEF,Real Madrid B,Betis B,GROUP 2 ,1.85,3.4,3.6,1.36,3.0,1.02,11.0,1.25,3.75,1.8,2.0,1.73,2.0,1.88,1.85,,,11.0,13.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,9.0,13.0,34.0,17.0,15.0,23.0,41.0,450.0
14,E5i3yDNG,15/09/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Mafra,Tondela,ROUND 5,2.38,3.0,2.75,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,1.83,1.83,2.43,1.53,1.43,2.75,8.5,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,251.0
15,GCtBD4qT,15/09/2024,07:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Anyang,ROUND 30,3.25,3.3,2.1,1.4,2.75,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8,3.1,1.35,1.7,2.1,8.5,7.0,9.5,19.0,9.0,6.5,9.5,19.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0
16,WMZCQe9b,15/09/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Alverca,ROUND 5,1.53,3.6,5.25,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.91,1.8,1.58,2.35,1.15,5.5,10.0,15.0,29.0,67.0,6.5,7.5,19.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,51.0,351.0
17,GUXFpU7L,15/09/2024,07:00,UKRAINE - PREMIER LEAGUE,Vorskla Poltava,Rukh Lviv,ROUND 6,3.1,3.05,2.25,1.4,2.5,1.04,9.35,1.35,2.72,2.02,1.62,1.78,1.83,,,,,8.25,7.2,10.75,23.0,8.5,5.9,9.0,19.0,15.5,11.0,14.5,30.0,40.0,30.0,40.0,75.0,600.0
18,MZt5S8TH,15/09/2024,07:00,SPAIN - PRIMERA RFEF,Lugo,Barakaldo,GROUP 1 ,1.85,3.3,3.75,1.53,2.38,1.07,7.5,1.44,2.63,2.35,1.57,2.2,1.62,1.9,1.85,,,7.5,9.0,19.0,41.0,6.0,7.0,15.0,41.0,8.0,9.5,21.0,41.0,15.0,19.0,41.0,81.0,67.0
19,A7qj5lI8,15/09/2024,07:00,SPAIN - PRIMERA RFEF,Andorra,Ponferradina,GROUP 1 ,1.65,3.4,4.75,1.5,2.5,1.08,7.0,1.44,2.63,2.35,1.57,2.38,1.53,1.7,2.07,,,7.0,11.0,23.0,51.0,5.5,7.0,19.0,41.0,6.5,9.5,23.0,51.0,12.0,17.0,41.0,81.0,67.0
20,zPshV6lS,15/09/2024,07:15,NETHERLANDS - EREDIVISIE,Sparta Rotterdam,G.A. Eagles,ROUND 5,2.0,3.5,3.6,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,2.07,1.83,1.3,3.45,11.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,15.0,23.0,41.0,201.0
21,I5lZrMzH,15/09/2024,07:15,POLAND - EKSTRAKLASA,Piast Gliwice,Puszcza,ROUND 8,1.55,4.0,5.75,1.44,2.63,1.07,9.0,1.4,2.75,2.2,1.65,2.25,1.57,1.55,2.38,1.15,5.5,8.5,12.0,29.0,67.0,5.5,8.0,19.0,51.0,6.5,9.0,23.0,51.0,11.0,15.0,34.0,81.0,201.0
22,zTBIR3ZF,15/09/2024,07:30,ITALY - SERIE A,Genoa,AS Roma,ROUND 4,3.25,3.3,2.25,1.44,2.63,1.07,9.0,1.36,3.2,2.2,1.67,1.91,1.91,3.1,1.35,1.63,2.25,8.5,7.0,10.0,21.0,9.0,6.0,9.5,19.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,301.0
23,pxxje9aD,15/09/2024,08:00,SCOTLAND - PREMIERSHIP,Dundee Utd,Rangers,ROUND 5,6.0,4.2,1.53,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.8,1.95,5.75,1.14,2.43,1.53,13.0,8.0,8.0,11.0,17.0,8.0,8.5,12.0,29.0,17.0,17.0,23.0,67.0,41.0,41.0,51.0,201.0
24,AyigS2N2,15/09/2024,08:00,CHINA - SUPER LEAGUE,Qingdao Hainiu,Wuhan Three Towns,ROUND 25,3.1,3.4,2.25,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.57,2.25,3.0,1.38,1.65,2.2,13.0,10.0,12.0,21.0,12.0,6.5,9.0,17.0,17.0,11.0,12.0,23.0,34.0,23.0,29.0,41.0,126.0
25,2gpMrWqe,15/09/2024,08:30,GERMANY - 2. BUNDESLIGA,Hertha Berlin,Dusseldorf,ROUND 5,2.5,3.6,2.6,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.53,2.38,2.38,1.55,1.48,2.6,15.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0
26,xxreUWU1,15/09/2024,08:30,GERMANY - 2. BUNDESLIGA,Hamburger SV,Regensburg,ROUND 5,1.3,5.5,8.5,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,1.83,1.83,1.3,3.45,1.1,7.0,17.0,23.0,41.0,101.0,8.5,11.0,26.0,51.0,7.0,9.0,21.0,51.0,8.5,11.0,23.0,51.0,251.0
27,fTtEphFr,15/09/2024,08:30,GERMANY - 2. BUNDESLIGA,Greuther Furth,Elversberg,ROUND 5,1.9,3.9,3.6,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.5,2.5,1.93,1.93,1.3,3.45,19.0,17.0,21.0,41.0,11.0,8.0,13.0,23.0,12.0,9.0,12.0,26.0,17.0,13.0,19.0,34.0,101.0
28,GpCqTb16,15/09/2024,08:30,ESTONIA - MEISTRILIIGA,Parnu JK Vaprus,Kalju,ROUND 27,4.1,3.6,1.7,1.35,3.04,1.01,10.0,1.22,3.64,1.75,1.9,1.72,2.07,,,,,11.25,6.4,7.1,11.25,10.75,6.2,7.0,11.0,19.5,11.25,12.0,19.0,50.0,29.0,30.0,45.0,300.0
29,lbUQYBCO,15/09/2024,08:30,BELGIUM - CHALLENGER PRO LEAGUE,Eupen,Waregem,ROUND 4,2.25,3.25,2.8,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1,2.3,1.6,1.43,2.75,12.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,151.0
30,CM2bU4Gi,15/09/2024,08:30,GERMANY - 3. LIGA,Aue,Arminia Bielefeld,ROUND 5,2.4,3.3,2.5,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.95,1.73,2.0,2.43,1.53,1.5,2.5,11.0,9.5,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,201.0
31,61oTIHZh,15/09/2024,08:30,BELGIUM - JUPILER PRO LEAGUE,Antwerp,Royale Union SG,ROUND 7,2.38,3.4,2.88,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.7,2.05,2.35,1.58,1.43,2.75,11.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
32,4jbzUUFj,15/09/2024,08:45,PORTUGAL - LIGA PORTUGAL 2,Penafiel,FC Porto B,ROUND 5,2.1,3.3,3.0,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.15,1.68,1.38,3.0,11.0,11.0,17.0,34.0,8.5,6.5,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,201.0
33,vPvozvCo,15/09/2024,09:00,FINLAND - VEIKKAUSLIIGA,Gnistan,Mariehamn,RELEGATION GROUP,1.6,3.9,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.8,1.95,1.6,2.3,1.18,4.65,13.0,15.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,251.0
34,bBrkxLKj,15/09/2024,09:00,DENMARK - SUPERLIGA,Aarhus,Silkeborg,ROUND 8,1.6,4.1,5.5,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.7,2.05,1.58,2.35,1.16,5.25,15.0,17.0,29.0,51.0,8.5,7.5,17.0,41.0,8.5,8.0,15.0,41.0,12.0,12.0,21.0,41.0,151.0
35,rg97msuB,15/09/2024,09:00,DENMARK - 1ST DIVISION,Esbjerg,B.93,ROUND 9,1.48,4.33,6.25,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,1.62,2.2,1.48,2.6,1.13,5.9,17.0,21.0,34.0,67.0,9.5,9.0,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
36,0WIf0J3j,15/09/2024,09:00,SWEDEN - ALLSVENSKAN,AIK,Malmo FF,ROUND 22,3.4,3.4,2.1,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.7,2.05,3.3,1.33,1.75,2.05,11.0,8.0,10.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,41.0,26.0,34.0,41.0,201.0
37,IR3gLKuG,15/09/2024,09:00,SWEDEN - ALLSVENSKAN,Sirius,Brommapojkarna,ROUND 22,2.0,3.6,3.5,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,1.44,2.63,2.05,1.85,1.3,3.45,19.0,17.0,21.0,41.0,12.0,7.5,13.0,23.0,13.0,9.0,11.0,26.0,19.0,13.0,19.0,29.0,81.0
38,SfxxiPx0,15/09/2024,09:00,SPAIN - LALIGA,Celta Vigo,Valladolid,ROUND 5,1.67,3.75,5.5,1.36,3.0,1.05,11.0,1.25,4.0,1.86,2.04,1.8,1.95,1.65,2.2,1.17,5.0,11.0,15.0,29.0,51.0,7.5,7.0,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
39,lnCxP2ti,15/09/2024,09:00,SWEDEN - ALLSVENSKAN,Djurgarden,Mjallby,ROUND 22,1.73,3.8,4.5,1.36,3.0,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95,1.73,2.08,1.21,4.25,11.0,13.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0
40,bkDXYFbt,15/09/2024,09:00,SPAIN - LALIGA2,Mirandes,Albacete,ROUND 5,2.55,3.1,2.88,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73,2.43,1.53,1.43,2.75,7.0,7.5,13.0,29.0,6.5,6.0,11.0,29.0,11.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,351.0
41,4KuxHoGq,15/09/2024,09:30,NORWAY - ELITESERIEN,Odd,Tromso,ROUND 22,3.0,3.5,2.25,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.75,2.0,3.0,1.38,1.65,2.2,11.0,8.5,11.0,21.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
42,zsJnwYyB,15/09/2024,09:30,AUSTRIA - BUNDESLIGA,Grazer AK,Altach,ROUND 6,2.45,3.4,2.8,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.75,2.0,2.43,1.53,1.45,2.68,10.0,9.5,15.0,29.0,8.5,6.5,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,29.0,41.0,201.0
43,2iDqgT1B,15/09/2024,09:30,UKRAINE - PREMIER LEAGUE,Livyi Bereg,Kryvbas,ROUND 6,5.1,3.45,1.65,1.4,2.5,1.04,9.2,1.35,2.7,2.02,1.62,1.98,1.65,,,1.95,1.75,8.25,5.7,7.0,12.5,11.5,6.8,8.25,14.5,27.0,16.5,18.5,32.0,90.0,55.0,65.0,110.0,800.0
44,8fHfyC6N,15/09/2024,09:30,AUSTRIA - BUNDESLIGA,Hartberg,Tirol,ROUND 6,1.85,3.7,4.1,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.62,2.2,1.85,2.0,1.25,3.8,13.0,15.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
45,U5oYFqpD,15/09/2024,09:30,FINLAND - YKKONEN,KPV Kokkola,Rovaniemi,CHAMPIONSHIP GROUP,1.2,6.5,8.0,1.2,4.33,1.01,26.0,1.1,7.0,1.33,3.4,1.73,2.0,1.23,4.0,1.11,6.6,26.0,29.0,51.0,101.0,12.0,15.0,23.0,51.0,8.5,10.0,21.0,41.0,8.5,10.0,21.0,51.0,201.0
46,E95PLfdd,15/09/2024,09:30,POLAND - DIVISION 1,Arka Gdynia,Kotwica Kolobrzeg,ROUND 9,1.42,4.2,6.5,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.85,2.2,1.62,1.43,2.75,1.11,6.6,10.0,15.0,34.0,81.0,6.0,8.5,21.0,51.0,6.0,9.0,23.0,51.0,9.5,13.0,34.0,81.0,1000.0
47,SMMWNOt2,15/09/2024,09:30,NETHERLANDS - EREDIVISIE,Willem II,Waalwijk,ROUND 5,1.8,3.75,4.33,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.7,2.05,1.75,2.05,1.23,4.1,13.0,15.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,13.0,23.0,41.0,151.0
48,4KFhWriB,15/09/2024,09:45,POLAND - EKSTRAKLASA,Korona Kielce,Zaglebie,ROUND 8,2.35,3.2,3.0,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91,2.35,1.58,1.38,3.0,8.5,9.0,15.0,34.0,7.5,6.0,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,301.0
49,hCffxjZi,15/09/2024,10:00,FRANCE - LIGUE 1,Rennes,Montpellier,ROUND 4,1.6,4.1,5.5,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.67,2.1,1.58,2.35,1.17,5.0,15.0,17.0,29.0,51.0,9.0,8.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
50,ALfKm6Uh,15/09/2024,10:00,TURKEY - 1. LIG,Karagumruk,Ankaragucu,ROUND 5,2.63,3.2,2.4,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,1.67,2.1,2.68,1.45,1.55,2.38,11.0,9.0,12.0,23.0,9.5,6.5,10.0,19.0,15.0,11.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0
51,jso0rBhD,15/09/2024,10:00,TURKEY - 1. LIG,Igdir FK,Erokspor,ROUND 5,1.55,3.6,5.0,1.36,3.0,1.05,11.0,1.25,3.75,1.8,2.0,1.83,1.83,1.6,2.3,1.16,5.25,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0
52,2gAeBbHe,15/09/2024,10:00,SWEDEN - SUPERETTAN,Gefle,Orgryte,ROUND 22,2.75,3.6,2.25,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.68,1.45,1.6,2.3,15.0,11.0,13.0,23.0,12.0,7.5,9.5,17.0,17.0,10.0,12.0,21.0,29.0,21.0,23.0,41.0,126.0
53,j5BcsSw1,15/09/2024,10:00,ITALY - SERIE B,Salernitana,Pisa,ROUND 5,2.6,3.3,2.7,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2,2.5,1.5,1.45,2.68,12.0,11.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,26.0,19.0,26.0,41.0,151.0
54,WWCyxX1L,15/09/2024,10:00,ITALY - SERIE B,Carrarese,Sassuolo,ROUND 5,3.5,3.3,2.1,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.8,1.95,3.45,1.3,1.75,2.05,9.5,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,34.0,51.0,251.0
55,WfeOSSO7,15/09/2024,10:00,ITALY - SERIE B,Cosenza,Sampdoria,ROUND 5,2.8,3.0,2.7,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.95,1.8,2.75,1.43,1.48,2.6,8.0,7.0,12.0,26.0,7.5,6.5,10.0,23.0,12.0,11.0,17.0,34.0,29.0,23.0,34.0,51.0,401.0
56,IiDkql9l,15/09/2024,10:00,ITALY - SERIE B,Reggiana,Sudtirol,ROUND 5,2.3,3.0,3.3,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.1,1.67,2.3,1.6,1.35,3.1,6.5,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,23.0,41.0,67.0,501.0
57,dr6lfIbB,15/09/2024,10:00,SLOVENIA - PRVA LIGA,Bravo,Domzale,ROUND 8,1.62,3.95,4.7,1.36,2.87,1.05,8.0,1.25,3.55,1.78,1.98,1.8,1.9,1.62,2.22,,,8.0,13.5,27.0,75.0,7.3,7.6,15.0,45.0,7.8,8.25,16.5,45.0,12.0,12.5,25.0,75.0,600.0
58,zFWqD4KM,15/09/2024,10:00,ITALY - SERIE A,Atalanta,Fiorentina,ROUND 4,1.8,3.6,4.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,1.78,2.03,1.21,4.25,13.0,15.0,23.0,41.0,8.5,7.0,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
59,4WHcOkpL,15/09/2024,10:00,ITALY - SERIE A,Torino,Lecce,ROUND 4,1.8,3.5,4.75,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,2.1,1.67,1.84,2.06,1.21,4.25,7.5,10.0,21.0,51.0,5.5,7.0,15.0,41.0,7.5,9.0,21.0,51.0,13.0,17.0,34.0,81.0,501.0
60,AFJ3CNV7,15/09/2024,10:00,ENGLAND - PREMIER LEAGUE,Tottenham,Arsenal,ROUND 4,3.1,3.5,2.25,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5,3.0,1.38,1.65,2.2,17.0,13.0,15.0,23.0,17.0,7.5,10.0,17.0,21.0,13.0,12.0,23.0,34.0,23.0,26.0,34.0,101.0
61,xbFqDeSa,15/09/2024,10:30,SPAIN - PRIMERA RFEF,Ceuta,Sanluqueno,GROUP 2 ,1.48,3.9,5.75,1.4,2.75,1.05,8.5,1.3,3.4,1.98,1.83,2.2,1.62,1.5,2.5,1.13,5.9,9.5,15.0,29.0,67.0,6.0,8.0,21.0,51.0,6.5,9.0,21.0,51.0,10.0,15.0,34.0,67.0,1000.0
62,YJo5jcmg,15/09/2024,10:30,GREECE - SUPER LEAGUE,Panserraikos,Levadiakos,ROUND 4,1.95,3.1,4.33,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.05,1.7,2.03,1.83,1.23,4.0,7.0,9.5,21.0,41.0,6.0,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,34.0,67.0,501.0
63,pA7tpF04,15/09/2024,10:30,WALES - CYMRU PREMIER,Connahs Q.,Penybont,ROUND 7,2.32,3.25,2.77,1.42,2.65,1.06,7.1,1.31,3.15,1.95,1.8,1.75,1.98,2.3,1.57,,,7.1,8.75,14.0,32.0,8.25,6.4,10.25,24.0,11.75,9.25,14.0,32.0,24.0,19.0,28.0,65.0,500.0
64,CnrLfkNN,15/09/2024,10:30,GERMANY - BUNDESLIGA,Augsburg,St. Pauli,ROUND 3,2.1,3.5,3.4,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2,2.05,1.75,1.33,3.3,13.0,12.0,19.0,34.0,9.0,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
65,SOaygFct,15/09/2024,11:00,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,Genk U23,ROUND 4,1.85,3.8,3.2,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,1.89,1.84,1.33,3.3,17.0,13.0,21.0,41.0,10.0,8.0,12.0,23.0,11.0,9.0,13.0,26.0,17.0,13.0,21.0,41.0,126.0
66,I5nR8eAf,15/09/2024,11:00,ICELAND - BESTA DEILD KARLA,Stjarnan,Vestri,ROUND 22,1.47,4.45,5.6,1.25,3.6,1.03,9.75,1.14,5.0,1.44,2.6,1.55,2.3,,,,,9.75,22.0,40.0,110.0,10.5,9.5,17.5,45.0,9.25,8.25,14.0,37.0,11.75,10.5,18.0,45.0,250.0
67,GvRpTPe9,15/09/2024,11:00,ICELAND - BESTA DEILD KARLA,Fram,Hafnarfjordur,ROUND 22,2.72,3.55,2.32,1.31,3.15,1.04,8.75,1.19,4.1,1.6,2.2,1.52,2.37,,,1.6,2.27,8.75,10.5,13.5,25.0,12.5,7.2,9.25,17.0,17.0,10.0,11.5,22.0,32.0,19.5,23.0,40.0,200.0
68,AuqJAHur,15/09/2024,11:00,ICELAND - BESTA DEILD KARLA,Akranes,KA Akureyri,ROUND 22,2.35,3.7,2.6,1.26,3.5,1.03,9.5,1.15,4.7,1.47,2.5,1.42,2.65,2.2,1.62,,,9.5,13.5,16.5,30.0,13.5,7.9,10.0,18.5,16.0,9.5,11.0,20.0,27.0,16.0,18.5,32.0,150.0
