Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
25,U3dBqqEF,23/08/2024,14:30,FRANCE - NATIONAL,Nancy,Concarneau,ROUND 2,2.47,2.9,2.95,1.4,2.55,1.04,7.8,1.35,2.7,2.02,1.62,1.75,1.87,,,,,7.8,8.0,14.5,37.0,7.7,5.7,10.5,28.0,12.5,9.25,13.5,37.0,28.0,21.0,30.0,65.0,600.0
26,zsyxVqaM,23/08/2024,14:30,FRANCE - NATIONAL,Aubagne,Rouen,ROUND 2,3.35,2.92,2.25,1.42,2.45,1.05,7.2,1.39,2.55,2.15,1.55,1.83,1.78,,,,,7.3,6.3,10.0,23.0,9.0,5.7,9.25,21.0,17.5,11.5,14.5,35.0,50.0,32.0,40.0,80.0,700.0
27,Yy32o5q3,23/08/2024,14:30,FRANCE - NATIONAL,Le Mans,Villefranche,ROUND 2,1.87,3.4,3.85,1.4,2.55,1.02,9.2,1.28,3.05,1.87,1.83,1.72,1.9,1.83,1.87,,,10.0,11.0,21.0,60.0,7.3,6.6,13.0,37.0,9.0,8.25,14.5,40.0,16.0,14.5,25.0,65.0,500.0
28,SvGGN1id,23/08/2024,14:30,FRANCE - NATIONAL,Quevilly Rouen,Dijon,ROUND 2,2.5,3.05,2.8,1.42,2.45,1.04,7.4,1.38,2.6,2.1,1.57,1.83,1.78,2.0,1.72,,,7.7,7.5,13.0,32.0,7.2,5.9,10.5,27.0,11.75,9.75,15.0,40.0,27.0,22.0,35.0,80.0,700.0
29,IRNTk7xe,23/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Orubah,ROUND 1,1.22,7.0,8.0,1.2,4.33,1.01,15.0,1.08,7.0,1.3,3.4,1.73,2.0,1.23,4.0,,,29.0,29.0,51.0,101.0,12.0,15.0,23.0,51.0,8.5,10.0,23.0,41.0,9.0,10.0,21.0,51.0,151.0
30,WE9Pj6Mk,23/08/2024,15:00,ITALY - SERIE C,Spal,Ascoli,GROUP B ,2.95,3.1,2.4,1.55,2.35,1.1,5.9,1.45,2.57,2.3,1.55,1.98,1.75,,,1.57,2.32,5.9,6.6,10.5,24.0,7.3,6.0,9.75,22.0,13.5,11.25,17.0,37.0,37.0,30.0,45.0,100.0,900.0
31,GxrAFAZp,23/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Oss,Cambuur,ROUND 3,3.1,3.6,2.15,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5,3.0,1.38,1.7,2.1,17.0,11.0,13.0,21.0,13.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,101.0
32,pfivLWBN,23/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,FC Emmen,Helmond,ROUND 3,1.95,3.5,3.8,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.62,2.2,2.0,1.85,1.3,3.45,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,12.0,29.0,17.0,15.0,21.0,41.0,151.0
33,WWpOOECb,23/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,Jong Utrecht,ROUND 3,1.42,4.75,6.5,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,1.57,2.25,1.4,2.85,1.11,6.6,21.0,23.0,41.0,67.0,11.0,9.5,19.0,41.0,9.0,9.0,15.0,41.0,11.0,11.0,19.0,41.0,126.0
34,4YthkPR1,23/08/2024,15:00,HUNGARY - OTP BANK LIGA,Ujpest,Debrecen,ROUND 5,2.15,3.6,3.1,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.1,1.7,1.38,3.0,13.0,12.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.0,12.0,29.0,21.0,15.0,21.0,41.0,126.0
35,MaSQpUZg,23/08/2024,15:00,FRANCE - LIGUE 2,Laval,Guingamp,ROUND 2,2.9,3.0,2.4,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,2.85,1.4,1.55,2.38,7.0,6.5,11.0,23.0,7.5,6.0,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,201.0
36,UsP4uZcE,23/08/2024,15:00,FRANCE - LIGUE 2,Rodez,Metz,ROUND 2,2.7,3.1,2.45,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83,2.75,1.43,1.53,2.43,9.0,8.0,12.0,23.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,251.0
37,hnTEIv5T,23/08/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Eupen,Beveren,ROUND 2,1.91,3.3,3.7,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,1.67,2.1,1.98,1.88,1.26,3.7,12.0,13.0,21.0,41.0,8.5,6.5,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
38,2LEpDISj,23/08/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Lokeren-Temse,Francs Borains,ROUND 2,2.05,3.5,3.2,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,2.08,1.73,1.35,3.1,13.0,13.0,19.0,34.0,9.5,7.0,12.0,23.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
39,4rrRVcF7,23/08/2024,15:00,FRANCE - LIGUE 2,Troyes,Clermont,ROUND 2,3.3,3.0,2.2,1.44,2.63,1.07,8.5,1.33,3.25,2.15,1.73,1.83,1.83,3.3,1.33,1.65,2.2,8.5,7.5,10.0,21.0,10.0,6.0,9.5,19.0,17.0,13.0,15.0,29.0,34.0,29.0,41.0,51.0,251.0
40,hAiM9VUj,23/08/2024,15:00,TURKEY - 1. LIG,Kocaelispor,Erzurumspor,ROUND 3,1.55,3.7,5.5,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.1,1.67,1.58,2.35,1.15,5.5,9.0,13.0,29.0,67.0,6.0,7.5,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,67.0,900.0
41,8GWtDRk4,23/08/2024,15:00,TURKEY - SUPER LIG,Alanyaspor,Goztepe,ROUND 3,2.1,3.4,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.73,2.0,2.1,1.7,1.33,3.3,11.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
42,GbiDLYbJ,23/08/2024,15:00,CROATIA - HNL,Lok. Zagreb,Sibenik,ROUND 4,1.83,3.75,4.0,1.36,3.0,1.04,13.0,1.22,4.0,1.73,2.08,1.73,2.0,1.85,2.0,1.26,3.7,12.0,13.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
43,z5iFQzrn,23/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,FC Volendam,ROUND 3,1.7,5.0,3.8,1.25,3.75,1.01,23.0,1.14,5.5,1.44,2.7,1.5,2.5,1.68,2.15,1.28,3.55,23.0,17.0,23.0,41.0,11.0,10.0,13.0,26.0,11.0,8.5,15.0,26.0,15.0,12.0,19.0,41.0,126.0
44,GM5aU8kD,23/08/2024,15:00,FRANCE - LIGUE 2,Annecy,Martigues,ROUND 2,1.8,3.3,4.33,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.67,1.8,2.05,1.2,4.4,8.0,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,19.0,51.0,13.0,17.0,34.0,67.0,1250.0
45,r97iWUK0,23/08/2024,15:00,FRANCE - LIGUE 2,Bastia,Amiens,ROUND 2,2.5,3.0,2.8,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73,2.5,1.5,1.43,2.75,7.0,7.5,13.0,29.0,7.0,6.0,11.0,26.0,11.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,1250.0
46,Ov3VMhsB,23/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,Maastricht,ROUND 3,2.1,3.6,3.25,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5,2.05,1.75,1.33,3.3,15.0,15.0,19.0,34.0,11.0,7.0,12.0,23.0,12.0,9.0,11.0,26.0,21.0,15.0,21.0,34.0,101.0
47,WUmnhCsK,23/08/2024,15:00,FRANCE - LIGUE 2,Paris FC,Dunkerque,ROUND 2,1.7,3.4,4.75,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,2.0,1.73,1.7,2.1,1.18,4.8,8.5,12.0,23.0,51.0,6.5,6.5,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
48,nsErYjjl,23/08/2024,15:00,FRANCE - LIGUE 2,Pau FC,Caen,ROUND 2,2.45,3.2,2.75,1.44,2.63,1.05,11.0,1.29,3.5,2.0,1.85,1.8,1.91,2.43,1.53,1.43,2.75,9.5,9.0,13.0,29.0,8.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
49,CQGxlo77,23/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Qadisiya,Al Fateh,ROUND 1,1.6,3.7,5.0,1.3,3.4,1.03,10.0,1.17,4.5,1.62,2.25,1.67,2.1,1.78,2.03,1.18,4.65,13.0,17.0,29.0,51.0,9.0,7.5,17.0,41.0,9.0,8.5,13.0,41.0,13.0,13.0,21.0,41.0,151.0
50,vRkim7uA,23/08/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Wil,Xamax,ROUND 5,2.12,3.65,3.0,1.31,3.15,1.03,9.0,1.19,4.2,1.57,2.25,1.52,2.37,2.07,1.7,,,9.0,13.5,19.0,40.0,10.25,7.4,10.75,22.0,12.0,8.75,11.75,24.0,21.0,15.0,20.0,40.0,200.0
51,tAfz5264,23/08/2024,15:15,BULGARIA - PARVA LIGA,Levski Sofia,Hebar,ROUND 6,1.09,10.0,23.0,1.22,4.0,1.03,17.0,1.13,6.0,1.44,2.7,3.0,1.36,1.11,6.8,,,17.0,41.0,101.0,351.0,8.0,19.0,51.0,201.0,5.5,13.0,41.0,151.0,5.5,13.0,41.0,151.0,201.0
52,zuzbQnCF,23/08/2024,15:30,GERMANY - BUNDESLIGA,B. Monchengladbach,Bayer Leverkusen,ROUND 1,5.0,4.75,1.55,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.75,1.53,2.38,4.65,1.18,2.38,1.55,21.0,11.0,10.0,13.0,21.0,9.5,8.5,11.0,29.0,15.0,13.0,19.0,51.0,34.0,29.0,41.0,101.0
53,KOgXMYbJ,23/08/2024,15:30,AUSTRIA - 2. LIGA,First Vienna,Floridsdorfer AC,ROUND 4,2.25,3.4,2.95,1.38,2.82,1.05,7.8,1.26,3.55,1.78,1.98,1.62,2.15,2.2,1.62,,,7.8,10.75,17.0,37.0,8.75,6.6,10.5,23.0,11.5,8.75,12.5,28.0,22.0,17.0,25.0,50.0,350.0
54,4E2L31JD,23/08/2024,15:30,POLAND - DIVISION 1,Polonia Warszawa,Warta Poznan,ROUND 7,2.2,3.25,2.8,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83,2.25,1.63,1.4,2.85,9.0,8.5,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,17.0,34.0,21.0,21.0,34.0,51.0,301.0
55,4CX22Dbk,23/08/2024,15:30,ITALY - SERIE B,Modena,Bari,ROUND 2,2.4,3.1,3.1,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.05,1.7,2.38,1.55,1.38,3.0,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,501.0
56,xCKLCcfL,23/08/2024,15:30,POLAND - EKSTRAKLASA,Lechia Gdansk,Rakow,ROUND 6,4.5,3.9,1.7,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.95,1.8,4.25,1.21,2.15,1.68,11.0,7.0,8.0,13.0,12.0,7.5,8.5,15.0,23.0,15.0,17.0,26.0,51.0,41.0,41.0,51.0,301.0
57,hIRL24Qj,23/08/2024,15:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Bangor FC,Newington,ROUND 3,1.39,4.45,6.8,1.21,3.9,1.01,13.0,1.14,5.0,1.42,2.45,1.57,2.12,,,,,17.0,24.0,50.0,175.0,10.0,9.25,21.0,70.0,8.75,8.25,15.0,50.0,10.75,10.0,18.5,50.0,300.0
58,x6sOwNdT,23/08/2024,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Carrick Rangers,Glentoran,ROUND 4,3.4,3.9,1.88,1.3,3.25,1.03,9.0,1.19,4.2,1.57,2.25,1.55,2.3,,,1.88,1.85,9.0,10.0,10.75,17.0,13.5,7.9,8.5,13.5,21.0,11.75,13.0,20.0,45.0,26.0,28.0,45.0,250.0
59,hMi66meo,23/08/2024,15:45,WALES - CYMRU PREMIER,Connahs Q.,TNS,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,YXrqEaEi,23/08/2024,15:45,WALES - CYMRU PREMIER,Haverfordwest,Penybont,ROUND 3,2.47,3.1,2.67,1.44,2.6,1.08,6.5,1.38,2.8,2.15,1.65,1.85,1.85,2.32,1.57,1.57,2.32,6.5,7.9,13.0,32.0,7.3,6.1,10.25,24.0,11.5,9.75,15.0,35.0,27.0,23.0,35.0,80.0,700.0
61,0OCRDV2B,23/08/2024,15:45,WALES - CYMRU PREMIER,Bala,Flint,ROUND 3,1.45,4.1,6.0,1.34,3.0,1.04,8.5,1.21,3.9,1.65,2.15,1.8,1.9,,,,,8.5,18.5,40.0,120.0,7.5,8.25,19.0,60.0,7.2,8.0,17.0,55.0,10.0,11.25,24.0,70.0,500.0
62,dj6zC9XN,23/08/2024,15:45,WALES - CYMRU PREMIER,Briton Ferry,Cardiff Metropolitan,ROUND 3,3.6,3.75,1.8,1.35,2.95,1.04,8.25,1.23,3.7,1.72,2.05,1.7,2.05,,,1.95,1.8,8.25,8.25,9.25,15.0,12.5,7.4,8.25,13.5,21.0,12.5,14.0,23.0,50.0,30.0,35.0,55.0,400.0
63,ppvl45N8,23/08/2024,15:45,FRANCE - LIGUE 1,PSG,Montpellier,ROUND 2,1.29,6.25,9.0,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.67,2.1,1.28,3.55,1.1,7.0,26.0,29.0,41.0,101.0,12.0,13.0,23.0,51.0,9.0,9.5,19.0,41.0,9.5,10.0,21.0,41.0,151.0
64,xW0WF9JQ,23/08/2024,15:45,IRELAND - PREMIER DIVISION,Drogheda,Sligo Rovers,ROUND 28,2.3,3.3,2.88,1.36,3.0,1.05,11.0,1.29,3.5,1.95,1.9,1.67,2.1,2.3,1.6,1.4,2.85,11.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
65,2NFSBj4D,23/08/2024,15:45,ITALY - SERIE C,Latina,Casertana,GROUP C ,3.45,2.82,2.27,1.55,2.35,1.12,5.4,1.5,2.42,2.5,1.47,2.02,1.7,,,1.62,2.22,5.4,5.8,9.75,23.0,8.0,5.6,9.5,23.0,17.0,12.0,16.5,40.0,50.0,37.0,50.0,100.0,700.0
66,fcCKDCZ0,23/08/2024,15:45,ITALY - SERIE C,Juventus U23,Audace Cerignola,GROUP C ,2.57,2.85,2.95,1.5,2.47,1.1,5.8,1.44,2.6,2.3,1.57,1.88,1.82,2.15,1.65,,,5.8,7.5,14.0,37.0,7.0,5.5,10.5,29.0,12.0,9.75,14.5,40.0,30.0,24.0,37.0,80.0,700.0
67,YsOBFY4l,23/08/2024,15:45,ITALY - SERIE C,Giugliano,Taranto,GROUP C ,1.16,6.4,16.5,1.25,3.55,1.03,9.25,1.17,4.5,1.5,2.4,2.4,1.5,,,,,9.25,40.0,150.0,900.0,7.5,14.0,60.0,350.0,5.7,10.5,37.0,250.0,6.2,11.25,40.0,200.0,800.0
68,4S7Xlpi2,23/08/2024,15:45,ITALY - SERIE C,Ternana,Pescara,GROUP B ,2.1,3.3,3.3,1.42,2.67,1.06,7.3,1.29,3.25,1.9,1.85,1.72,2.02,2.07,1.7,,,7.3,10.5,18.0,45.0,7.6,6.4,11.25,27.0,10.25,8.75,13.5,32.0,19.5,17.0,27.0,60.0,450.0
69,CUShdSbS,23/08/2024,15:45,ITALY - SERIE C,Pineto,Lucchese,GROUP B ,2.32,2.85,3.35,1.57,2.32,1.12,5.4,1.52,2.37,2.5,1.47,2.05,1.7,2.27,1.6,,,5.4,7.7,16.0,45.0,5.8,5.7,12.0,35.0,9.75,9.75,17.0,50.0,24.0,24.0,45.0,110.0,201.0
70,tbniCwq4,23/08/2024,15:45,WALES - CYMRU PREMIER,Newtown,Caernarfon,ROUND 3,1.83,3.65,3.6,1.3,3.25,1.03,9.0,1.18,4.25,1.57,2.27,1.53,2.35,1.83,1.91,,,9.0,14.5,24.0,55.0,10.0,7.5,12.5,29.0,10.75,8.25,12.0,28.0,17.0,13.0,19.0,40.0,250.0
