Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,AuTdHd8K,12/08/2024,07:00,JAPAN - J1 LEAGUE,Albirex Niigata,Kyoto,ROUND 26,2.15,3.4,3.3,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,2.1,1.7,1.35,3.1,11.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
2,vPz7QV5K,12/08/2024,07:30,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Anyang,ROUND 26,2.25,3.0,3.4,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.91,1.8,2.25,1.63,1.33,3.3,7.5,9.0,15.0,34.0,6.5,6.0,13.0,29.0,10.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,351.0
3,MmQBPkLQ,12/08/2024,07:30,SOUTH KOREA - K LEAGUE 2,Cheongju,Seongnam,ROUND 26,2.35,3.25,3.0,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.91,2.35,1.58,1.4,2.85,9.0,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
4,GUFGs7jl,12/08/2024,09:30,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Oleksandriya,ROUND 2,2.52,2.6,3.2,1.5,2.25,1.09,7.45,1.45,2.37,2.32,1.47,1.85,1.75,,,,,6.1,7.8,16.5,50.0,6.5,5.2,11.25,32.0,11.75,9.5,14.5,45.0,30.0,25.0,37.0,80.0,800.0
5,dA8tDh0d,12/08/2024,11:00,ROMANIA - LIGA 2,FC Arges,CSM Focsani,ROUND 2,1.7,3.55,4.75,1.4,2.72,1.06,7.4,1.28,3.35,1.85,1.88,1.78,1.93,1.7,2.07,,,7.4,13.0,28.0,80.0,7.0,6.9,15.0,45.0,8.0,8.0,15.0,45.0,13.5,13.5,25.0,70.0,500.0
6,YL0BYKz8,12/08/2024,12:30,SERBIA - PRVA LIGA,FK Indjija,Zemun,ROUND 2,1.95,3.1,3.65,1.52,2.12,1.07,6.7,1.47,2.32,2.32,1.47,2.09,1.71,1.88,1.72,,,6.6,6.9,14.0,40.0,4.75,5.4,11.25,32.0,6.7,7.7,15.5,45.0,13.5,15.0,32.0,90.0,101.0
7,6mEV5b82,12/08/2024,13:00,FINLAND - YKKONEN,Klubi 04,Atlantis,-,1.45,4.1,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.5,2.5,1.15,5.5,17.0,19.0,34.0,51.0,9.0,9.0,17.0,41.0,8.0,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
8,8QRcA4u5,12/08/2024,13:00,FINLAND - VEIKKAUSLIIGA,SJK,VPS,-,1.73,3.8,4.1,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25,1.73,2.08,1.23,4.0,17.0,17.0,23.0,41.0,10.0,8.0,15.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,126.0
9,dAjl2IXG,12/08/2024,13:00,ROMANIA - LIGA 1,Petrolul,U. Cluj,ROUND 5,3.1,3.1,2.35,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,3.0,1.38,1.58,2.35,7.0,6.5,10.0,23.0,7.5,6.0,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,1250.0
10,I9Cjzi1D,12/08/2024,13:00,BULGARIA - PARVA LIGA,Septemvri Sofia,Lok. Sofia,ROUND 4,2.63,3.1,2.75,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,2.0,1.73,2.6,1.48,1.45,2.68,7.5,7.5,12.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,1000.0
11,K8mzAruf,12/08/2024,14:00,POLAND - DIVISION 1,Wisla,Ruch Chorzow,ROUND 4,2.25,3.3,2.7,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.3,1.6,1.43,2.75,11.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0
12,l8iVi944,12/08/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,Felgueiras,Portimonense,ROUND 1,2.7,3.1,2.75,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.83,1.83,2.6,1.48,1.45,2.68,8.0,8.0,13.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
13,vXWl5CPi,12/08/2024,14:00,DENMARK - SUPERLIGA,Viborg,Aalborg,ROUND 4,1.91,3.6,3.8,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25,1.98,1.92,1.28,3.55,15.0,15.0,21.0,41.0,10.0,7.0,13.0,26.0,11.0,8.5,12.0,29.0,17.0,15.0,21.0,41.0,126.0
14,lz2WrcHI,12/08/2024,14:00,SWEDEN - ALLSVENSKAN,Hammarby,Brommapojkarna,ROUND 18,1.9,3.75,3.75,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.5,2.5,1.93,1.97,1.28,3.55,17.0,17.0,23.0,41.0,11.0,7.5,13.0,26.0,11.0,8.5,11.0,26.0,17.0,13.0,19.0,34.0,101.0
15,x2q7FYd6,12/08/2024,14:00,SWEDEN - SUPERETTAN,Landskrona,Sundsvall,ROUND 18,1.29,5.75,9.0,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.91,1.91,1.28,3.55,1.11,6.8,19.0,26.0,41.0,101.0,9.0,11.0,26.0,51.0,7.0,9.0,21.0,51.0,8.5,11.0,23.0,51.0,251.0
16,djS9GEs0,12/08/2024,14:00,SWEDEN - SUPERETTAN,Orgryte,Orebro,ROUND 18,2.55,3.5,2.6,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.5,1.5,1.5,2.5,15.0,12.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,34.0,126.0
17,KG5VwGCm,12/08/2024,14:00,SERBIA - PRVA LIGA,Sloboda,Radnicki S. Mitrovica,ROUND 2,2.52,2.9,2.72,1.52,2.12,1.08,6.5,1.47,2.32,2.32,1.47,2.04,1.74,,,,,6.6,5.8,10.0,25.0,5.6,5.0,9.0,22.0,9.25,8.5,14.0,35.0,22.0,19.5,32.0,75.0,101.0
18,ba8mkru0,12/08/2024,14:00,POLAND - EKSTRAKLASA,Piast Gliwice,GKS Katowice,ROUND 4,1.67,3.5,5.5,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.67,1.65,2.2,1.16,5.25,8.0,12.0,26.0,51.0,5.5,7.0,19.0,41.0,7.0,9.0,21.0,51.0,12.0,15.0,34.0,67.0,501.0
19,z7rL7BdR,12/08/2024,15:00,TURKEY - SUPER LIG,Bodrumspor,Gaziantep,ROUND 1,2.3,3.5,2.9,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.3,1.6,1.43,2.75,11.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,29.0,51.0,201.0
20,6DBVdfr9,12/08/2024,15:00,TURKEY - SUPER LIG,Rizespor,Basaksehir,ROUND 1,3.1,3.4,2.25,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1,3.0,1.38,1.65,2.2,12.0,9.0,12.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
