Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,IsCRkpXP,07/09/2024,10:30,WALES - CYMRU PREMIER,Penybont,Caernarfon,ROUND 6,1.6,3.8,4.65,1.32,3.1,1.04,8.5,1.2,4.05,1.62,2.2,1.65,2.12,1.6,2.25,,,8.5,16.0,30.0,80.0,8.5,7.8,15.0,40.0,8.75,8.0,14.0,40.0,13.0,11.75,21.0,50.0,350.0
12,AJFVVOuf,07/09/2024,10:30,WALES - CYMRU PREMIER,Connahs Q.,Barry,ROUND 6,1.5,3.95,5.6,1.35,2.95,1.05,8.0,1.23,3.7,1.7,2.07,1.8,1.91,,,,,8.0,16.0,35.0,120.0,7.4,7.9,18.0,60.0,7.5,8.0,16.5,55.0,10.75,11.5,24.0,75.0,600.0
13,hhYJdzrJ,07/09/2024,10:30,SPAIN - PRIMERA RFEF,Atl. Madrid B,Antequera,GROUP 2 ,1.85,3.1,3.9,1.5,2.5,1.08,7.0,1.4,2.75,2.25,1.62,2.0,1.73,1.95,1.85,1.25,3.8,7.5,10.0,19.0,41.0,6.0,6.5,15.0,41.0,8.5,9.5,17.0,41.0,15.0,17.0,34.0,67.0,900.0
14,ULVWT2A6,07/09/2024,10:30,WALES - CYMRU PREMIER,Haverfordwest,TNS,ROUND 6,9.75,5.1,1.25,1.32,3.1,1.04,8.5,1.22,3.85,1.65,2.15,2.25,1.57,,,,,8.5,6.7,5.7,7.0,24.0,10.75,9.25,11.5,75.0,35.0,29.0,35.0,350.0,150.0,120.0,150.0,201.0
15,xnZvStuJ,07/09/2024,10:30,WALES - CYMRU PREMIER,Newtown,Briton Ferry,ROUND 6,1.26,5.3,8.25,1.24,3.6,1.02,10.0,1.13,5.2,1.4,2.7,1.75,1.95,,,,,10.0,30.0,70.0,250.0,10.0,11.5,27.0,90.0,7.7,9.0,20.0,70.0,8.5,10.0,22.0,75.0,450.0
16,tO3aPrH8,07/09/2024,10:30,SPAIN - PRIMERA RFEF,Ath Bilbao B,Zamora,GROUP 1 ,2.05,3.0,3.5,1.5,2.5,1.08,7.0,1.4,2.75,2.25,1.62,1.91,1.8,2.1,1.7,1.28,3.55,7.5,9.5,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,17.0,41.0,19.0,19.0,34.0,51.0,900.0
17,fHUcLKu9,07/09/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Carrick Rangers,Portadown,ROUND 6,1.8,3.85,3.75,1.34,3.0,1.04,8.25,1.23,3.75,1.7,2.07,1.65,2.1,1.78,1.98,,,8.25,13.0,22.0,55.0,8.25,7.5,12.5,32.0,9.25,8.25,14.0,35.0,15.0,13.5,23.0,55.0,400.0
18,dWmgQJuC,07/09/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Limavady,Armagh,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AFkoSuBa,07/09/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Institute,Ballyclare,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,KMKsLBoQ,07/09/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Crusaders,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,IHA6ZNIP,07/09/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballinamallard,Newington,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0ttMRBaJ,07/09/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ards,Dundela,ROUND 6,2.65,3.65,2.3,1.19,4.2,1.01,12.5,1.14,4.9,1.36,2.65,1.33,2.8,,,,,21.0,14.5,16.5,27.0,17.5,8.5,9.5,16.0,21.0,10.5,10.25,17.0,37.0,18.5,18.0,26.0,110.0
23,4Exec8gJ,07/09/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Ballymena,ROUND 6,1.26,5.4,10.0,1.32,3.1,1.04,8.5,1.21,3.95,1.65,2.15,2.2,1.6,,,,,8.5,24.0,70.0,300.0,6.8,10.75,32.0,150.0,5.8,9.25,27.0,120.0,7.1,11.25,35.0,150.0,900.0
24,l01xU1tm,07/09/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,H&W Welders,Annagh,ROUND 6,2.18,3.9,2.67,1.22,3.8,1.02,12.0,1.17,4.4,1.44,2.4,1.42,2.45,,,,,18.5,14.0,17.5,32.0,12.5,8.25,10.5,19.0,14.0,9.25,11.75,21.0,23.0,15.0,19.0,35.0,175.0
25,drjv1jff,07/09/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Glentoran,ROUND 6,3.35,3.75,1.95,1.35,2.92,1.04,8.25,1.23,3.75,1.7,2.07,1.65,2.12,,,1.83,1.91,8.25,8.75,10.0,17.0,12.0,7.3,8.5,14.5,19.0,11.75,13.5,23.0,45.0,27.0,32.0,55.0,350.0
26,hUaGEjCt,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Tranmere,AFC Wimbledon,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,AmHKeiOi,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Newport,Port Vale,ROUND 5,3.2,3.6,2.1,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1,3.1,1.35,1.7,2.1,12.0,8.5,11.0,19.0,11.0,7.0,9.0,17.0,17.0,11.0,15.0,23.0,34.0,23.0,29.0,41.0,201.0
28,QFcuO4eA,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Barnsley,Bristol Rovers,ROUND 5,1.65,4.0,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.75,2.0,1.65,2.2,1.2,4.4,13.0,15.0,26.0,51.0,8.0,7.5,15.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
29,voCT1Ev8,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Charlton,Rotherham,ROUND 5,2.25,3.3,3.1,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,1.8,1.95,2.25,1.63,1.35,3.1,9.5,9.5,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
30,8f5RPzfE,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Exeter,Birmingham,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,t83ZNEOQ,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Huddersfield,Blackpool,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,6kmEGWG0,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Lincoln,Northampton,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,fBT8xEwK,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Wigan,Stevenage,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,WWjcuZ5E,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Wrexham,Shrewsbury,ROUND 5,1.45,4.5,6.25,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.95,1.8,1.45,2.68,1.13,6.0,12.0,17.0,34.0,67.0,7.0,8.5,19.0,51.0,7.0,8.5,19.0,51.0,10.0,12.0,26.0,51.0,301.0
35,EeAuXi1s,07/09/2024,11:00,ENGLAND - LEAGUE ONE,Wycombe,Mansfield,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,WvqS5MT8,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Barrow,Swindon,ROUND 5,1.8,3.5,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.91,1.83,2.03,1.22,4.15,10.0,12.0,23.0,51.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
37,xvBamEDs,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Bradford City,Carlisle,ROUND 5,1.73,3.75,4.33,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.91,1.73,2.08,1.21,4.25,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
38,E3U5fmRO,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Notts Co,Accrington,ROUND 5,1.6,4.0,5.25,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.53,2.38,1.58,2.35,1.16,5.25,19.0,21.0,34.0,51.0,10.0,8.0,17.0,34.0,9.5,8.5,13.0,34.0,13.0,11.0,19.0,34.0,126.0
39,bga8ohrf,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Cheltenham,Harrogate,ROUND 5,1.95,3.6,3.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.0,1.85,1.3,3.45,12.0,12.0,19.0,41.0,8.5,7.0,12.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,201.0
40,txiPsAsJ,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Colchester,Bromley,ROUND 5,2.1,3.5,3.2,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1,2.05,1.75,1.33,3.3,12.0,11.0,17.0,34.0,8.5,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,23.0,41.0,151.0
41,YVwB5DZP,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Crewe,Morecambe,ROUND 5,1.9,3.5,3.8,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.8,1.95,1.9,1.28,3.55,9.0,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
42,hGKs0icm,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Doncaster,Gillingham,ROUND 5,1.9,3.4,4.0,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.8,1.91,1.93,1.93,1.24,3.9,9.5,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,251.0
43,pOxkbVRa,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Fleetwood,Salford,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,6wRcd9dC,07/09/2024,11:00,ENGLAND - LEAGUE TWO,MK Dons,Walsall,ROUND 5,2.15,3.4,3.25,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2,2.1,1.7,1.33,3.3,12.0,12.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
45,pAcGqWC6,07/09/2024,11:00,ENGLAND - LEAGUE TWO,Chesterfield,Grimsby,ROUND 5,1.6,4.0,5.0,1.3,3.4,1.04,13.0,1.2,4.33,1.67,2.15,1.73,2.0,1.6,2.3,1.18,4.8,13.0,15.0,29.0,51.0,8.0,8.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,23.0,41.0,201.0
46,IcvmaUO6,07/09/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glenavon,Loughgall,ROUND 6,2.07,3.75,3.0,1.33,3.05,1.04,8.5,1.22,3.85,1.7,2.12,1.6,2.2,2.05,1.72,,,8.5,11.5,17.0,37.0,9.25,7.3,10.75,23.0,11.25,8.75,13.0,28.0,19.5,15.0,23.0,50.0,300.0
47,Ui805mJD,07/09/2024,11:15,SPAIN - LALIGA2,Granada CF,Dep. La Coruna,ROUND 4,2.2,3.2,3.4,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8,2.2,1.65,1.33,3.3,8.0,8.5,15.0,41.0,6.5,6.0,13.0,29.0,9.5,9.5,17.0,41.0,21.0,21.0,34.0,51.0,301.0
48,lp997gcL,07/09/2024,11:15,ITALY - SERIE C,Pro Patria,FeralpiSalo,GROUP A ,3.5,3.0,2.15,1.45,2.55,1.09,6.1,1.4,2.75,2.2,1.62,1.88,1.83,,,1.7,2.12,6.1,6.4,9.75,21.0,9.0,5.9,8.75,19.5,18.0,12.0,15.0,32.0,50.0,35.0,45.0,80.0,700.0
49,S4eNFLnJ,07/09/2024,11:30,SERBIA - PRVA LIGA,Dubocica,Vozdovac,ROUND 6,3.55,3.15,1.95,1.4,2.4,1.03,9.0,1.29,3.14,1.91,1.72,1.81,1.95,,,1.75,1.87,9.0,6.2,8.0,14.5,8.25,5.5,7.1,12.5,15.5,10.25,11.75,21.0,40.0,27.0,32.0,50.0,350.0
50,ficFHsI6,07/09/2024,11:30,SERBIA - PRVA LIGA,Sloven Ruma,Zemun,ROUND 6,2.12,3.05,3.25,1.45,2.27,1.05,8.0,1.34,2.88,2.05,1.62,1.84,1.92,,,,,7.9,7.2,13.0,35.0,5.9,5.2,9.75,25.0,8.5,7.4,12.0,32.0,16.5,14.5,23.0,55.0,400.0
51,bP36J3mf,07/09/2024,11:30,SERBIA - PRVA LIGA,Trayal Krusevac,Javor,ROUND 6,2.4,3.15,2.65,1.45,2.27,1.05,8.0,1.38,2.73,2.1,1.57,1.85,1.91,,,,,7.9,6.3,10.25,23.0,6.0,5.4,8.75,19.5,9.0,8.25,13.0,30.0,19.5,17.5,28.0,65.0,500.0
52,vJonGvve,07/09/2024,12:30,SPAIN - PRIMERA RFEF,Osasuna B,R. Union,GROUP 1 ,2.45,3.25,2.45,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.75,1.83,1.83,2.5,1.5,1.5,2.5,9.5,8.5,12.0,26.0,8.5,6.5,10.0,21.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,151.0
53,zuKR5QIr,07/09/2024,12:30,URUGUAY - PRIMERA DIVISION,Racing Montevideo,Wanderers,CLAUSURA ,2.3,3.2,3.1,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.83,1.83,2.35,1.58,1.38,3.0,8.5,8.5,15.0,34.0,7.0,6.0,12.0,26.0,11.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,301.0
54,ILziw7mK,07/09/2024,13:15,WALES - CYMRU PREMIER,Aberystwyth,Flint,ROUND 6,2.72,3.45,2.25,1.34,3.0,1.05,8.0,1.25,3.6,1.75,2.0,1.65,2.12,,,1.62,2.22,8.0,9.25,12.0,23.0,10.0,6.9,9.0,17.0,15.0,10.25,13.0,25.0,32.0,22.0,28.0,50.0,350.0
55,tK519FS8,07/09/2024,13:30,ITALY - SERIE C,Pergolettese,Union Clodiense,GROUP A ,2.2,2.95,3.5,1.53,2.4,1.11,5.6,1.5,2.42,2.42,1.5,2.05,1.7,2.15,1.65,,,5.6,8.0,17.0,50.0,5.8,5.8,12.5,37.0,9.25,9.25,17.0,50.0,21.0,22.0,40.0,110.0,1000.0
56,8GMjXcWj,07/09/2024,13:30,ITALY - SERIE C,Picerno,Casertana,GROUP C ,2.05,3.0,3.85,1.5,2.5,1.1,5.9,1.42,2.65,2.27,1.6,1.93,1.78,2.0,1.75,,,5.9,9.0,19.5,60.0,6.2,5.9,13.0,40.0,9.0,8.75,16.0,55.0,19.0,18.0,32.0,90.0,900.0
57,fXpYqyGd,07/09/2024,13:30,ITALY - SERIE C,Juventus U23,Catania,GROUP C ,3.1,3.25,2.22,1.42,2.67,1.08,6.5,1.38,2.82,2.15,1.65,1.87,1.83,,,1.65,2.15,6.5,6.9,10.25,21.0,8.5,6.2,9.0,19.5,15.0,11.25,15.5,32.0,40.0,29.0,40.0,80.0,700.0
58,xQNZfGDF,07/09/2024,13:30,ITALY - SERIE C,Alcione Milano,Renate,GROUP A ,2.95,2.9,2.52,1.47,2.5,1.1,5.9,1.42,2.67,2.25,1.6,1.87,1.83,2.22,1.62,1.52,2.45,5.9,7.0,11.75,28.0,7.8,5.6,9.5,23.0,14.5,10.5,14.5,35.0,37.0,28.0,40.0,80.0,700.0
59,hbP6mY5k,07/09/2024,13:30,ITALY - SERIE C,Atalanta U23,Trento,GROUP A ,1.91,3.1,4.25,1.5,2.47,1.1,5.9,1.44,2.62,2.3,1.57,2.02,1.72,1.88,1.87,,,5.9,9.25,22.0,75.0,5.8,6.1,14.5,50.0,8.25,8.5,17.5,60.0,16.0,17.0,35.0,100.0,201.0
60,0OSEoCz2,07/09/2024,13:30,ITALY - SERIE C,Lecco,Lumezzane,GROUP A ,1.95,3.15,4.0,1.45,2.55,1.09,6.2,1.4,2.75,2.2,1.62,1.93,1.78,1.91,1.82,,,6.2,9.5,21.0,65.0,6.2,6.1,13.5,45.0,8.5,8.5,16.0,50.0,17.0,17.0,32.0,90.0,800.0
61,zsscbkK7,07/09/2024,13:30,ITALY - SERIE C,Virtus Verona,Novara,GROUP A ,2.87,2.87,2.6,1.6,2.27,1.12,5.3,1.55,2.3,2.6,1.44,2.12,1.65,2.15,1.65,1.52,2.42,5.3,6.2,11.25,30.0,6.6,5.7,10.5,28.0,13.0,11.25,18.5,50.0,35.0,32.0,50.0,120.0,201.0
62,raOG7w0s,07/09/2024,13:30,SPAIN - LALIGA2,Gijon,R. Oviedo,ROUND 4,2.2,3.2,3.4,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62,2.15,1.68,1.33,3.3,7.0,7.5,15.0,41.0,6.0,6.5,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,81.0,201.0
63,2Pli9VJl,07/09/2024,13:30,SPAIN - LALIGA2,Huesca,Burgos CF,ROUND 4,2.2,3.1,3.5,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,2.2,1.65,1.3,3.45,6.5,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,1250.0
64,6m02wPvQ,07/09/2024,14:00,SERBIA - PRVA LIGA,Smederevo,Radnicki S. Mitrovica,ROUND 6,2.1,3.0,3.35,1.47,2.22,1.06,7.5,1.37,2.75,2.1,1.57,1.92,1.84,,,,,7.5,7.3,14.0,37.0,5.6,5.2,10.0,27.0,8.0,7.4,12.5,35.0,16.0,14.5,25.0,60.0,450.0
65,zguSb57k,07/09/2024,14:30,SPAIN - PRIMERA RFEF,Betis B,Recreativo Huelva,GROUP 2 ,2.4,3.3,2.5,1.4,2.75,1.02,11.0,1.29,3.5,1.9,1.9,1.73,2.0,,,,,11.0,9.5,13.0,26.0,9.0,6.5,11.0,21.0,12.0,10.0,15.0,29.0,23.0,19.0,29.0,41.0,450.0
66,SvStxM0E,07/09/2024,14:30,SPAIN - PRIMERA RFEF,Celta Vigo B,Arenteiro,GROUP 1 ,1.65,3.75,4.2,1.4,2.75,1.03,9.5,1.33,3.25,2.05,1.75,2.0,1.73,1.68,2.15,1.21,4.25,9.5,11.0,23.0,51.0,6.5,7.5,15.0,41.0,7.5,9.0,21.0,41.0,12.0,15.0,29.0,67.0,900.0
67,dbQMKnU8,07/09/2024,14:30,SPAIN - PRIMERA RFEF,Villarreal B,Real Madrid B,GROUP 2 ,2.25,3.2,2.8,1.44,2.63,1.05,8.5,1.36,3.0,2.15,1.67,1.91,1.8,2.3,1.57,,,8.5,8.5,15.0,29.0,7.0,6.5,12.0,26.0,11.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,700.0
68,OnZEHWc2,07/09/2024,15:00,SPAIN - PRIMERA RFEF,Ponferradina,Unionistas,GROUP 1 ,1.8,3.4,3.8,1.57,2.25,1.1,6.5,1.53,2.38,2.63,1.44,2.5,1.5,1.83,1.98,1.24,3.9,6.5,8.5,19.0,51.0,5.0,7.5,15.0,41.0,7.0,10.0,26.0,51.0,15.0,21.0,41.0,101.0,900.0
69,df8z44me,07/09/2024,15:00,URUGUAY - PRIMERA DIVISION,CA Cerro,Defensor Sp.,CLAUSURA ,3.9,3.2,1.95,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,1.91,1.8,3.8,1.25,1.85,2.0,8.0,6.5,8.5,17.0,10.0,6.5,9.0,17.0,19.0,15.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
70,tbUQdxq3,07/09/2024,15:45,ITALY - SERIE C,AlbinoLeffe,L.R. Vicenza,GROUP A ,4.8,3.15,1.8,1.57,2.32,1.12,5.4,1.53,2.35,2.52,1.47,2.3,1.55,,,1.98,1.78,5.4,5.0,7.0,14.0,9.25,6.5,9.0,18.0,25.0,17.5,23.0,45.0,90.0,70.0,90.0,150.0,201.0
71,dIQZihJH,07/09/2024,15:45,ITALY - SERIE C,Gubbio,Ternana,GROUP B ,2.6,3.2,2.62,1.5,2.45,1.08,6.3,1.4,2.72,2.22,1.62,1.91,1.8,2.32,1.57,,,6.3,7.3,12.0,28.0,7.2,6.1,10.0,24.0,11.75,10.0,16.0,37.0,28.0,24.0,40.0,90.0,800.0
72,UPc08D3b,07/09/2024,15:45,ITALY - SERIE C,Pineto,Arezzo,GROUP B ,2.92,2.82,2.6,1.57,2.3,1.12,5.3,1.53,2.35,2.55,1.45,2.05,1.7,2.4,1.53,,,5.3,6.5,11.5,29.0,6.6,5.6,10.25,26.0,13.0,11.25,17.5,45.0,37.0,32.0,50.0,110.0,201.0
73,KYIQkR3F,07/09/2024,15:45,ITALY - SERIE C,Turris,Latina,GROUP C ,2.92,3.3,2.3,1.45,2.55,1.08,6.5,1.39,2.75,2.15,1.65,1.93,1.78,,,1.6,2.25,6.5,6.8,10.25,22.0,7.9,6.3,9.5,21.0,13.5,11.0,16.5,35.0,35.0,28.0,40.0,90.0,800.0
74,b5kH4V2N,07/09/2024,15:45,ITALY - SERIE C,Rimini,Pescara,GROUP B ,2.52,3.25,2.65,1.37,2.87,1.05,7.8,1.25,3.6,1.75,2.0,1.6,2.22,,,,,7.8,9.75,14.5,30.0,10.0,6.4,9.75,21.0,14.0,9.25,11.75,26.0,29.0,19.0,24.0,45.0,300.0
75,6X5KvtvH,07/09/2024,15:45,ITALY - SERIE C,ACR Messina,Taranto,GROUP C ,2.1,3.25,3.35,1.53,2.4,1.09,6.1,1.44,2.6,2.3,1.57,2.05,1.7,2.05,1.72,,,6.1,8.0,16.0,45.0,6.0,6.3,12.5,35.0,8.75,9.25,18.0,50.0,18.5,19.5,37.0,110.0,201.0
76,dx3ogugA,07/09/2024,15:45,ITALY - SERIE C,Crotone,Trapani,GROUP C ,2.2,3.35,3.05,1.4,2.7,1.06,7.4,1.29,3.3,1.88,1.85,1.7,2.02,2.15,1.65,,,7.4,10.0,16.5,37.0,7.9,6.5,10.75,25.0,10.75,8.75,13.5,32.0,21.0,17.5,27.0,60.0,450.0
