Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,fkpI44Ei,27/11/2024,16:00,SPAIN - PRIMERA RFEF,CF Intercity,Sevilla FC B,GROUP 2 ,1.95,3.0,3.7,1.44,2.63,1.06,8.0,1.36,3.0,2.15,1.67,1.91,1.8,2.03,1.78,1.26,3.7,8.0,10.0,19.0,41.0,7.0,6.0,15.0,34.0,9.0,9.5,15.0,41.0,17.0,19.0,34.0,51.0,800.0
12,8A59j2KD,27/11/2024,16:30,URUGUAY - PRIMERA DIVISION,Boston River,Racing Montevideo,CLAUSURA ,2.38,3.1,3.1,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.73,2.35,1.58,1.38,3.0,7.0,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,23.0,21.0,41.0,67.0,1000.0
13,U5u5E51b,27/11/2024,16:45,ENGLAND - CHAMPIONSHIP,Cardiff,QPR,ROUND 17,1.95,3.5,3.8,1.44,2.63,1.06,10.0,1.33,3.4,2.1,1.73,1.83,1.83,1.99,1.91,1.28,3.55,9.5,10.0,19.0,41.0,7.0,7.0,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,301.0
14,QPtrDVTP,27/11/2024,16:45,ENGLAND - CHAMPIONSHIP,Leeds,Luton,ROUND 17,1.4,4.33,8.0,1.33,3.25,1.04,12.0,1.22,4.33,1.73,2.1,1.91,1.8,1.4,2.85,1.1,7.0,12.0,19.0,41.0,81.0,7.0,8.5,23.0,51.0,6.5,8.5,19.0,51.0,9.0,12.0,26.0,51.0,351.0
15,dU8lKnyg,27/11/2024,16:45,ENGLAND - CHAMPIONSHIP,Middlesbrough,Blackburn,ROUND 17,1.57,4.1,5.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.73,2.0,1.55,2.38,1.15,5.5,13.0,17.0,29.0,51.0,8.0,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
16,jT1cIQ55,27/11/2024,16:45,ENGLAND - CHAMPIONSHIP,Portsmouth,Millwall,ROUND 17,3.1,3.25,2.3,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.8,3.0,1.38,1.63,2.25,8.0,7.0,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0
17,CvlBy2Ib,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Monaco,Benfica,LEAGUE PHASE ,2.15,3.7,3.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2,2.15,1.68,1.4,2.85,15.0,12.0,17.0,34.0,9.5,7.0,11.0,21.0,12.0,9.0,13.0,26.0,21.0,17.0,23.0,41.0,151.0
18,SG7yOTV8,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,Real Madrid,LEAGUE PHASE ,1.8,3.9,4.0,1.29,3.5,1.02,19.0,1.17,5.0,1.53,2.5,1.53,2.38,1.78,2.03,1.26,3.7,19.0,17.0,23.0,41.0,11.0,8.0,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,19.0,34.0,101.0
19,jLTDCqWA,27/11/2024,17:00,ENGLAND - CHAMPIONSHIP,Derby,Swansea,ROUND 17,2.45,3.4,2.75,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83,2.38,1.55,1.45,2.68,9.0,8.0,13.0,29.0,7.5,6.5,10.0,23.0,11.0,10.0,17.0,34.0,23.0,21.0,34.0,51.0,351.0
20,p0CIBatn,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,D. Zagreb,Dortmund,LEAGUE PHASE ,4.5,4.2,1.67,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.53,2.38,4.25,1.21,2.2,1.65,19.0,11.0,10.0,15.0,19.0,8.5,8.5,12.0,26.0,15.0,13.0,19.0,51.0,29.0,29.0,34.0,101.0
21,dACqdZbk,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Celtic,Club Brugge KV,LEAGUE PHASE ,2.0,3.5,3.7,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25,2.04,1.86,1.3,3.45,15.0,15.0,21.0,41.0,10.0,7.0,13.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,21.0,34.0,126.0
22,K6Ku6Pp4,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Bologna,Lille,LEAGUE PHASE ,2.3,3.3,3.1,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91,2.3,1.6,1.38,3.0,9.0,9.0,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,301.0
23,EqOSkhw9,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Aston Villa,Juventus,LEAGUE PHASE ,2.3,3.25,3.25,1.44,2.63,1.08,8.0,1.36,3.2,2.2,1.67,1.8,1.95,2.25,1.63,1.35,3.1,9.0,9.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
24,86aOvSU7,27/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,PSV,Shakhtar Donetsk,LEAGUE PHASE ,1.42,4.75,7.0,1.29,3.5,1.03,15.0,1.2,4.5,1.62,2.3,1.8,1.95,1.43,2.75,1.13,6.0,15.0,19.0,34.0,67.0,8.5,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,11.0,23.0,51.0,201.0
25,YTYD1SSE,27/11/2024,18:45,URUGUAY - PRIMERA DIVISION,Cerro Largo,Defensor Sp.,CLAUSURA ,3.2,3.0,2.4,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,1.91,1.8,3.1,1.35,1.58,2.35,7.5,7.0,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,351.0
26,QPbwUUZq,27/11/2024,20:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Always Ready,CLAUSURA ,1.73,3.7,4.75,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.67,2.1,1.7,2.1,1.2,4.4,13.0,15.0,26.0,51.0,8.5,7.0,15.0,34.0,9.0,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0
27,hIB2BxiL,27/11/2024,20:30,COLOMBIA - PRIMERA A,Deportes Tolima,America De Cali,CLAUSURA ,2.05,3.0,4.2,1.53,2.38,1.11,6.5,1.44,2.63,2.4,1.53,2.1,1.67,2.05,1.8,1.24,3.9,6.5,9.0,19.0,41.0,6.0,6.0,15.0,41.0,8.5,9.5,19.0,51.0,17.0,19.0,41.0,67.0,
28,Mg71hOk1,27/11/2024,21:15,URUGUAY - PRIMERA DIVISION,Danubio,Nacional,CLAUSURA ,7.0,4.5,1.42,1.44,2.63,1.06,10.0,1.36,3.0,2.15,1.67,2.5,1.5,6.6,1.11,2.75,1.43,8.5,5.0,5.5,8.5,13.0,9.0,9.5,15.0,34.0,23.0,29.0,41.0,101.0,67.0,67.0,101.0,101.0
29,numnS84d,27/11/2024,21:30,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Nacional Potosi,CLAUSURA ,2.15,3.4,3.2,1.36,3.0,1.05,11.0,1.25,3.75,1.83,1.98,1.67,2.1,2.15,1.68,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,151.0
30,0tUjsnHa,27/11/2024,22:00,MEXICO - LIGA MX,Club America,Toluca,APERTURA ,2.0,3.5,3.7,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.03,1.83,1.28,3.55,13.0,13.0,21.0,41.0,9.5,7.0,13.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,21.0,41.0,126.0
31,xjmZ5GEr,27/11/2024,22:30,COLOMBIA - PRIMERA A,Once Caldas,Junior,CLAUSURA ,2.0,3.1,4.1,1.53,2.38,1.1,7.0,1.4,2.75,2.35,1.57,2.0,1.73,2.05,1.8,1.25,3.8,7.0,9.5,19.0,41.0,6.0,6.0,15.0,41.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,67.0,1000.0
