Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,K6jTEnqC,30/08/2024,13:00,POLAND - DIVISION 1,Odra Opole,LKS Lodz,ROUND 8,2.75,3.4,2.38,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1,2.75,1.43,1.58,2.35,12.0,9.5,13.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
12,tGywztf5,30/08/2024,13:00,AUSTRIA - 2. LIGA,A. Lustenau,Floridsdorfer AC,ROUND 5,2.18,3.25,3.2,1.44,2.62,1.06,7.2,1.3,3.2,1.91,1.83,1.7,2.02,2.15,1.65,,,7.2,10.0,17.5,45.0,7.7,6.3,11.0,27.0,10.75,8.75,13.0,32.0,21.0,17.5,27.0,60.0,450.0
13,EyYGHujA,30/08/2024,13:15,BULGARIA - PARVA LIGA,Botev Vratsa,CSKA 1948 Sofia,ROUND 7,3.75,3.2,2.1,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,1.83,1.83,3.55,1.28,1.8,2.05,8.0,7.0,9.5,19.0,10.0,6.0,9.0,19.0,17.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
14,lEbFtIV5,30/08/2024,13:30,ESTONIA - MEISTRILIIGA,Flora,Levadia,ROUND 26,4.1,3.65,1.7,1.37,2.5,1.01,9.5,1.25,3.42,1.8,1.85,1.79,1.98,,,1.87,1.75,10.75,6.1,6.8,10.5,10.25,6.3,7.0,11.0,19.0,11.75,13.0,21.0,50.0,30.0,35.0,55.0,350.0
15,EaryFQkA,30/08/2024,13:30,ITALY - SERIE A,Venezia,Torino,ROUND 3,3.6,3.4,2.05,1.44,2.63,1.07,9.0,1.33,3.4,2.05,1.75,1.91,1.91,3.45,1.3,1.75,2.05,9.5,7.0,9.5,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
16,vs08wy8F,30/08/2024,13:30,GERMANY - 2. BUNDESLIGA,Regensburg,Greuther Furth,ROUND 4,2.9,3.4,2.35,1.36,3.0,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.85,1.4,1.6,2.3,12.0,9.5,12.0,23.0,11.0,6.5,9.5,17.0,15.0,11.0,12.0,23.0,29.0,21.0,29.0,41.0,151.0
17,SGe0wGjI,30/08/2024,13:30,GERMANY - 2. BUNDESLIGA,Dusseldorf,Hannover,ROUND 4,2.25,3.6,3.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1,2.2,1.65,1.4,2.85,12.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
18,UPXRzCle,30/08/2024,13:30,SERBIA - SUPER LIGA,IMT Novi Beograd,Radnicki Nis,ROUND 7,2.35,3.25,2.9,1.44,2.57,1.07,6.7,1.35,2.92,2.07,1.7,1.82,1.88,2.3,1.57,,,6.7,8.5,14.5,35.0,7.3,6.2,10.5,25.0,11.0,9.25,14.5,35.0,24.0,20.0,32.0,75.0,600.0
19,dOcieYtK,30/08/2024,14:00,DENMARK - 1ST DIVISION,Roskilde,Esbjerg,ROUND 8,3.2,3.6,2.05,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,3.1,1.35,1.75,2.05,17.0,11.0,12.0,21.0,15.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,34.0,101.0
20,jXaCyS6K,30/08/2024,14:00,GERMANY - 3. LIGA,Viktoria Koln,Hansa Rostock,ROUND 4,2.9,3.4,2.2,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.85,1.4,1.63,2.25,13.0,10.0,12.0,21.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
21,UH55XUlD,30/08/2024,14:00,DENMARK - 1ST DIVISION,Odense,Vendsyssel,ROUND 8,1.27,5.5,10.0,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,1.8,1.91,1.26,3.7,1.1,7.0,19.0,29.0,51.0,126.0,9.5,11.0,29.0,67.0,7.5,9.0,19.0,51.0,8.5,10.0,21.0,51.0,201.0
22,nHhmAzPH,30/08/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,Alverca,Academico Viseu,ROUND 4,3.0,3.25,2.15,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.83,1.83,3.0,1.38,1.65,2.2,9.0,7.0,10.0,21.0,9.0,6.5,9.5,19.0,15.0,12.0,17.0,29.0,34.0,26.0,34.0,51.0,301.0
23,8MZf2N64,30/08/2024,14:00,SPAIN - LALIGA2,Granada CF,Huesca,ROUND 3,1.83,3.4,4.5,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.1,1.67,1.88,1.98,1.23,4.1,8.0,10.0,21.0,51.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,301.0
24,G8vOkC4s,30/08/2024,14:00,DENMARK - 1ST DIVISION,Hvidovre IF,Horsens,ROUND 8,2.25,3.5,2.9,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.25,1.63,1.4,2.85,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,26.0,41.0,201.0
25,AcU0JJKp,30/08/2024,14:00,NORWAY - ELITESERIEN,KFUM Oslo,Lillestrom,ROUND 21,2.25,3.5,3.0,1.36,3.0,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05,2.2,1.65,1.38,3.0,11.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,201.0
26,vyFgLOFk,30/08/2024,14:00,DENMARK - SUPERLIGA,Lyngby,Vejle,ROUND 7,2.4,3.4,2.8,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.75,2.0,2.35,1.58,1.43,2.75,10.0,9.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,15.0,29.0,23.0,19.0,29.0,51.0,251.0
27,OYm6NcnD,30/08/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Aris,Omonia 29th May,ROUND 2,1.25,5.5,11.5,1.34,3.1,1.04,9.25,1.21,4.1,1.65,2.2,2.22,1.6,,,,,9.25,23.0,100.0,450.0,6.2,11.75,40.0,175.0,6.0,10.0,30.0,150.0,7.4,12.0,37.0,175.0,900.0
28,82HdZjK0,30/08/2024,14:00,DENMARK - 1ST DIVISION,Hillerod,Kolding IF,ROUND 8,2.45,3.5,2.63,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.43,1.53,1.48,2.6,11.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,12.0,10.0,15.0,29.0,23.0,21.0,29.0,41.0,201.0
29,fTEWlvje,30/08/2024,14:30,FRANCE - NATIONAL,Villefranche,Paris 13 Atl.,ROUND 3,2.05,3.2,3.45,1.42,2.47,1.04,7.6,1.37,2.62,2.07,1.6,1.88,1.72,1.98,1.75,,,8.0,8.75,17.5,50.0,6.4,6.2,12.5,35.0,9.0,8.75,16.5,50.0,18.5,18.0,32.0,90.0,900.0
30,8jw0jiRa,30/08/2024,14:30,FRANCE - NATIONAL,Valenciennes,Nimes,ROUND 3,2.1,3.0,3.55,1.42,2.47,1.04,7.6,1.37,2.62,2.07,1.6,1.82,1.78,1.98,1.75,,,7.6,8.75,18.0,55.0,6.6,5.9,12.5,37.0,9.75,8.75,15.0,45.0,20.0,18.0,30.0,80.0,700.0
31,0QZihDdm,30/08/2024,14:30,FRANCE - NATIONAL,Sochaux,Le Mans,ROUND 3,2.25,3.05,3.1,1.4,2.52,1.02,8.8,1.28,3.05,1.88,1.82,1.62,2.02,,,,,9.5,9.5,16.5,40.0,8.5,6.0,10.75,28.0,12.0,8.75,12.5,32.0,24.0,17.5,25.0,55.0,400.0
32,txNJALCE,30/08/2024,14:30,FRANCE - NATIONAL,Rouen,Orleans,ROUND 3,2.67,2.75,2.85,1.47,2.32,1.07,6.35,1.42,2.45,2.22,1.52,1.83,1.78,,,,,6.7,7.4,14.0,37.0,7.1,5.4,10.25,28.0,12.5,10.0,14.5,40.0,32.0,26.0,37.0,80.0,800.0
33,2VZidMcL,30/08/2024,14:30,FRANCE - NATIONAL,Concarneau,Aubagne,ROUND 3,1.9,3.3,3.85,1.4,2.5,1.04,7.8,1.36,2.67,2.05,1.6,1.9,1.72,1.85,1.85,,,8.5,9.75,20.0,60.0,6.2,6.4,13.5,40.0,8.25,8.5,17.0,50.0,16.0,16.5,32.0,90.0,900.0
34,EVUXnIK7,30/08/2024,14:30,FRANCE - NATIONAL,Chateauroux,Bourg en Bresse,ROUND 3,2.27,2.95,3.2,1.44,2.42,1.05,7.3,1.39,2.55,2.15,1.55,1.85,1.75,,,,,7.4,8.0,15.5,45.0,6.7,5.8,11.5,32.0,10.5,9.0,15.5,45.0,23.0,20.0,35.0,80.0,800.0
35,f5WqbrT8,30/08/2024,14:30,FRANCE - NATIONAL,Boulogne,Quevilly Rouen,ROUND 3,2.25,3.05,3.15,1.42,2.45,1.04,7.6,1.37,2.65,2.07,1.6,1.82,1.8,,,,,7.9,8.25,15.5,40.0,6.9,6.0,11.25,30.0,10.25,9.25,15.0,40.0,22.0,19.5,32.0,80.0,700.0
36,Ee6RlKGE,30/08/2024,14:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Lausanne Ouchy,ROUND 6,2.42,3.5,2.62,1.31,3.15,1.04,8.75,1.19,4.25,1.57,2.27,1.47,2.5,,,,,8.75,12.0,16.0,30.0,11.5,7.2,9.75,19.0,15.0,9.25,11.0,22.0,27.0,17.5,21.0,37.0,200.0
37,KxTdjXiJ,30/08/2024,14:30,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Vaduz,ROUND 6,2.05,3.8,3.05,1.26,3.45,1.03,9.5,1.15,4.8,1.47,2.52,1.44,2.62,2.0,1.75,,,9.5,16.0,22.0,40.0,12.0,8.0,11.25,22.0,13.0,8.75,11.0,22.0,21.0,14.0,18.0,32.0,150.0
38,x44ulVuA,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Cambuur,ROUND 4,2.4,4.1,2.5,1.22,4.0,1.01,23.0,1.1,7.0,1.36,3.1,1.36,3.0,2.35,1.58,1.53,2.43,23.0,15.0,17.0,29.0,15.0,9.0,11.0,17.0,17.0,10.0,11.0,19.0,26.0,17.0,19.0,26.0,81.0
39,AiuIzXft,30/08/2024,15:00,ROMANIA - LIGA 1,Otelul,Sepsi Sf. Gheorghe,ROUND 8,2.7,3.1,2.7,1.44,2.63,1.08,8.0,1.36,3.0,2.25,1.62,1.83,1.83,2.68,1.45,1.48,2.6,8.0,8.0,13.0,26.0,8.0,6.0,11.0,23.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
40,AH2mn9AM,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Helmond,Venlo,ROUND 4,2.45,3.4,2.8,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.38,1.55,1.45,2.68,11.0,10.0,15.0,29.0,9.0,6.5,11.0,21.0,13.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
41,U1qKtmYq,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Den Bosch,ROUND 4,1.95,4.0,3.3,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.5,2.5,1.95,1.9,1.33,3.3,19.0,15.0,21.0,41.0,11.0,8.0,12.0,23.0,12.0,9.0,12.0,23.0,19.0,13.0,19.0,34.0,101.0
42,xSnSvR2d,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,FC Emmen,ROUND 4,3.1,3.75,2.1,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,1.57,2.25,3.0,1.38,1.73,2.08,15.0,10.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
43,INPE2Uf3,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,Jong PSV,ROUND 4,2.1,4.0,3.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.36,3.0,2.1,1.7,1.4,2.85,23.0,17.0,21.0,34.0,15.0,9.0,12.0,21.0,15.0,9.5,11.0,21.0,21.0,15.0,17.0,26.0,67.0
44,jkwM08PF,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Telstar,Jong AZ,ROUND 4,1.85,4.1,3.6,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,1.44,2.63,1.85,2.0,1.28,3.55,21.0,19.0,23.0,41.0,13.0,8.5,13.0,23.0,13.0,9.0,12.0,23.0,19.0,13.0,17.0,29.0,81.0
45,nHWUbnfS,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Vitesse,Eindhoven FC,ROUND 4,2.1,3.75,3.1,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.08,1.73,1.38,3.0,17.0,15.0,19.0,34.0,11.0,7.5,12.0,21.0,13.0,9.0,12.0,23.0,21.0,15.0,21.0,34.0,101.0
46,hp8Vz8Tk,30/08/2024,15:00,TURKEY - 1. LIG,Manisa FK,Adanaspor AS,ROUND 4,1.65,3.5,4.5,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.8,1.91,1.8,1.7,2.12,,,9.5,12.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
47,AP46tU5S,30/08/2024,15:00,TURKEY - 1. LIG,Erokspor,Genclerbirligi,ROUND 4,2.25,3.25,2.8,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.83,1.83,2.3,1.6,1.43,2.75,9.0,8.5,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,17.0,34.0,21.0,21.0,34.0,51.0,301.0
48,r5BWkiBc,30/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,Excelsior,ROUND 4,2.05,3.9,3.1,1.29,3.5,1.02,19.0,1.14,5.5,1.53,2.4,1.5,2.5,2.05,1.75,1.35,3.1,19.0,15.0,19.0,34.0,11.0,8.0,12.0,21.0,13.0,9.0,12.0,23.0,21.0,15.0,19.0,34.0,101.0
49,nVP72HEO,30/08/2024,15:00,NETHERLANDS - EREDIVISIE,Waalwijk,AZ Alkmaar,ROUND 4,6.0,4.0,1.55,1.3,3.4,1.04,13.0,1.2,4.33,1.67,2.15,1.75,2.0,5.75,1.14,2.43,1.53,13.0,8.0,8.0,11.0,17.0,7.5,8.5,12.0,34.0,19.0,15.0,23.0,67.0,41.0,41.0,41.0,201.0
50,b5oPP4Z9,30/08/2024,15:00,TURKEY - SUPER LIG,Fenerbahce,Alanyaspor,ROUND 4,1.27,5.5,10.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.83,1.83,1.28,3.55,,,17.0,29.0,51.0,126.0,9.0,11.0,29.0,67.0,7.0,9.0,21.0,51.0,8.5,11.0,23.0,51.0,251.0
51,UPVYr846,30/08/2024,15:00,FRANCE - LIGUE 2,Grenoble,Pau FC,ROUND 3,2.1,3.3,3.2,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.73,2.0,2.1,1.7,1.35,3.1,11.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
52,tMCCNFo4,30/08/2024,15:00,CROATIA - HNL,Gorica,Sibenik,ROUND 5,2.35,3.3,2.75,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,1.83,1.83,2.35,1.58,1.43,2.75,9.0,8.5,13.0,29.0,7.5,6.5,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,301.0
53,0CENowZF,30/08/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,RWDM,Eupen,ROUND 3,2.15,3.5,3.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1,2.15,1.68,1.38,3.0,12.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
54,YPCVqH3S,30/08/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Lokeren-Temse,ROUND 3,1.5,4.33,5.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.5,2.5,1.16,5.25,17.0,19.0,29.0,51.0,9.0,9.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
55,QiPssnZI,30/08/2024,15:00,FRANCE - LIGUE 2,Martigues,Bastia,ROUND 3,2.75,2.9,2.5,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.83,1.83,2.75,1.43,1.5,2.5,8.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
56,8WI0c7Ja,30/08/2024,15:00,FRANCE - LIGUE 2,Guingamp,Red Star,ROUND 3,1.8,3.25,4.33,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83,1.83,2.03,1.21,4.25,9.0,12.0,21.0,51.0,6.5,6.5,15.0,41.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,301.0
57,WlzDg17E,30/08/2024,15:00,FRANCE - LIGUE 2,AC Ajaccio,Troyes,ROUND 3,2.1,3.1,3.5,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,2.08,1.73,1.3,3.45,7.0,8.5,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,41.0,19.0,21.0,41.0,67.0,201.0
58,IoCT4kRP,30/08/2024,15:00,FRANCE - LIGUE 2,Caen,Annecy,ROUND 3,2.0,3.4,3.4,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1,2.03,1.83,1.3,3.45,11.0,12.0,19.0,41.0,8.5,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,15.0,23.0,41.0,201.0
59,zyWS0tQi,30/08/2024,15:00,FRANCE - LIGUE 2,Clermont,Paris FC,ROUND 3,2.6,3.0,2.7,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,1.83,1.83,2.6,1.48,1.45,2.68,8.5,8.5,13.0,29.0,8.0,6.0,11.0,23.0,13.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,251.0
60,8t4hINel,30/08/2024,15:00,HUNGARY - OTP BANK LIGA,Fehervar FC,MTK Budapest,ROUND 6,1.9,3.8,3.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,1.53,2.38,1.93,1.93,1.28,3.55,17.0,15.0,21.0,41.0,10.0,8.0,12.0,26.0,11.0,9.0,13.0,29.0,17.0,13.0,21.0,41.0,126.0
61,06FhaTlm,30/08/2024,15:00,FRANCE - LIGUE 2,Dunkerque,Rodez,ROUND 3,2.63,3.1,2.55,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.68,1.45,1.5,2.5,10.0,9.0,13.0,26.0,9.0,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
62,n94ZnboR,30/08/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Etoile-Carouge,Wil,ROUND 6,2.37,3.4,2.75,1.33,3.05,1.04,8.5,1.2,4.0,1.62,2.2,1.5,2.4,2.32,1.57,,,8.5,11.75,16.5,35.0,10.75,6.8,10.0,20.0,14.0,9.0,11.0,23.0,26.0,17.5,21.0,37.0,200.0
63,UT7bsx9l,30/08/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Thun,ROUND 6,3.5,3.55,1.95,1.35,2.95,1.04,8.25,1.22,3.8,1.7,2.07,1.6,2.2,,,1.82,1.93,8.25,8.75,10.25,18.0,13.0,7.0,8.25,14.5,21.0,11.75,12.5,22.0,50.0,27.0,29.0,45.0,300.0
64,0GCudvUb,30/08/2024,15:15,SLOVENIA - PRVA LIGA,Nafta,Domzale,ROUND 7,2.92,3.3,2.3,1.42,2.67,1.06,7.3,1.29,3.25,1.88,1.85,1.7,2.05,,,1.6,2.25,7.3,8.0,11.25,23.0,9.75,6.4,9.0,18.5,16.0,10.25,13.0,27.0,37.0,24.0,30.0,55.0,400.0
65,OvcKG8Ea,30/08/2024,15:30,POLAND - DIVISION 1,Chrobry Glogow,Polonia Warszawa,ROUND 8,2.45,3.3,2.63,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.85,1.73,2.0,2.43,1.53,1.48,2.6,10.0,9.0,13.0,26.0,8.5,6.5,10.0,21.0,12.0,10.0,15.0,29.0,23.0,21.0,29.0,51.0,201.0
66,63Qg0mUI,30/08/2024,15:30,POLAND - DIVISION 1,Legnica,Arka Gdynia,ROUND 8,2.45,3.1,2.55,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0,2.5,1.5,1.48,2.6,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
67,KfCaSd4S,30/08/2024,15:30,BULGARIA - PARVA LIGA,CSKA Sofia,Botev Plovdiv,ROUND 7,1.8,3.6,4.33,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.83,1.83,1.8,2.05,1.21,4.25,9.5,12.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,301.0
68,l8iCtsLG,30/08/2024,15:30,SERBIA - SUPER LIGA,Cukaricki,Tekstilac Odzaci,ROUND 7,1.31,4.85,9.0,1.32,3.1,1.04,8.75,1.2,4.1,1.62,2.22,1.98,1.75,,,,,8.75,24.0,65.0,250.0,7.3,9.75,27.0,100.0,6.4,8.5,21.0,80.0,8.0,10.75,27.0,100.0,700.0
69,OQHPS9pJ,30/08/2024,15:30,POLAND - EKSTRAKLASA,Stal Mielec,Lech Poznan,ROUND 7,3.8,3.7,1.91,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.8,1.95,3.55,1.28,1.9,1.95,11.0,7.5,9.0,17.0,11.0,7.0,8.5,15.0,19.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0
