Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,EyfzQk04,08/11/2024,13:00,ROMANIA - LIGA 1,Otelul,FC Botosani,ROUND 16,1.73,3.4,5.0,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.25,1.57,1.75,2.05,1.18,4.65,7.0,10.0,23.0,51.0,5.0,7.0,19.0,51.0,7.0,9.0,21.0,51.0,13.0,17.0,41.0,81.0,201.0
12,zed3RX5L,08/11/2024,14:00,CROATIA - HNL,Sibenik,Lok. Zagreb,ROUND 13,3.2,3.1,2.15,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0,3.3,1.33,1.65,2.2,9.5,8.0,11.0,21.0,11.0,6.0,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
13,biWciD0T,08/11/2024,14:00,TURKEY - 1. LIG,Ankaragucu,Erokspor,ROUND 12,1.4,4.0,6.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.91,1.8,1.45,2.68,1.12,6.25,12.0,19.0,41.0,81.0,7.0,8.5,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,301.0
14,MPujWpkD,08/11/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Nassr,ROUND 10,7.5,6.0,1.27,1.22,4.0,21.0,1.03,1.13,5.5,1.44,2.63,1.83,1.83,,,3.55,1.28,21.0,9.5,7.5,8.5,23.0,12.0,9.5,11.0,41.0,23.0,21.0,23.0,81.0,51.0,41.0,51.0,600.0
15,Yis7VrPE,08/11/2024,14:00,TURKEY - SUPER LIG,Kasimpasa,Kayserispor,ROUND 12,1.73,3.8,4.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2,1.73,2.08,1.21,4.25,15.0,17.0,26.0,51.0,9.5,7.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,126.0
16,8tfVf1BM,08/11/2024,14:00,POLAND - DIVISION 1,Pogon Siedlce,Kotwica Kolobrzeg,ROUND 16,2.3,3.4,3.1,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.25,1.63,1.38,3.0,11.0,11.0,17.0,34.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,151.0
17,WMZobM0U,08/11/2024,14:00,AUSTRIA - 2. LIGA,Stripfing,Kapfenberg,ROUND 13,2.52,3.45,2.52,1.35,2.95,1.05,8.0,1.23,3.7,1.72,2.05,1.6,2.22,,,,,8.0,9.75,13.5,28.0,10.25,6.8,9.5,19.5,14.0,9.5,12.0,25.0,28.0,19.0,24.0,45.0,300.0
18,tlVdG3Gb,08/11/2024,14:00,AUSTRIA - 2. LIGA,Horn,Floridsdorfer AC,ROUND 13,3.3,3.65,1.98,1.36,2.9,1.05,8.0,1.25,3.6,1.75,2.0,1.65,2.1,,,1.8,1.95,8.0,8.25,10.0,17.5,11.5,7.1,8.5,15.0,18.5,11.5,13.5,24.0,45.0,27.0,32.0,55.0,350.0
19,lCgofDad,08/11/2024,14:00,AUSTRIA - 2. LIGA,Bregenz,St. Polten,ROUND 13,2.72,3.7,2.27,1.34,3.0,1.04,8.5,1.22,3.8,1.7,2.07,1.6,2.2,,,1.62,2.22,8.5,9.75,12.5,23.0,10.75,7.2,9.25,17.0,15.0,10.0,13.0,24.0,30.0,21.0,26.0,50.0,300.0
20,t6tXHGi3,08/11/2024,14:00,AUSTRIA - 2. LIGA,Amstetten,Lafnitz,ROUND 13,1.65,4.3,4.1,1.25,3.6,1.03,9.75,1.14,5.0,1.44,2.62,1.5,2.42,1.65,2.15,,,9.75,19.0,29.0,65.0,11.25,9.0,14.0,30.0,10.5,8.5,13.0,28.0,14.5,11.5,17.5,37.0,200.0
21,bZAS8OCT,08/11/2024,14:00,POLAND - EKSTRAKLASA,Piast Gliwice,Motor Lublin,ROUND 15,1.8,3.5,4.75,1.44,2.63,1.07,8.5,1.33,3.25,2.08,1.73,1.95,1.8,1.78,2.03,1.2,4.4,8.5,12.0,23.0,51.0,6.5,6.5,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,351.0
22,bX7GvzHN,08/11/2024,14:00,TURKEY - 1. LIG,Umraniyespor,Igdir FK,ROUND 12,2.3,3.2,2.7,1.41,2.62,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83,2.38,1.55,1.45,2.68,9.5,8.5,13.0,29.0,8.0,6.5,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
23,pUJDnl4C,08/11/2024,14:30,GERMANY - 2. BUNDESLIGA,Braunschweig,Hamburger SV,ROUND 12,3.2,3.5,2.15,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,3.1,1.35,1.7,2.1,15.0,11.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,11.0,21.0,34.0,23.0,26.0,34.0,101.0
24,r5NdjW4m,08/11/2024,14:30,GERMANY - 2. BUNDESLIGA,Nurnberg,Kaiserslautern,ROUND 12,2.1,3.5,3.25,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5,2.1,1.7,1.35,3.1,15.0,15.0,19.0,34.0,11.0,7.0,12.0,23.0,12.0,9.0,11.0,26.0,21.0,15.0,21.0,34.0,101.0
25,IVyy8FEl,08/11/2024,15:00,EGYPT - PREMIER LEAGUE,Enppi,Pyramids,ROUND 2,5.9,3.5,1.6,1.42,2.67,1.08,6.5,1.37,2.87,2.07,1.7,2.05,1.7,,,2.27,1.6,6.5,5.6,6.7,11.5,13.0,6.8,8.25,14.0,35.0,18.5,18.5,32.0,120.0,70.0,70.0,110.0,900.0
26,xEqUj7uf,08/11/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Vizela,Chaves,ROUND 11,2.4,3.2,3.0,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83,2.35,1.58,1.4,2.85,8.5,8.5,15.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
27,SpiyUUfk,08/11/2024,15:00,DENMARK - 1ST DIVISION,Kolding IF,Vendsyssel,ROUND 16,1.53,4.33,5.25,1.36,3.0,1.04,13.0,1.29,3.5,1.88,1.98,1.91,1.8,1.53,2.43,1.16,5.25,12.0,13.0,29.0,51.0,7.0,8.5,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,26.0,51.0,351.0
28,zXsMi8Xb,08/11/2024,15:00,GERMANY - 3. LIGA,Verl,Hansa Rostock,ROUND 14,2.45,3.4,2.7,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,1.62,2.2,2.38,1.55,1.45,2.68,12.0,10.0,15.0,29.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,23.0,19.0,26.0,41.0,151.0
29,OOhT0JFs,08/11/2024,15:00,DENMARK - SUPERLIGA,Vejle,Sonderjyske,ROUND 15,2.25,3.9,2.75,1.3,3.4,1.03,17.0,1.18,4.5,1.6,2.3,1.57,2.25,2.2,1.65,1.45,2.68,17.0,12.0,17.0,29.0,11.0,8.0,10.0,21.0,13.0,9.0,13.0,23.0,21.0,17.0,21.0,41.0,126.0
30,dpF4nwBG,08/11/2024,15:00,DENMARK - 1ST DIVISION,B.93,Fredericia,ROUND 16,4.0,4.0,1.75,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.7,1.44,2.63,3.8,1.25,2.05,1.75,21.0,12.0,11.0,17.0,19.0,8.5,9.0,12.0,26.0,15.0,12.0,17.0,41.0,29.0,26.0,34.0,101.0
31,OnJJkFJb,08/11/2024,15:30,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Stade Nyonnais,ROUND 14,1.8,3.35,4.4,1.37,2.87,1.05,7.9,1.22,3.8,1.7,2.07,1.57,2.25,1.78,1.98,,,7.9,14.5,28.0,80.0,8.75,6.7,13.5,40.0,10.0,7.8,12.0,35.0,16.5,13.0,19.5,45.0,300.0
32,ltu0oE2n,08/11/2024,15:30,FRANCE - NATIONAL,Villefranche,Chateauroux,ROUND 12,2.42,3.0,2.92,1.44,2.42,1.06,5.9,1.39,2.57,2.12,1.57,1.83,1.78,,,,,7.5,7.7,14.0,37.0,7.1,5.8,10.75,29.0,11.25,9.5,15.0,40.0,26.0,21.0,35.0,80.0,800.0
33,YT4jRAHU,08/11/2024,15:30,FRANCE - NATIONAL,Versailles,Sochaux,ROUND 12,2.72,2.57,3.0,1.44,2.4,1.02,7.2,1.4,2.52,2.18,1.53,1.75,1.85,,,,,6.5,7.9,15.5,45.0,7.4,5.1,10.25,29.0,13.5,9.75,12.5,37.0,35.0,26.0,35.0,65.0,600.0
34,86wlzlfo,08/11/2024,15:30,FRANCE - NATIONAL,Valenciennes,Bourg en Bresse,ROUND 12,1.95,3.15,3.8,1.39,2.57,1.04,6.45,1.34,2.75,2.0,1.65,1.82,1.8,1.91,1.8,,,8.5,10.25,21.0,60.0,6.3,6.2,12.5,37.0,8.75,8.5,15.0,45.0,17.0,17.0,30.0,75.0,700.0
35,xOnIuAWN,08/11/2024,15:30,FRANCE - NATIONAL,Rouen,Boulogne,ROUND 12,2.1,3.05,3.45,1.4,2.5,1.02,7.4,1.37,2.65,2.07,1.6,1.82,1.78,,,,,7.8,8.75,17.5,50.0,6.7,6.0,12.0,35.0,9.75,8.75,15.0,45.0,20.0,18.0,32.0,80.0,700.0
36,G8b9sW1B,08/11/2024,15:30,FRANCE - NATIONAL,Nimes,Quevilly Rouen,ROUND 12,2.25,3.0,3.2,1.42,2.47,1.02,7.1,1.38,2.6,2.1,1.57,1.82,1.78,,,,,7.7,8.75,16.5,45.0,6.6,5.9,11.25,30.0,10.25,9.25,15.0,40.0,23.0,21.0,35.0,80.0,600.0
37,8re1qhXb,08/11/2024,15:30,FRANCE - NATIONAL,Nancy,Paris 13 Atl.,ROUND 12,1.65,3.55,4.9,1.39,2.55,1.01,9.1,1.32,2.82,1.93,1.7,1.91,1.7,,,,,9.0,11.75,27.0,90.0,6.1,6.9,16.5,55.0,7.2,8.25,18.0,60.0,12.5,14.0,30.0,100.0,900.0
38,Uy8ZUhI5,08/11/2024,15:30,FRANCE - NATIONAL,Aubagne,Le Mans,ROUND 12,3.45,3.15,2.07,1.4,2.55,1.02,7.2,1.35,2.72,2.02,1.62,1.8,1.8,,,,,8.25,6.6,9.25,19.0,9.5,6.1,8.75,18.0,18.0,12.0,15.0,32.0,50.0,32.0,40.0,75.0,700.0
39,x2BsTWnI,08/11/2024,15:30,FRANCE - NATIONAL,Concarneau,Dijon,ROUND 12,2.35,3.05,2.95,1.39,2.57,1.04,6.35,1.35,2.72,2.02,1.62,1.75,1.85,,,,,8.25,8.75,15.0,37.0,7.1,5.9,10.5,26.0,11.0,9.25,14.0,35.0,25.0,21.0,32.0,70.0,600.0
40,tWDaDCGb,08/11/2024,16:00,ROMANIA - LIGA 1,Din. Bucuresti,CFR Cluj,ROUND 16,4.1,3.3,1.91,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.8,3.9,1.24,1.9,1.95,8.0,6.5,8.5,17.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,34.0,41.0,34.0,41.0,51.0,351.0
41,2X2ugqg3,08/11/2024,16:00,NETHERLANDS - EREDIVISIE,Utrecht,Heracles,ROUND 12,1.44,5.0,6.5,1.3,3.4,1.03,17.0,1.18,4.5,1.62,2.25,1.91,1.91,1.43,2.75,1.14,5.75,15.0,17.0,34.0,67.0,8.0,9.5,19.0,41.0,7.5,8.5,19.0,41.0,10.0,11.0,23.0,51.0,251.0
42,dOyputLb,08/11/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,K. Lierse S.K.,Lokeren-Temse,ROUND 11,2.15,3.4,2.88,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.15,1.68,1.38,3.0,13.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
43,ziYOGljf,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Jong AZ,ROUND 14,2.0,3.6,3.3,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63,2.05,1.8,1.33,3.3,19.0,15.0,21.0,34.0,12.0,7.5,12.0,23.0,13.0,9.0,11.0,23.0,19.0,15.0,19.0,34.0,101.0
44,EypGIALs,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Oss,Den Bosch,ROUND 14,3.25,3.6,2.05,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2,3.3,1.33,1.78,2.03,13.0,9.5,11.0,19.0,12.0,7.0,9.0,15.0,19.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
45,4Al50T5D,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,De Graafschap,ROUND 14,3.6,3.8,1.9,1.22,4.0,1.02,19.0,1.11,6.5,1.44,2.7,1.4,2.75,3.45,1.3,1.9,1.95,21.0,13.0,13.0,19.0,19.0,8.0,9.0,13.0,23.0,13.0,11.0,17.0,41.0,23.0,23.0,29.0,81.0
46,Wdjc2ky1,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,FC Volendam,Jong Utrecht,ROUND 14,1.38,5.25,6.5,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.62,2.2,1.4,2.85,1.13,6.0,21.0,23.0,41.0,67.0,11.0,10.0,19.0,41.0,9.0,9.0,17.0,41.0,11.0,11.0,21.0,41.0,151.0
47,4n6I9XrR,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Excelsior,Eindhoven FC,ROUND 14,1.44,5.0,6.0,1.29,3.5,1.02,19.0,1.17,5.0,1.53,2.4,1.73,2.0,1.43,2.75,1.14,5.75,17.0,19.0,34.0,67.0,9.0,9.5,17.0,41.0,8.0,8.5,17.0,41.0,10.0,11.0,21.0,51.0,201.0
48,rXH9BgEE,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,Vitesse,ROUND 14,1.5,4.75,5.25,1.25,3.75,1.02,21.0,1.14,5.5,1.48,2.6,1.62,2.2,1.5,2.5,1.18,4.8,21.0,19.0,29.0,51.0,10.0,10.0,17.0,34.0,9.0,8.5,15.0,34.0,12.0,11.0,19.0,41.0,151.0
49,rggpOWcK,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Cambuur,Jong PSV,ROUND 14,1.5,4.75,5.25,1.22,4.0,1.01,23.0,1.11,6.5,1.4,2.88,1.5,2.5,1.48,2.6,1.17,5.0,23.0,21.0,34.0,51.0,12.0,10.0,17.0,34.0,10.0,9.0,15.0,29.0,12.0,11.0,17.0,41.0,101.0
50,zVdl4B6l,08/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,FC Emmen,Jong Ajax,ROUND 14,1.53,4.5,5.25,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.57,2.25,1.53,2.43,1.16,5.25,19.0,19.0,34.0,51.0,10.0,9.0,17.0,41.0,9.0,8.5,15.0,34.0,12.0,11.0,19.0,41.0,126.0
51,KrE5cyft,08/11/2024,16:00,FRANCE - LIGUE 2,Rodez,Annecy,ROUND 13,2.2,3.3,3.2,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1,2.2,1.65,1.35,3.1,11.0,11.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,151.0
52,bFWSvXQF,08/11/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,RWDM,ROUND 11,3.3,3.5,1.91,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,3.45,1.3,1.88,1.98,13.0,9.0,11.0,17.0,13.0,7.0,9.0,15.0,19.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,151.0
53,jLoe8JjU,08/11/2024,16:00,HUNGARY - OTP BANK LIGA,Nyiregyhaza,MTK Budapest,ROUND 13,2.7,3.6,2.45,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.6,1.48,1.55,2.38,13.0,10.0,13.0,23.0,11.0,7.0,9.5,19.0,15.0,10.0,13.0,23.0,26.0,21.0,26.0,41.0,151.0
54,8QLNiXNH,08/11/2024,16:00,FRANCE - LIGUE 2,AC Ajaccio,Clermont,ROUND 13,2.75,2.88,2.88,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.1,1.67,2.68,1.45,1.43,2.75,6.0,7.0,12.0,29.0,7.0,5.5,12.0,29.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,1250.0
55,UF2fjKnD,08/11/2024,16:00,FRANCE - LIGUE 2,Amiens,Martigues,ROUND 13,1.55,3.8,6.25,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,2.2,1.62,1.55,2.38,1.14,5.75,8.5,13.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,201.0
56,voU6eFOh,08/11/2024,16:00,FRANCE - LIGUE 2,Grenoble,Dunkerque,ROUND 13,2.3,3.2,3.2,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,1.8,1.91,2.25,1.63,1.35,3.1,9.0,10.0,15.0,34.0,8.0,6.0,12.0,26.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,51.0,201.0
57,hvuVIHzQ,08/11/2024,16:00,FRANCE - LIGUE 2,Red Star,Troyes,ROUND 13,2.25,3.5,3.1,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.8,1.91,2.2,1.65,1.38,3.0,10.0,9.5,15.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
58,nBXEggg5,08/11/2024,16:00,FRANCE - LIGUE 2,Laval,Bastia,ROUND 13,2.6,2.9,3.0,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.1,1.67,2.6,1.48,1.4,2.85,6.5,7.0,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,201.0
59,QNwBhf4b,08/11/2024,16:15,ENGLAND - LEAGUE ONE,Barnsley,Rotherham,ROUND 15,2.1,3.5,3.3,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1,2.08,1.73,1.33,3.3,12.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,23.0,41.0,151.0
60,WSlPNaVs,08/11/2024,16:15,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Xamax,ROUND 14,2.12,3.85,2.85,1.26,3.5,1.03,9.5,1.15,4.8,1.47,2.52,1.44,2.6,2.07,1.7,,,9.5,14.5,19.0,35.0,12.5,8.25,10.75,20.0,14.0,9.0,11.25,22.0,22.0,14.5,18.0,32.0,175.0
61,hI5XdDCr,08/11/2024,16:30,SPAIN - PRIMERA RFEF,Real Madrid B,CF Intercity,GROUP 2 ,1.9,2.9,4.5,1.53,2.38,1.1,6.5,1.44,2.63,2.5,1.5,2.2,1.62,1.9,1.9,1.2,4.4,6.5,10.0,21.0,51.0,5.5,6.0,17.0,41.0,7.5,10.0,19.0,51.0,15.0,19.0,41.0,67.0,67.0
62,v3DAZKP9,08/11/2024,16:30,GERMANY - BUNDESLIGA,Union Berlin,Freiburg,ROUND 10,2.4,3.4,2.9,1.44,2.63,1.07,9.0,1.4,3.0,2.2,1.67,1.95,1.8,2.35,1.58,1.4,2.85,8.5,8.0,13.0,29.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,34.0,23.0,21.0,34.0,51.0,351.0
63,vq9r2IIk,08/11/2024,16:30,POLAND - DIVISION 1,LKS Lodz,Polonia Warszawa,ROUND 16,1.8,3.75,4.1,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.67,2.1,1.83,2.03,1.25,3.8,13.0,13.0,21.0,41.0,8.5,7.5,13.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,23.0,41.0,151.0
64,jD9xvcHG,08/11/2024,16:30,SPAIN - LALIGA2,Elche,Almeria,ROUND 14,2.05,3.4,3.5,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.8,1.91,2.05,1.75,1.3,3.45,10.0,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
65,UH1b32zi,08/11/2024,16:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Radomiak Radom,ROUND 15,1.62,4.0,5.0,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.7,2.05,1.63,2.25,1.18,4.65,15.0,15.0,26.0,51.0,8.5,8.0,15.0,41.0,8.5,8.5,15.0,41.0,13.0,12.0,21.0,41.0,151.0
66,2aaqoULN,08/11/2024,16:30,ITALY - SERIE C,Triestina,Giana Erminio,GROUP A ,2.05,2.95,3.65,1.5,2.47,1.1,5.8,1.45,2.55,2.32,1.53,2.0,1.72,2.05,1.72,,,5.8,8.75,18.5,60.0,5.9,5.9,13.0,40.0,8.75,9.0,17.0,55.0,19.0,19.5,37.0,100.0,900.0
67,2kAWKdwp,08/11/2024,16:30,SPAIN - PRIMERA RFEF,Tarazona,Gimnastica Segoviana,GROUP 1 ,2.05,3.0,3.6,1.57,2.25,1.11,6.0,1.53,2.38,2.63,1.44,2.2,1.62,2.08,1.73,1.28,3.55,6.5,8.5,17.0,41.0,6.0,6.0,15.0,41.0,8.5,10.0,19.0,51.0,19.0,21.0,41.0,67.0,67.0
68,rDHXLln4,08/11/2024,16:30,ITALY - SERIE B,Frosinone,Palermo,ROUND 13,2.9,3.2,2.5,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,2.75,1.43,1.55,2.38,8.5,7.5,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,351.0
