Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,67t5ZA0Q,26/09/2024,14:00,SWEDEN - ALLSVENSKAN,Vasteras SK,Goteborg,ROUND 24,2.2,3.6,3.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.7,2.05,2.15,1.68,1.4,2.85,12.0,10.0,15.0,34.0,8.5,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,201.0
12,MJ61Fk9f,26/09/2024,14:00,SWEDEN - ALLSVENSKAN,Hammarby,Hacken,ROUND 24,2.1,3.6,3.2,1.22,4.0,1.02,19.0,1.11,6.5,1.44,2.7,1.4,2.75,2.08,1.73,1.35,3.1,21.0,17.0,21.0,34.0,13.0,8.0,12.0,21.0,15.0,9.5,10.0,21.0,21.0,15.0,17.0,26.0,81.0
13,bqbA3PNE,26/09/2024,14:00,SPAIN - LALIGA,Espanyol,Villarreal,ROUND 7,3.25,3.5,2.2,1.36,3.0,1.05,11.0,1.25,4.0,1.88,2.02,1.67,2.1,3.1,1.35,1.68,2.15,11.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,23.0,34.0,26.0,29.0,41.0,151.0
14,vZXSX0Xg,26/09/2024,14:30,FRANCE - NATIONAL,Versailles,Valenciennes,ROUND 7,2.27,3.1,3.05,1.42,2.45,1.03,6.95,1.38,2.57,2.12,1.57,1.85,1.75,,,,,7.7,7.9,14.5,40.0,6.9,6.0,11.25,30.0,10.5,9.25,15.5,45.0,23.0,20.0,35.0,90.0,800.0
15,xnBdkgbC,26/09/2024,15:45,ITALY - SERIE C,Campobasso,Vis Pesaro,GROUP B ,2.27,2.9,3.4,1.53,2.4,1.11,5.6,1.47,2.5,2.37,1.52,2.0,1.72,2.22,1.62,,,5.6,7.8,16.5,50.0,6.2,5.7,12.0,37.0,10.0,9.25,16.5,50.0,23.0,21.0,37.0,100.0,1000.0
16,pGS655lA,26/09/2024,15:45,ITALY - SERIE C,Entella,Pescara,GROUP B ,2.05,3.2,3.6,1.42,2.67,1.08,6.6,1.36,2.92,2.07,1.7,1.83,1.88,2.0,1.75,,,6.6,9.5,18.5,55.0,6.9,6.2,12.5,35.0,9.5,8.5,15.0,45.0,18.5,17.0,29.0,75.0,600.0
17,GxWV3hD5,26/09/2024,15:45,ITALY - SERIE C,Perugia,Rimini,GROUP B ,1.95,3.3,3.85,1.4,2.75,1.07,6.8,1.33,3.05,2.0,1.75,1.8,1.9,1.91,1.83,,,6.8,10.25,21.0,60.0,6.9,6.3,12.5,37.0,9.0,8.25,14.5,45.0,17.0,16.0,28.0,70.0,600.0
18,nsKIUYH0,26/09/2024,15:45,ITALY - SERIE C,Triestina,Lumezzane,GROUP A ,1.83,3.3,4.4,1.45,2.57,1.08,6.4,1.39,2.8,2.15,1.65,1.95,1.75,1.8,1.95,,,6.4,10.25,23.0,75.0,6.0,6.4,14.0,50.0,7.9,8.5,17.0,55.0,15.0,16.0,32.0,100.0,900.0
19,WCfVW6bT,26/09/2024,15:45,ITALY - SERIE C,Monopoli,Benevento,GROUP C ,3.5,3.05,2.15,1.45,2.55,1.09,6.3,1.38,2.8,2.15,1.65,1.85,1.85,,,1.7,2.07,6.3,6.5,9.75,21.0,9.25,5.9,8.75,19.0,18.5,11.75,14.5,32.0,50.0,32.0,40.0,75.0,700.0
20,jX91wkGq,26/09/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Gent,ROUND 5,2.8,3.6,2.2,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,1.44,2.63,2.75,1.43,1.63,2.25,19.0,13.0,15.0,23.0,15.0,7.5,9.5,15.0,19.0,11.0,11.0,19.0,29.0,21.0,21.0,29.0,81.0
21,pGrl7dpe,26/09/2024,16:00,SPAIN - LALIGA,Celta Vigo,Atl. Madrid,ROUND 7,3.75,3.75,1.91,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,3.55,1.28,1.97,1.96,13.0,9.0,10.0,17.0,13.0,7.0,8.5,15.0,21.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,151.0
22,hpIO8Ii2,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,Tottenham,Qarabag,LEAGUE PHASE ,1.17,8.5,15.0,1.18,4.5,1.01,23.0,1.1,7.0,1.33,3.4,2.0,1.75,1.15,5.5,,,23.0,34.0,67.0,201.0,11.0,15.0,34.0,81.0,7.5,11.0,29.0,67.0,7.5,11.0,26.0,67.0,351.0
23,I1WfUKfJ,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,Lyon,Olympiacos Piraeus,LEAGUE PHASE ,1.85,3.75,3.9,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.7,2.05,1.91,1.99,1.28,3.55,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
24,zXPh9jc5,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,FCSB,RFS,LEAGUE PHASE ,1.57,4.0,5.75,1.4,2.75,1.06,10.0,1.3,3.5,1.98,1.92,1.95,1.8,1.55,2.38,1.15,5.5,10.0,13.0,29.0,67.0,6.5,7.5,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,29.0,51.0,351.0
25,AmZv6MzS,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,Eintracht Frankfurt,Plzen,LEAGUE PHASE ,1.33,5.5,8.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.91,1.91,1.33,3.3,1.11,6.8,17.0,21.0,41.0,101.0,8.0,10.0,23.0,51.0,7.0,8.5,21.0,51.0,9.0,11.0,23.0,51.0,301.0
26,l6vjl6S8,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,Braga,Maccabi Tel Aviv,LEAGUE PHASE ,1.5,4.5,6.0,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,1.8,1.95,1.5,2.5,1.15,5.5,15.0,17.0,34.0,67.0,8.0,8.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
27,6mKKDVMU,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,AS Roma,Ath Bilbao,LEAGUE PHASE ,2.15,3.25,3.6,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91,2.15,1.68,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.0,13.0,29.0,10.0,9.0,15.0,41.0,19.0,19.0,29.0,51.0,301.0
28,2uLSQBUp,26/09/2024,16:00,EUROPE - EUROPA LEAGUE,Ajax,Besiktas,LEAGUE PHASE ,1.91,3.75,3.7,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.62,2.2,1.98,1.92,1.3,3.45,15.0,13.0,21.0,41.0,9.0,7.0,13.0,26.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
29,fuuj0V13,26/09/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,Penarol (Uru),Flamengo RJ (Bra),PLAY OFFS ,3.2,3.5,2.25,1.5,2.5,1.07,8.5,1.4,2.75,2.25,1.62,1.95,1.8,3.1,1.35,1.65,2.2,8.5,6.0,11.0,23.0,8.5,6.5,9.0,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,401.0
30,KnvGxQ82,26/09/2024,19:00,BRAZIL - SERIE B,Chapecoense-SC,Amazonas,ROUND 29,2.25,2.9,3.6,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62,2.25,1.63,1.28,3.55,6.0,8.0,17.0,41.0,6.0,6.0,15.0,34.0,9.5,10.0,19.0,51.0,21.0,23.0,41.0,81.0,201.0
31,tj6oJkAk,26/09/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,Santa Cruz,CLAUSURA ,1.36,4.33,7.0,1.36,3.0,1.06,10.0,1.29,3.5,1.9,1.9,2.2,1.62,,,,,10.0,17.0,41.0,101.0,6.0,9.0,23.0,51.0,6.0,9.0,23.0,51.0,8.5,13.0,34.0,81.0,201.0
32,dfzaeA4K,26/09/2024,20:00,VENEZUELA - LIGA FUTVE,Universidad Central,Rayo Zuliano,CLAUSURA ,1.65,3.4,5.3,1.44,2.4,1.03,6.95,1.38,2.6,2.1,1.57,2.05,1.62,1.8,1.9,,,7.6,11.25,30.0,110.0,5.5,6.8,18.5,70.0,6.8,8.25,20.0,80.0,12.0,15.0,35.0,120.0,201.0
33,UudAXSY2,26/09/2024,20:30,COLOMBIA - PRIMERA A,Santa Fe,Alianza,CLAUSURA ,1.48,3.9,7.5,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,2.5,1.5,1.48,2.6,1.11,6.8,7.5,13.0,34.0,81.0,5.0,8.0,23.0,67.0,5.5,9.5,26.0,67.0,9.5,15.0,41.0,101.0,201.0
34,xIafHTv2,26/09/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Always Ready,CLAUSURA ,2.1,3.7,2.8,1.4,2.75,1.04,12.0,1.29,3.5,1.9,1.9,1.8,1.91,2.0,1.8,1.4,2.85,12.0,9.5,15.0,34.0,8.0,7.5,11.0,23.0,11.0,9.0,15.0,29.0,21.0,17.0,26.0,51.0,251.0
35,IaoH9xzg,26/09/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Racing Club (Arg),Athletico-PR (Bra),PLAY OFFS ,1.73,3.7,5.25,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,2.0,1.73,1.7,2.1,1.18,4.65,9.0,11.0,23.0,51.0,6.0,7.0,15.0,41.0,8.0,8.0,19.0,41.0,15.0,17.0,29.0,67.0,351.0
36,Sjbvvuo1,26/09/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Cruzeiro (Bra),Libertad Asuncion (Par),PLAY OFFS ,1.57,3.8,6.25,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.5,1.5,1.58,2.35,1.13,5.9,7.0,12.0,29.0,81.0,5.0,7.5,21.0,51.0,6.0,9.5,26.0,67.0,11.0,17.0,41.0,101.0,201.0
37,MZnoXbNM,26/09/2024,22:30,COLOMBIA - PRIMERA A,Atl. Nacional,Junior,CLAUSURA ,1.73,3.4,5.25,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,2.1,1.67,1.73,2.08,1.18,4.65,7.5,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,19.0,51.0,13.0,17.0,34.0,67.0,900.0
