Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,6Bp19OfB,16/08/2024,12:15,FINLAND - VEIKKAUSLIIGA,Inter Turku,SJK,-,2.45,3.5,2.45,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.43,1.53,1.53,2.43,17.0,12.0,15.0,26.0,12.0,7.5,10.0,19.0,15.0,10.0,11.0,21.0,26.0,19.0,21.0,34.0,101.0
12,QXphhPMb,16/08/2024,13:00,BULGARIA - PARVA LIGA,Spartak Varna,Arda,ROUND 5,2.2,3.5,3.1,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,2.0,1.73,2.15,1.68,1.35,3.1,8.5,8.0,15.0,34.0,6.5,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,67.0,351.0
13,CtNWq9Rq,16/08/2024,13:00,EGYPT - PREMIER LEAGUE,Smouha,El Ismaily,ROUND 34,1.38,4.05,8.25,1.4,2.5,1.01,9.6,1.27,3.1,1.87,1.85,2.05,1.6,1.78,1.93,,,9.75,19.0,55.0,250.0,5.8,8.25,26.0,110.0,5.9,8.25,22.0,100.0,8.5,12.0,32.0,120.0,900.0
14,vFHm6aPE,16/08/2024,13:00,PORTUGAL - LIGA PORTUGAL,Santa Clara,FC Porto,ROUND 2,6.5,4.5,1.45,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.95,1.8,6.25,1.12,2.68,1.45,13.0,7.0,7.0,10.0,17.0,8.5,8.5,12.0,34.0,19.0,19.0,26.0,67.0,51.0,51.0,51.0,301.0
15,0pGAJahR,16/08/2024,13:00,AUSTRIA - 2. LIGA,Stripfing,First Vienna,ROUND 3,3.4,3.8,1.91,1.3,3.2,1.03,9.0,1.18,4.25,1.57,2.27,1.53,2.35,,,1.85,1.88,9.0,10.0,11.0,17.5,14.5,7.7,8.5,13.5,22.0,11.75,12.5,20.0,45.0,26.0,27.0,40.0,250.0
16,COZFcIV7,16/08/2024,13:00,AUSTRIA - 2. LIGA,Floridsdorfer AC,Ried,ROUND 3,4.65,3.8,1.65,1.37,2.87,1.05,8.0,1.24,3.6,1.75,2.0,1.72,2.0,,,2.15,1.65,8.0,7.4,8.25,13.0,14.5,7.3,8.0,13.0,28.0,14.5,14.5,24.0,80.0,40.0,40.0,60.0,450.0
17,KUdsEwGl,16/08/2024,13:00,AUSTRIA - 2. LIGA,ASK Voitsberg,Horn,ROUND 3,2.0,3.7,3.2,1.31,3.15,1.03,9.0,1.19,4.2,1.57,2.25,1.53,2.35,1.98,1.78,,,9.0,13.5,20.0,45.0,10.0,7.5,11.25,24.0,11.5,8.5,12.0,26.0,19.0,14.5,20.0,40.0,250.0
18,CxFlCHp1,16/08/2024,13:00,AUSTRIA - 2. LIGA,A. Lustenau,SK Rapid (Am),ROUND 3,1.82,3.9,3.65,1.33,3.05,1.04,8.5,1.21,3.9,1.65,2.15,1.62,2.15,1.8,1.95,,,8.5,13.0,21.0,50.0,8.75,7.6,12.5,29.0,9.75,8.25,13.5,32.0,15.5,13.5,22.0,50.0,350.0
19,KjIZ4IN8,16/08/2024,13:00,FINLAND - YKKONEN,JJK Jyvaskyla,Vaajakoski,-,1.3,5.5,7.5,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.67,2.1,1.3,3.45,,,21.0,26.0,41.0,81.0,11.0,11.0,23.0,51.0,8.5,9.0,19.0,41.0,9.5,10.0,21.0,41.0,151.0
20,xridVG13,16/08/2024,13:00,ROMANIA - LIGA 1,Unirea Slobozia,Petrolul,ROUND 6,2.38,3.0,3.0,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.73,2.38,1.55,1.38,3.0,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,1000.0
21,EXPrvwld,16/08/2024,13:00,POLAND - EKSTRAKLASA,Puszcza,Lechia Gdansk,ROUND 5,2.45,3.2,2.8,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.91,1.91,2.38,1.55,1.43,2.75,9.0,8.5,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
22,AyXFVG7U,16/08/2024,13:00,POLAND - DIVISION 1,S. Wola,Chrobry Glogow,ROUND 5,2.15,3.2,3.0,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.73,2.0,2.2,1.65,1.38,3.0,10.0,10.0,15.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,201.0
23,EDHw4xwF,16/08/2024,13:00,FINLAND - YKKONEN,Atlantis,Jazz Pori,-,1.48,4.33,5.5,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.53,2.38,1.5,2.5,1.15,5.5,19.0,21.0,34.0,51.0,11.0,9.0,17.0,41.0,9.5,8.5,13.0,34.0,12.0,11.0,19.0,41.0,126.0
24,SWH2LLNE,16/08/2024,13:00,AUSTRIA - 2. LIGA,Liefering,Bregenz,ROUND 3,1.62,4.05,4.55,1.29,3.3,1.03,9.25,1.16,4.5,1.5,2.4,1.55,2.3,1.62,2.22,,,9.25,17.5,30.0,75.0,10.0,8.25,14.5,37.0,9.75,8.25,13.0,32.0,13.5,11.5,18.5,45.0,250.0
25,EFYmeHpa,16/08/2024,13:30,ESTONIA - MEISTRILIIGA,Levadia,Tammeka,ROUND 24,1.27,4.85,8.75,1.31,3.26,1.01,11.5,1.19,4.0,1.62,2.02,2.25,1.61,,,,,12.0,17.5,45.0,175.0,5.8,8.75,23.0,90.0,5.1,7.6,20.0,75.0,6.3,9.5,25.0,100.0,600.0
26,pIPNIIBC,16/08/2024,13:55,SERBIA - SUPER LIGA,TSC,OFK Beograd,ROUND 5,1.4,4.45,7.2,1.35,2.95,1.04,8.25,1.23,3.75,1.72,2.05,1.93,1.78,,,,,8.25,19.0,45.0,175.0,6.9,8.75,22.0,80.0,6.5,8.25,19.5,70.0,9.0,11.5,27.0,90.0,700.0
27,AorBZvcn,16/08/2024,14:00,DENMARK - 1ST DIVISION,Horsens,Kolding IF,ROUND 5,2.5,3.6,2.55,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.43,1.53,1.5,2.5,11.0,9.0,13.0,26.0,9.0,7.0,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,41.0,201.0
28,nDzACNof,16/08/2024,14:00,SPAIN - LALIGA,Celta Vigo,Alaves,ROUND 1,2.0,3.25,4.0,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8,2.05,1.85,1.26,3.7,8.0,10.0,19.0,41.0,6.5,6.0,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,34.0,51.0,351.0
29,GGb72UYN,16/08/2024,14:00,SWEDEN - SUPERETTAN,Oddevold,Utsikten,ROUND 19,2.05,3.4,3.7,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.75,2.0,2.05,1.8,1.28,3.55,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
30,0nLc3jf4,16/08/2024,14:00,DENMARK - SUPERLIGA,Lyngby,Midtjylland,ROUND 5,4.5,3.7,1.75,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.7,2.05,4.15,1.22,2.05,1.75,13.0,8.5,9.0,15.0,15.0,7.0,8.5,13.0,23.0,15.0,13.0,23.0,51.0,34.0,34.0,41.0,151.0
31,W0WJXIRb,16/08/2024,14:00,DENMARK - 1ST DIVISION,B.93,Odense,ROUND 5,7.0,5.0,1.38,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.73,2.0,6.8,1.11,3.0,1.38,17.0,9.5,8.0,10.0,21.0,10.0,9.0,11.0,41.0,21.0,17.0,21.0,67.0,41.0,41.0,51.0,201.0
32,YRi0Dltp,16/08/2024,14:00,DENMARK - 1ST DIVISION,Fredericia,Roskilde,ROUND 5,1.4,5.0,6.5,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.67,2.1,1.4,2.85,1.13,5.9,19.0,21.0,41.0,67.0,9.5,10.0,19.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0
33,vRZRVddB,16/08/2024,14:00,DENMARK - 1ST DIVISION,Hillerod,Koge,ROUND 5,1.25,5.75,11.0,1.2,4.33,1.02,21.0,1.11,6.5,1.4,2.88,1.73,2.0,1.25,3.8,,,21.0,34.0,51.0,126.0,11.0,12.0,29.0,67.0,8.0,9.5,19.0,51.0,9.0,10.0,21.0,51.0,151.0
34,hhbTMfme,16/08/2024,14:00,SPAIN - LALIGA2,Mirandes,Cordoba,ROUND 1,2.9,3.0,2.63,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73,2.85,1.4,1.5,2.5,7.0,7.0,12.0,26.0,7.5,6.0,11.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,1250.0
35,WSYGMXJu,16/08/2024,14:00,SWEDEN - SUPERETTAN,Varberg,Sundsvall,ROUND 19,1.85,3.5,4.1,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,1.88,1.98,1.24,3.9,13.0,15.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,13.0,21.0,41.0,151.0
36,noloMlGi,16/08/2024,14:30,FRANCE - NATIONAL,Dijon,Bourg en Bresse,ROUND 1,1.93,3.3,3.7,1.4,2.5,1.02,9.2,1.28,3.05,1.88,1.82,1.7,1.93,1.9,1.8,,,10.0,10.75,20.0,55.0,7.4,6.4,12.5,35.0,9.5,8.25,14.0,40.0,17.5,15.5,25.0,65.0,500.0
37,61qLYRac,16/08/2024,14:30,FRANCE - NATIONAL,Sochaux,Quevilly Rouen,ROUND 1,2.45,3.05,2.82,1.47,2.35,1.03,8.4,1.32,2.85,1.93,1.7,1.7,1.93,,,,,8.75,8.5,14.0,35.0,8.25,5.9,10.25,25.0,12.5,9.25,13.0,35.0,27.0,20.0,28.0,60.0,500.0
38,MwB2GppT,16/08/2024,14:30,FRANCE - NATIONAL,Nimes,Orleans,ROUND 1,2.3,2.87,3.25,1.44,2.4,1.06,6.8,1.42,2.47,2.2,1.52,1.87,1.75,,,,,7.0,8.0,16.0,45.0,6.4,5.7,11.75,35.0,10.25,9.25,15.5,45.0,24.0,21.0,35.0,90.0,800.0
39,6HJdqzVI,16/08/2024,14:30,FRANCE - NATIONAL,Villefranche,Bordeaux,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,fi1aboOp,16/08/2024,14:30,FRANCE - NATIONAL,Concarneau,Paris 13 Atl.,ROUND 1,1.98,3.1,3.8,1.42,2.47,1.04,7.7,1.37,2.62,2.07,1.6,1.87,1.75,1.93,1.78,,,7.7,9.25,19.5,60.0,6.3,6.1,13.0,40.0,8.75,8.5,16.0,50.0,17.5,17.0,32.0,90.0,800.0
41,vFsTW5U9,16/08/2024,14:30,FRANCE - NATIONAL,Valenciennes,Aubagne,ROUND 1,1.91,3.2,3.95,1.42,2.45,1.04,7.4,1.38,2.6,2.12,1.57,1.91,1.7,1.88,1.82,,,7.7,9.75,21.0,65.0,5.9,6.2,13.5,40.0,8.25,8.75,17.0,50.0,16.5,17.5,35.0,90.0,900.0
42,0OMgI6FG,16/08/2024,14:30,FRANCE - NATIONAL,Chateauroux,Boulogne,ROUND 1,2.35,3.0,3.0,1.39,2.55,1.04,7.8,1.35,2.7,2.02,1.62,1.75,1.85,,,,,8.0,8.25,15.0,40.0,7.3,5.9,10.75,28.0,11.25,9.0,14.0,37.0,25.0,20.0,30.0,70.0,600.0
43,hM1YAO7j,16/08/2024,14:30,FRANCE - NATIONAL,Rouen,Nancy,ROUND 1,2.07,3.25,3.35,1.39,2.55,1.02,8.8,1.27,3.1,1.87,1.85,1.65,1.98,,,,,10.0,10.75,19.0,45.0,7.6,6.4,11.5,29.0,10.0,8.5,13.0,32.0,19.5,16.5,26.0,55.0,400.0
44,6V8cnEDr,16/08/2024,15:00,FRANCE - LIGUE 2,Clermont,Pau FC,ROUND 1,1.67,3.5,4.75,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,2.0,1.73,1.68,2.15,1.18,4.65,8.5,12.0,23.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,51.0,13.0,15.0,29.0,67.0,301.0
45,UkwF4RMc,16/08/2024,15:00,NETHERLANDS - EREDIVISIE,Sittard,Almere City,ROUND 2,1.73,3.75,4.75,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.75,2.0,1.73,2.08,1.21,4.25,12.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
46,MRUWbyVg,16/08/2024,15:00,TURKEY - SUPER LIG,Konyaspor,Galatasaray,ROUND 2,4.5,4.2,1.67,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1,4.1,1.23,2.15,1.68,15.0,8.5,9.0,13.0,15.0,8.0,8.5,13.0,23.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
47,2gKVmkF4,16/08/2024,15:00,PERU - LIGA 1,AD Tarma,FBC Melgar,CLAUSURA ,2.55,3.2,2.8,1.5,2.5,1.07,9.0,1.36,3.0,2.1,1.7,1.91,1.8,2.43,1.53,1.43,2.75,8.0,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
48,S09FDvWO,16/08/2024,15:00,TURKEY - 1. LIG,Pendikspor,Kocaelispor,ROUND 2,2.0,3.7,3.2,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,1.8,1.91,2.03,1.78,1.35,3.1,11.0,10.0,17.0,34.0,8.0,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,251.0
49,tv0vPN6s,16/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Vitesse,ROUND 2,2.25,3.7,3.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.2,1.65,1.4,2.85,15.0,12.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.5,12.0,26.0,21.0,17.0,21.0,41.0,126.0
50,Ae98UqqK,16/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Telstar,Eindhoven FC,ROUND 2,1.85,3.75,3.9,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2,1.88,1.98,1.26,3.7,15.0,15.0,21.0,41.0,9.0,7.5,13.0,29.0,10.0,8.5,13.0,29.0,17.0,13.0,21.0,41.0,151.0
51,MZSD82M0,16/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Roda,Oss,ROUND 2,1.36,5.0,7.5,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,1.73,2.0,1.35,3.1,1.1,7.0,17.0,23.0,41.0,81.0,9.0,10.0,21.0,51.0,7.5,8.5,17.0,41.0,9.5,11.0,21.0,51.0,201.0
52,Szz5AOil,16/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Jong PSV,ROUND 2,2.6,3.9,2.4,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.4,2.75,2.43,1.53,1.58,2.35,23.0,15.0,17.0,26.0,15.0,8.5,10.0,17.0,17.0,10.0,11.0,19.0,29.0,17.0,19.0,29.0,81.0
53,zweQH6aE,16/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Excelsior,De Graafschap,ROUND 2,1.95,3.75,3.5,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,1.44,2.63,1.98,1.88,1.3,3.45,19.0,17.0,21.0,41.0,12.0,8.0,13.0,23.0,13.0,9.0,11.0,23.0,19.0,13.0,19.0,29.0,81.0
54,2Hh06Z4E,16/08/2024,15:00,FRANCE - LIGUE 2,Amiens,Red Star,ROUND 1,2.2,3.1,3.1,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8,2.25,1.63,1.35,3.1,8.0,8.5,15.0,34.0,6.5,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
55,n52P1sfA,16/08/2024,15:00,HUNGARY - OTP BANK LIGA,Kecskemeti TE,Gyor,ROUND 4,2.05,3.25,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.05,1.75,1.3,3.45,10.0,11.0,17.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
56,dhqZFpUQ,16/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,Jong AZ,ROUND 2,2.75,3.5,2.45,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.68,1.45,1.55,2.38,13.0,10.0,13.0,23.0,11.0,6.5,9.5,19.0,15.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
57,zB0ErWC7,16/08/2024,15:00,FRANCE - LIGUE 2,Dunkerque,Annecy,ROUND 1,2.75,3.1,2.45,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.83,1.83,2.68,1.45,1.53,2.43,8.0,7.5,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,351.0
58,tjtuAhGs,16/08/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Deinze,ROUND 1,3.2,3.5,2.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2,3.1,1.35,1.75,2.05,13.0,9.5,11.0,19.0,12.0,7.0,9.0,15.0,19.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
59,dGo94DZQ,16/08/2024,15:00,FRANCE - LIGUE 2,Grenoble,Laval,ROUND 1,2.2,3.0,3.2,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.73,2.3,1.6,1.35,3.1,7.0,8.0,15.0,34.0,6.5,6.0,13.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,41.0,67.0,351.0
60,b15XX7Nt,16/08/2024,15:00,FRANCE - LIGUE 2,Guingamp,Troyes,ROUND 1,1.7,3.5,4.5,1.44,2.63,1.06,10.0,1.36,3.0,2.15,1.67,2.0,1.73,1.75,2.05,1.21,4.25,8.5,11.0,23.0,51.0,6.0,7.0,15.0,41.0,7.5,9.0,19.0,41.0,13.0,15.0,34.0,67.0,1250.0
61,EeC5phre,16/08/2024,15:00,FRANCE - LIGUE 2,AC Ajaccio,Rodez,ROUND 1,2.3,3.1,2.9,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.0,1.73,2.35,1.58,1.38,3.0,7.5,8.0,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,351.0
62,dI48FEhK,16/08/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Genk U23,ROUND 1,2.8,3.5,2.2,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.5,2.5,2.85,1.4,1.63,2.25,15.0,11.0,13.0,21.0,13.0,7.0,9.5,17.0,17.0,11.0,12.0,21.0,29.0,21.0,23.0,34.0,101.0
63,WCxQljG6,16/08/2024,15:15,BULGARIA - PARVA LIGA,Krumovgrad,Beroe,ROUND 5,2.05,3.1,3.9,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.2,1.62,2.1,1.78,1.26,3.7,6.5,8.5,17.0,41.0,5.5,6.0,15.0,41.0,8.5,9.5,21.0,51.0,19.0,21.0,41.0,81.0,201.0
64,OdWjkWGE,16/08/2024,15:15,SLOVENIA - PRVA LIGA,Primorje,Domzale,ROUND 5,3.1,3.25,2.22,1.44,2.6,1.07,7.0,1.32,3.1,1.98,1.78,1.75,1.95,,,1.65,2.15,7.0,7.4,10.5,22.0,9.5,6.3,9.0,18.5,16.0,10.75,14.0,29.0,40.0,26.0,35.0,65.0,500.0
65,M17yp8KH,16/08/2024,15:30,POLAND - EKSTRAKLASA,GKS Katowice,Motor Lublin,ROUND 5,2.2,3.1,3.3,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.91,2.2,1.65,1.33,3.3,8.5,9.5,17.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
66,8KfYbJz0,16/08/2024,15:30,ITALY - SERIE B,Brescia,Palermo,ROUND 1,2.8,3.2,2.5,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,1.8,1.95,2.75,1.43,1.53,2.43,8.5,8.0,12.0,23.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
67,0beqYb7K,16/08/2024,15:30,AUSTRIA - 2. LIGA,Admira,Lafnitz,ROUND 3,1.5,4.15,5.8,1.34,3.0,1.04,8.25,1.22,3.85,1.65,2.15,1.75,1.95,,,,,8.25,16.5,35.0,110.0,7.8,8.0,18.0,55.0,7.7,8.0,16.5,55.0,10.75,11.25,23.0,70.0,500.0
68,MF0YmbNb,16/08/2024,15:30,POLAND - DIVISION 1,LKS Lodz,Kotwica Kolobrzeg,ROUND 5,1.57,3.8,4.5,1.33,3.25,1.04,12.0,1.25,3.75,1.75,2.05,1.83,1.83,1.63,2.25,1.19,4.5,12.0,13.0,26.0,51.0,7.5,8.0,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0
69,vcYVrjyP,16/08/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Charleroi,ROUND 4,1.62,4.1,5.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.75,2.0,1.63,2.25,1.19,4.5,13.0,15.0,26.0,51.0,8.0,8.0,15.0,41.0,8.5,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
70,dxR1cAIU,16/08/2024,15:45,WALES - CYMRU PREMIER,Penybont,Newtown,ROUND 2,1.75,3.55,4.05,1.35,2.95,1.05,8.0,1.23,3.7,1.72,2.05,1.65,2.1,1.75,2.0,,,8.0,14.0,25.0,65.0,8.0,7.2,13.5,35.0,9.0,8.0,13.5,35.0,15.0,13.0,22.0,55.0,350.0
