NÂº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,65BJiW3D,10/10/2024,20:30,COLOMBIA - PRIMERA A,Ind. Medellin,Alianza,CLAUSURA ,1.6,4.0,5.5,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,2.1,1.67,1.58,2.35,1.16,5.25,9.0,12.0,26.0,67.0,6.0,7.5,17.0,41.0,7.0,8.5,21.0,51.0,11.0,15.0,34.0,67.0,900.0
2,8UHmSCuQ,10/10/2024,22:30,COLOMBIA - PRIMERA A,Santa Fe,Chico,CLAUSURA ,1.57,3.75,6.0,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,2.38,1.53,1.55,2.38,1.13,5.9,7.5,12.0,29.0,67.0,5.5,7.5,21.0,51.0,6.0,9.0,23.0,51.0,10.0,15.0,41.0,81.0,201.0
