Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,vZoTxwVb,06/11/2024,16:45,ENGLAND - CHAMPIONSHIP,Coventry,Derby,ROUND 14,1.75,3.7,4.5,1.36,3.0,1.05,11.0,1.25,4.0,1.77,1.97,1.8,1.91,1.73,2.08,1.21,4.25,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,13.0,23.0,51.0,201.0
12,hImLva0n,06/11/2024,16:45,ENGLAND - CHAMPIONSHIP,Blackburn,Stoke,ROUND 14,2.0,3.5,3.6,1.36,3.0,1.05,11.0,1.29,3.75,1.84,1.89,1.73,2.0,2.05,1.85,1.3,3.45,11.0,11.0,19.0,41.0,8.0,7.0,12.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,26.0,41.0,201.0
13,rJMhEsvH,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Sparta Prague,Brest,LEAGUE PHASE ,2.4,3.25,3.0,1.4,2.75,1.06,10.0,1.3,3.5,2.01,1.89,1.7,2.05,2.35,1.58,1.4,2.85,10.0,10.0,15.0,29.0,8.5,6.0,11.0,23.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,41.0,201.0
14,WhAIszpd,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Stuttgart,Atalanta,LEAGUE PHASE ,2.38,3.75,2.7,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,1.44,2.63,2.35,1.58,1.48,2.6,19.0,13.0,17.0,29.0,13.0,7.5,11.0,19.0,15.0,10.0,11.0,21.0,23.0,17.0,21.0,29.0,81.0
15,8vgoJPRj,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Inter,Arsenal,LEAGUE PHASE ,2.7,3.1,2.8,1.44,2.63,1.08,8.0,1.36,3.2,2.1,1.73,1.8,1.95,2.6,1.48,1.45,2.68,8.5,8.5,13.0,29.0,8.5,6.0,11.0,23.0,13.0,10.0,13.0,34.0,26.0,23.0,34.0,51.0,251.0
16,CbvBxcLr,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Feyenoord,Salzburg,LEAGUE PHASE ,1.52,4.2,5.75,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.62,2.2,1.55,2.38,1.16,5.25,15.0,19.0,34.0,51.0,9.5,8.0,17.0,41.0,9.0,8.5,13.0,41.0,12.0,12.0,21.0,41.0,151.0
17,8CzB78oS,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Crvena zvezda,Barcelona,LEAGUE PHASE ,15.0,7.5,1.13,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.95,1.8,,,5.0,1.17,23.0,11.0,7.5,7.5,34.0,15.0,11.0,10.0,67.0,34.0,26.0,26.0,201.0,81.0,67.0,67.0,301.0
18,z1uxyHaB,06/11/2024,17:00,ENGLAND - CHAMPIONSHIP,Preston,Sunderland,ROUND 14,3.3,3.1,2.3,1.44,2.63,1.08,8.0,1.4,3.0,2.2,1.67,1.83,1.83,3.1,1.35,1.6,2.3,8.5,7.0,11.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
19,t8FQHJjg,06/11/2024,17:00,ENGLAND - CHAMPIONSHIP,Luton,Cardiff,ROUND 14,1.85,3.5,4.1,1.36,3.0,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,1.9,2.0,1.25,3.8,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
20,2JPfZyIl,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Bayern Munich,Benfica,LEAGUE PHASE ,1.29,6.25,9.0,1.13,5.0,1.01,26.0,1.08,8.0,1.3,3.5,1.57,2.25,1.28,3.55,1.11,6.8,29.0,34.0,51.0,101.0,13.0,13.0,23.0,51.0,9.5,9.5,17.0,41.0,10.0,10.0,19.0,41.0,126.0
21,AsWexKjJ,06/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,PSG,Atl. Madrid,LEAGUE PHASE ,1.63,3.7,5.25,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.75,2.0,1.68,2.15,1.18,4.65,12.0,15.0,26.0,51.0,8.0,7.0,15.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
22,QcQctXzH,06/11/2024,18:00,COLOMBIA - PRIMERA A,Santa Fe,Jaguares de Cordoba,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,KQ43MBqo,06/11/2024,18:00,COLOMBIA - PRIMERA A,Junior,Dep. Cali,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,4loXfWkA,06/11/2024,18:00,COLOMBIA - PRIMERA A,Ind. Medellin,Envigado,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,hGKOTgiB,06/11/2024,18:00,COLOMBIA - PRIMERA A,Deportes Tolima,Atl. Nacional,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0tOWRXLN,06/11/2024,18:00,COLOMBIA - PRIMERA A,Dep. Pasto,Patriotas,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Ie5xZlTj,06/11/2024,18:00,COLOMBIA - PRIMERA A,Chico,Millonarios,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,CKikpFyh,06/11/2024,18:00,COLOMBIA - PRIMERA A,America De Cali,Once Caldas,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,IXMkrg64,06/11/2024,18:00,COLOMBIA - PRIMERA A,Alianza,Bucaramanga,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,WzmPdhLc,06/11/2024,18:00,COLOMBIA - PRIMERA A,Pereira,La Equidad,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,nDE6vB5T,06/11/2024,18:00,COLOMBIA - PRIMERA A,Fortaleza,Aguilas,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4hyqCUP8,06/11/2024,18:30,COLOMBIA - PRIMERA A,Alianza,Aguilas,CLAUSURA ,2.45,3.1,3.0,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73,2.38,1.55,1.4,2.85,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,900.0
33,nH4Ie9uS,06/11/2024,20:30,COLOMBIA - PRIMERA A,Deportes Tolima,Envigado,CLAUSURA ,1.29,4.75,13.0,1.4,2.75,1.07,8.5,1.3,3.4,2.03,1.83,2.75,1.4,1.28,3.55,,,8.5,21.0,51.0,151.0,5.5,10.0,34.0,101.0,5.0,10.0,34.0,101.0,7.0,13.0,41.0,126.0,120.0
34,b9mfwU3n,06/11/2024,22:00,MEXICO - LIGA MX,Club America,Pachuca,APERTURA ,1.67,4.0,4.75,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.7,2.05,1.68,2.15,1.21,4.25,13.0,15.0,26.0,51.0,8.5,7.5,15.0,34.0,8.5,8.5,15.0,34.0,13.0,13.0,23.0,41.0,201.0
35,rcDpJQIU,06/11/2024,22:00,MEXICO - LIGA MX,Necaxa,Atl. San Luis,APERTURA ,2.2,3.5,3.1,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.15,1.68,1.38,3.0,15.0,13.0,17.0,34.0,10.0,7.0,11.0,21.0,13.0,9.0,12.0,26.0,21.0,17.0,21.0,34.0,126.0
36,lbKyLnlI,06/11/2024,22:00,MEXICO - LIGA MX,U.A.N.L.- Tigres,Toluca,APERTURA ,1.85,3.7,4.0,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25,1.88,1.98,1.26,3.7,15.0,15.0,23.0,41.0,10.0,7.5,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,21.0,41.0,126.0
37,GWfljm3k,06/11/2024,22:30,COLOMBIA - PRIMERA A,Dep. Cali,Jaguares de Cordoba,CLAUSURA ,1.73,3.5,5.0,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,2.1,1.67,1.7,2.1,1.18,4.65,8.0,11.0,23.0,51.0,6.0,7.0,17.0,41.0,7.0,9.0,19.0,51.0,13.0,17.0,34.0,67.0,201.0
38,OIZW04H7,06/11/2024,22:30,COLOMBIA - PRIMERA A,Ind. Medellin,Patriotas,CLAUSURA ,1.45,4.33,8.0,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.9,2.1,1.67,1.45,2.68,1.11,6.8,10.0,17.0,34.0,81.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,67.0,1000.0
