Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
17,rXXXeyOs,04/08/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Wil,ROUND 3,2.35,3.6,2.65,1.29,3.25,1.03,9.0,1.18,4.3,1.55,2.3,1.47,2.5,2.3,1.57,,,9.0,12.0,16.0,32.0,11.75,7.4,10.0,19.0,14.5,9.25,11.25,22.0,26.0,16.5,20.0,37.0,200.0
18,6uhqnH1n,04/08/2024,09:15,SWITZERLAND - SUPER LEAGUE,Lausanne,St. Gallen,ROUND 3,2.7,3.3,2.55,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.44,2.63,2.6,1.48,1.5,2.5,15.0,13.0,15.0,26.0,13.0,7.0,10.0,19.0,17.0,11.0,10.0,21.0,26.0,19.0,23.0,29.0,101.0
19,CrpSB4As,04/08/2024,09:30,POLAND - DIVISION 1,Pruszkow,Wisla,ROUND 3,3.0,3.1,2.25,1.4,2.75,1.06,9.5,1.3,3.4,2.05,1.8,1.8,1.91,3.0,1.38,1.6,2.3,9.5,8.0,11.0,21.0,9.5,6.0,9.5,19.0,15.0,11.0,13.0,29.0,34.0,26.0,34.0,51.0,251.0
20,Yk6ZU8ko,04/08/2024,09:30,UKRAINE - PREMIER LEAGUE,Vorskla Poltava,Shakhtar Donetsk,ROUND 1,9.5,4.8,1.29,1.32,3.2,1.01,14.5,1.21,3.5,1.65,2.0,2.05,1.6,,,,,12.0,6.7,5.9,7.6,23.0,9.75,8.75,11.25,70.0,30.0,25.0,32.0,300.0,150.0,110.0,120.0,1000.0
21,tEYBwU3f,04/08/2024,09:30,NORWAY - OBOS-LIGAEN,Lyn,Stabaek,ROUND 17,2.0,3.9,3.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.4,2.75,2.03,1.83,1.38,3.0,23.0,17.0,21.0,34.0,15.0,8.5,12.0,21.0,15.0,9.5,11.0,21.0,21.0,15.0,17.0,29.0,81.0
22,4fvom8BT,04/08/2024,09:30,UKRAINE - PREMIER LEAGUE,Obolon,Kolos Kovalivka,ROUND 1,2.75,2.67,2.85,1.6,2.07,1.14,4.35,1.57,2.1,2.65,1.36,2.12,1.57,,,,,4.65,6.2,12.5,37.0,6.0,5.5,11.25,32.0,12.0,11.0,19.0,55.0,35.0,32.0,55.0,150.0,800.0
23,hO8MptOt,04/08/2024,09:30,SCOTLAND - PREMIERSHIP,Dundee Utd,Dundee FC,ROUND 1,2.38,3.25,3.0,1.36,3.0,1.05,11.0,1.29,3.75,1.9,1.95,1.67,2.1,2.35,1.58,1.4,2.85,11.0,11.0,15.0,29.0,9.0,6.0,11.0,23.0,12.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0
24,jLP6x5ef,04/08/2024,09:45,POLAND - EKSTRAKLASA,Motor Lublin,Korona Kielce,ROUND 3,2.35,3.1,2.88,1.4,2.75,1.06,9.5,1.3,3.4,2.05,1.8,1.8,1.95,2.35,1.58,1.4,2.85,9.5,9.5,15.0,29.0,8.0,6.0,11.0,23.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,51.0,251.0
25,xneq0gcJ,04/08/2024,10:00,SWEDEN - SUPERETTAN,Trelleborg,Landskrona,ROUND 17,3.1,3.4,2.1,1.3,3.4,1.02,15.0,1.17,4.33,1.67,2.15,1.57,2.25,3.1,1.35,1.7,2.1,15.0,10.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
26,Q1lROxzK,04/08/2024,10:00,SWEDEN - SUPERETTAN,Oster,Brage,ROUND 17,1.65,3.5,4.33,1.33,3.25,1.03,12.0,1.19,4.0,1.8,2.0,1.75,2.0,1.7,2.1,1.2,4.4,12.0,15.0,26.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
27,ziSSmh5K,04/08/2024,10:00,ARMENIA - PREMIER LEAGUE,Van,Ararat-Armenia,ROUND 1,9.0,4.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,S66Oe5QB,04/08/2024,10:00,FINLAND - VEIKKAUSLIIGA,AC Oulu,Ilves,-,3.8,3.6,1.8,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2,3.7,1.26,2.0,1.85,15.0,9.5,10.0,17.0,15.0,7.5,8.5,13.0,21.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0
29,vLOXf8jG,04/08/2024,11:00,ESTONIA - MEISTRILIIGA,Kuressaare,Paide,ROUND 22,4.75,3.85,1.57,1.33,3.13,10.5,1.03,1.21,3.74,1.7,1.91,1.77,2.0,,,,,11.5,6.2,6.4,9.5,11.5,6.7,7.0,10.25,22.0,13.0,13.5,20.0,60.0,35.0,37.0,55.0,350.0
30,WbPlJDm1,04/08/2024,11:00,ROMANIA - LIGA 2,Csikszereda M. Ciuc,Ceahlaul,ROUND 1,2.3,3.15,3.05,1.53,2.4,1.09,6.0,1.44,2.57,2.3,1.55,2.0,1.72,2.25,1.6,,,6.0,7.5,14.0,37.0,6.4,6.1,11.5,30.0,10.0,9.5,17.0,45.0,23.0,21.0,40.0,100.0,1000.0
31,nshZU8Ac,04/08/2024,11:00,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Kortrijk,ROUND 2,1.65,3.9,4.5,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.7,2.05,1.65,2.2,1.2,4.4,15.0,15.0,26.0,51.0,8.5,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,13.0,21.0,41.0,151.0
32,C6rnk0Zg,04/08/2024,11:00,DENMARK - SUPERLIGA,FC Copenhagen,Randers FC,ROUND 3,1.45,4.75,6.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.7,2.05,1.45,2.68,1.15,5.5,19.0,19.0,34.0,67.0,9.0,10.0,17.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0
33,M30wsbN5,04/08/2024,11:00,SCOTLAND - PREMIERSHIP,St. Mirren,Hibernian,ROUND 1,2.6,3.3,2.63,1.4,2.75,1.06,10.0,1.3,3.5,1.98,1.88,1.75,2.0,2.5,1.5,1.48,2.6,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
34,EBv0rZ0B,04/08/2024,11:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Zurich,ROUND 3,2.0,3.6,3.5,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5,2.03,1.83,1.3,3.45,15.0,15.0,21.0,41.0,11.0,7.0,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,21.0,34.0,101.0
35,CU67l1ms,04/08/2024,11:30,SWEDEN - ALLSVENSKAN,Kalmar,Hammarby,ROUND 17,3.25,3.3,2.2,1.33,3.25,1.03,13.0,1.19,4.0,1.73,2.08,1.57,2.25,3.1,1.35,1.68,2.15,13.0,10.0,12.0,21.0,13.0,6.5,9.0,17.0,19.0,12.0,11.0,23.0,34.0,23.0,29.0,41.0,126.0
36,z5PlvRRP,04/08/2024,11:30,GERMANY - 3. LIGA,Cottbus,Arminia Bielefeld,ROUND 1,3.0,3.5,2.15,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,3.0,1.38,1.68,2.15,11.0,8.0,11.0,21.0,10.0,7.0,9.0,17.0,15.0,11.0,15.0,26.0,34.0,23.0,34.0,51.0,201.0
37,SfthpeWb,04/08/2024,11:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Yverdon,ROUND 3,1.83,3.8,3.8,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5,1.88,1.98,1.26,3.7,17.0,17.0,23.0,41.0,11.0,7.5,13.0,26.0,11.0,9.0,11.0,29.0,17.0,13.0,19.0,34.0,101.0
38,2HKQ0E8l,04/08/2024,12:00,NORWAY - ELITESERIEN,HamKam,Viking,ROUND 17,3.1,3.5,2.2,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,3.0,1.38,1.65,2.2,15.0,11.0,13.0,21.0,13.0,7.0,9.0,15.0,17.0,11.0,12.0,21.0,34.0,21.0,26.0,34.0,126.0
39,WjPUaYNf,04/08/2024,12:00,NORWAY - ELITESERIEN,Kristiansund,Lillestrom,ROUND 17,3.9,4.0,1.8,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,3.55,1.28,2.03,1.87,17.0,10.0,11.0,17.0,15.0,8.0,8.5,13.0,23.0,13.0,13.0,19.0,41.0,26.0,29.0,41.0,126.0
40,jiWtcW7D,04/08/2024,12:00,NORWAY - ELITESERIEN,Sarpsborg 08,Sandefjord,ROUND 17,1.83,4.0,3.75,1.25,3.75,1.02,21.0,1.11,6.5,1.4,2.88,1.44,2.63,1.89,2.01,1.3,3.45,21.0,17.0,23.0,41.0,12.0,8.5,13.0,23.0,12.0,9.0,11.0,23.0,19.0,13.0,17.0,29.0,81.0
41,8SC73hZG,04/08/2024,12:00,AUSTRIA - BUNDESLIGA,SK Rapid,Sturm Graz,ROUND 1,3.1,3.4,2.25,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,3.0,1.38,1.65,2.2,11.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,151.0
42,4fKOLFpE,04/08/2024,12:00,NORWAY - ELITESERIEN,Stromsgodset,Brann,ROUND 17,3.1,4.0,2.05,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,3.0,1.38,1.78,2.03,17.0,11.0,12.0,19.0,13.0,8.0,9.0,15.0,19.0,11.0,13.0,21.0,34.0,21.0,23.0,34.0,126.0
43,MBnUjjC4,04/08/2024,12:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Inhulets,ROUND 1,1.72,3.55,4.45,1.4,2.5,1.02,11.0,1.29,3.0,1.91,1.8,1.8,1.8,1.82,1.9,,,9.75,12.0,25.0,75.0,6.6,6.9,14.5,45.0,7.8,8.25,16.0,50.0,13.5,14.0,28.0,75.0,600.0
44,hraXgWld,04/08/2024,12:00,POLAND - DIVISION 1,Termalica B-B.,Odra Opole,ROUND 3,1.85,3.4,3.75,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.8,1.91,1.93,1.93,1.26,3.7,10.0,11.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,9.0,15.0,41.0,15.0,15.0,26.0,51.0,251.0
45,ttBF1W3T,04/08/2024,12:00,AUSTRIA - BUNDESLIGA,BW Linz,Austria Vienna,ROUND 1,2.9,3.6,2.25,1.36,3.0,1.04,13.0,1.25,3.75,1.75,2.05,1.67,2.1,2.75,1.43,1.65,2.2,13.0,9.0,12.0,21.0,10.0,7.0,9.0,17.0,15.0,11.0,13.0,23.0,29.0,21.0,29.0,41.0,151.0
46,OQLM1fgr,04/08/2024,12:00,NORWAY - ELITESERIEN,Fredrikstad,KFUM Oslo,ROUND 17,1.91,3.6,3.7,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.91,1.91,1.99,1.91,1.3,3.45,10.0,10.0,19.0,41.0,7.0,7.0,12.0,29.0,9.0,8.5,17.0,41.0,17.0,17.0,29.0,51.0,301.0
47,boTEzqQ6,04/08/2024,12:30,POLAND - EKSTRAKLASA,Slask Wroclaw,Radomiak Radom,ROUND 3,2.1,3.2,3.4,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.91,1.91,2.15,1.68,1.33,3.3,8.5,9.5,17.0,41.0,7.0,6.0,12.0,29.0,9.5,9.0,15.0,41.0,19.0,19.0,29.0,51.0,301.0
48,ALbihuv3,04/08/2024,12:30,FINLAND - YKKONEN,VIFK,Jazz Pori,-,2.63,3.7,2.2,1.25,3.75,1.02,21.0,1.13,6.0,1.48,2.6,1.44,2.63,2.68,1.45,1.63,2.25,21.0,13.0,15.0,23.0,15.0,8.0,9.5,15.0,19.0,11.0,11.0,19.0,29.0,19.0,21.0,29.0,81.0
49,lMfXgqeO,04/08/2024,12:30,FINLAND - VEIKKAUSLIIGA,KuPS,SJK,-,2.1,3.6,3.0,1.36,3.0,1.04,13.0,1.25,3.75,1.75,2.05,1.67,2.1,2.1,1.7,1.38,3.0,13.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
50,6c5SfPuI,04/08/2024,12:30,FINLAND - VEIKKAUSLIIGA,Ekenas,Haka,-,3.75,3.6,1.83,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2,3.7,1.26,1.98,1.88,15.0,9.0,10.0,17.0,15.0,7.5,8.5,13.0,21.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0
51,feX2x3yq,04/08/2024,12:30,SERBIA - PRVA LIGA,Zemun,Javor,ROUND 1,2.62,3.0,2.52,1.52,2.12,1.08,6.5,1.47,2.32,2.32,1.47,2.04,1.74,,,,,6.6,5.4,9.0,21.0,5.6,5.2,8.75,21.0,9.5,9.0,15.0,35.0,23.0,21.0,37.0,90.0,101.0
52,2s6NgBxp,04/08/2024,12:30,SERBIA - SUPER LIGA,TSC,Sp. Subotica,ROUND 3,1.37,4.35,8.0,1.38,2.82,1.05,7.9,1.25,3.6,1.75,2.0,2.02,1.7,1.6,2.27,,,7.9,20.0,55.0,200.0,6.4,8.75,25.0,100.0,6.2,8.25,21.0,80.0,8.5,11.5,29.0,100.0,900.0
53,EwcVrKhg,04/08/2024,12:30,SCOTLAND - PREMIERSHIP,Celtic,Kilmarnock,ROUND 1,1.14,7.5,19.0,1.18,4.5,1.02,21.0,1.11,6.5,1.36,3.2,2.0,1.75,1.16,5.25,,,21.0,41.0,81.0,251.0,11.0,15.0,41.0,101.0,7.5,11.0,26.0,81.0,7.5,11.0,26.0,67.0,301.0
54,2Pbyg3AU,04/08/2024,12:30,FINLAND - VEIKKAUSLIIGA,Gnistan,VPS,-,2.8,3.4,2.3,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.85,1.4,1.63,2.25,13.0,10.0,13.0,23.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
55,AuRwM0t3,04/08/2024,13:00,BULGARIA - PARVA LIGA,Lok. Sofia,Cherno More,ROUND 3,6.0,3.8,1.57,1.4,2.75,1.06,9.5,1.29,3.5,1.98,1.88,1.91,1.8,5.5,1.15,2.35,1.58,9.5,6.5,7.0,11.0,15.0,7.0,8.5,13.0,29.0,19.0,17.0,29.0,67.0,41.0,51.0,51.0,301.0
56,fqTN2g6c,04/08/2024,13:00,PERU - LIGA 1,Sporting Cristal,Carlos Mannucci,CLAUSURA ,1.25,7.5,8.0,1.22,4.0,1.01,23.0,1.13,6.0,1.44,2.7,1.91,1.8,1.24,3.9,1.11,6.6,21.0,21.0,41.0,101.0,9.0,15.0,21.0,51.0,7.0,9.5,26.0,51.0,8.0,11.0,23.0,67.0,301.0
57,UBUUFKT0,04/08/2024,13:00,SLOVAKIA - NIKE LIGA,Michalovce,Trnava,ROUND 2,5.0,3.6,1.7,1.44,2.72,1.06,7.7,1.3,3.3,1.91,1.85,1.83,1.87,,,2.18,1.65,7.7,6.4,8.0,14.0,13.0,7.3,8.5,15.0,32.0,16.5,17.0,30.0,100.0,55.0,55.0,80.0,700.0
58,fPIdgNln,04/08/2024,13:00,ROMANIA - LIGA 1,Univ. Craiova,Petrolul,ROUND 4,1.55,3.9,5.0,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.95,1.91,1.8,1.55,2.38,1.16,5.25,11.0,13.0,29.0,51.0,6.5,8.0,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,29.0,51.0,351.0
59,80SJWENb,04/08/2024,13:00,EGYPT - PREMIER LEAGUE,Pyramids,ZED,ROUND 29,1.7,3.35,4.85,1.42,2.47,1.03,8.5,1.32,2.85,1.93,1.7,1.85,1.75,,,,,8.75,12.0,28.0,90.0,6.2,6.6,15.5,55.0,7.5,8.0,16.5,55.0,13.5,14.5,29.0,90.0,700.0
60,rgVOdUL3,04/08/2024,13:00,ESTONIA - MEISTRILIIGA,Nomme Utd,Levadia,ROUND 22,16.5,6.8,1.11,1.24,3.8,1.01,15.0,1.12,5.1,1.44,2.51,2.79,1.42,,,,,15.0,6.6,4.8,4.85,35.0,14.0,10.0,10.25,120.0,50.0,37.0,40.0,400.0,300.0,200.0,200.0,201.0
61,W8bmmv46,04/08/2024,13:00,DENMARK - SUPERLIGA,Lyngby,Brondby,ROUND 3,4.75,3.8,1.7,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.75,2.0,4.5,1.19,2.1,1.7,12.0,8.0,8.5,13.0,15.0,7.0,8.5,13.0,26.0,15.0,15.0,23.0,51.0,34.0,41.0,41.0,201.0
62,ObaUHtal,04/08/2024,13:00,SLOVAKIA - NIKE LIGA,Dun. Streda,Komarno,ROUND 2,1.44,4.55,6.6,1.29,3.35,1.03,10.0,1.17,4.65,1.53,2.45,1.7,2.05,,,,,10.0,19.0,50.0,150.0,8.25,9.75,21.0,70.0,8.5,8.75,17.0,55.0,11.0,11.25,22.0,65.0,450.0
63,r9orTnuA,04/08/2024,13:30,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Club Brugge KV,ROUND 2,5.0,4.2,1.53,1.29,3.5,1.03,17.0,1.18,4.5,1.6,2.3,1.7,2.05,5.0,1.17,2.38,1.55,15.0,9.0,8.5,12.0,17.0,8.5,8.5,12.0,29.0,17.0,15.0,21.0,51.0,41.0,41.0,41.0,151.0
64,rVbsfDwH,04/08/2024,13:30,CHILE - PRIMERA DIVISION,A. Italiano,Nublense,ROUND 18,2.35,3.4,2.9,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.67,2.1,2.3,1.6,1.4,2.85,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
65,CEAEmiZa,04/08/2024,13:50,HUNGARY - OTP BANK LIGA,Paks,Ujpest,ROUND 2,1.8,3.7,3.75,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,1.5,2.5,1.85,2.0,1.26,3.7,17.0,17.0,23.0,41.0,11.0,8.0,13.0,26.0,11.0,9.0,12.0,29.0,17.0,13.0,19.0,34.0,101.0
66,27cl3Fvo,04/08/2024,13:50,HUNGARY - OTP BANK LIGA,Puskas Academy,Zalaegerszegi,ROUND 2,1.44,4.2,6.25,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,2.0,1.73,1.45,2.68,1.13,6.0,11.0,15.0,34.0,67.0,6.5,8.5,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,67.0,351.0
67,tntu00Wr,04/08/2024,13:50,CROATIA - HNL,Rijeka,Lok. Zagreb,ROUND 1,1.5,4.0,5.5,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.8,1.91,1.53,2.43,1.15,5.5,13.0,17.0,29.0,67.0,7.5,8.0,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
68,tpHTelSf,04/08/2024,14:00,IRELAND - PREMIER DIVISION,St. Patricks,Sligo Rovers,ROUND 26,1.8,3.4,3.9,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.7,2.05,1.83,2.03,1.23,4.1,12.0,13.0,21.0,41.0,8.0,7.0,13.0,34.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0
69,Ee8FAvPr,04/08/2024,14:15,BELGIUM - JUPILER PRO LEAGUE,Gent,Dender,ROUND 2,1.33,4.75,8.0,1.3,3.4,1.03,15.0,1.22,4.0,1.7,2.1,2.0,1.75,1.35,3.1,,,13.0,21.0,41.0,101.0,7.0,9.5,23.0,51.0,6.5,8.5,21.0,51.0,8.5,11.0,26.0,67.0,351.0
