Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,lW9sdyjH,25/06/2024,13:00,EGYPT - PREMIER LEAGUE,Smouha,Al Ahly,ROUND 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S26k1KZ8,25/06/2024,13:00,EUROPE - EURO,Netherlands,Austria,ROUND 3,2.05,3.1,4.2,1.4,2.75,1.07,9.0,1.3,3.5,2.03,1.83,1.73,2.0,2.05,1.8,1.25,3.8,9.5,13.0,21.0,41.0,8.0,6.0,15.0,34.0,10.0,9.5,13.0,41.0,19.0,17.0,29.0,51.0,251.0
13,Cjv2QLcJ,25/06/2024,13:00,EUROPE - EURO,France,Poland,ROUND 3,1.29,5.75,10.0,1.29,3.5,1.03,15.0,1.2,4.5,1.62,2.3,2.0,1.73,1.28,3.55,1.1,7.0,13.0,23.0,51.0,126.0,8.0,11.0,29.0,67.0,6.5,9.5,23.0,67.0,8.5,12.0,29.0,67.0,451.0
14,tAQfuwDk,25/06/2024,16:00,EUROPE - EURO,England,Slovenia,ROUND 3,1.33,4.75,11.0,1.36,3.0,1.05,11.0,1.29,3.75,1.93,1.93,2.38,1.53,1.33,3.3,1.11,6.8,10.0,21.0,51.0,151.0,6.5,10.0,29.0,81.0,6.0,10.0,29.0,81.0,8.0,13.0,41.0,101.0,501.0
15,zXPbvcSe,25/06/2024,16:00,EUROPE - EURO,Denmark,Serbia,ROUND 3,2.3,3.4,3.1,1.36,3.0,1.05,11.0,1.29,3.75,1.88,1.98,1.67,2.1,2.25,1.63,1.38,3.0,11.0,11.0,17.0,34.0,9.0,7.0,12.0,26.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,41.0,201.0
16,zZWbIRn7,25/06/2024,19:00,BRAZIL - SERIE B,America MG,Avai,ROUND 12,1.67,3.5,5.5,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,2.1,1.67,1.65,2.2,1.15,5.5,8.0,12.0,26.0,67.0,5.5,7.0,19.0,51.0,7.0,9.0,19.0,51.0,12.0,15.0,34.0,67.0,1250.0
17,EJrjKmIf,25/06/2024,19:00,BRAZIL - SERIE B,Mirassol,Santos,ROUND 12,2.75,2.9,2.8,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67,2.6,1.48,1.43,2.75,6.5,7.0,12.0,29.0,7.0,6.0,11.0,29.0,12.0,11.0,19.0,41.0,29.0,26.0,41.0,67.0,201.0
18,WCMTWbCH,25/06/2024,19:00,SOUTH AMERICA - COPA AMÉRICA,Peru,Canada,ROUND 2,3.2,3.3,2.3,1.5,2.5,1.08,7.5,1.44,2.75,2.38,1.57,2.0,1.75,3.0,1.38,1.63,2.25,7.5,6.5,10.0,21.0,8.0,6.5,10.0,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,67.0,451.0
19,ppvnLT2l,25/06/2024,21:00,BRAZIL - SERIE B,Ponte Preta,Ceara,ROUND 12,2.75,3.0,2.75,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67,2.68,1.45,1.45,2.68,6.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,201.0
20,6RIANMOn,25/06/2024,21:30,BRAZIL - SERIE B,Amazonas,Coritiba,ROUND 12,3.0,2.7,2.75,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62,2.85,1.4,1.45,2.68,5.5,6.5,12.0,29.0,7.0,5.5,12.0,29.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,201.0
21,r5yTxRZI,25/06/2024,22:00,SOUTH AMERICA - COPA AMÉRICA,Chile,Argentina,ROUND 2,6.25,4.2,1.5,1.4,2.75,1.06,10.0,1.33,3.4,2.0,1.8,2.2,1.62,5.9,1.13,2.6,1.48,9.0,6.0,6.5,10.0,13.0,8.0,8.5,13.0,34.0,21.0,21.0,34.0,81.0,51.0,51.0,81.0,501.0
