Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
16,r7ljlYE6,30/09/2024,14:00,SWEDEN - SUPERETTAN,Ostersund,Oddevold,ROUND 25,2.05,3.5,3.4,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,2.05,1.75,1.33,3.3,12.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,23.0,41.0,201.0
17,jazh1Oio,30/09/2024,14:00,TURKEY - SUPER LIG,Kayserispor,Besiktas,ROUND 7,4.5,3.9,1.7,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25,4.25,1.21,2.15,1.68,15.0,9.5,9.5,15.0,17.0,8.0,8.5,12.0,26.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,126.0
18,Clqgvad3,30/09/2024,14:00,TURKEY - 1. LIG,Karagumruk,Istanbulspor AS,ROUND 7,2.1,3.3,3.1,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.93,1.73,2.0,2.1,1.7,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
19,YcOJPasA,30/09/2024,14:00,TURKEY - 1. LIG,Kocaelispor,Sanliurfaspor,ROUND 7,1.55,3.7,5.25,1.4,2.75,1.06,10.0,1.29,3.5,1.93,1.88,1.91,1.8,1.58,2.35,1.15,5.5,10.0,15.0,29.0,51.0,6.5,7.5,19.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,29.0,51.0,351.0
20,rNI9lpWa,30/09/2024,14:00,POLAND - DIVISION 1,LKS Lodz,Wisla Plock,ROUND 11,2.15,3.4,3.1,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2,2.15,1.68,1.35,3.1,12.0,11.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
21,nR3zxIPE,30/09/2024,14:00,DENMARK - SUPERLIGA,Nordsjaelland,Brondby,ROUND 10,2.45,3.8,2.55,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63,2.43,1.53,1.53,2.43,19.0,13.0,17.0,26.0,13.0,7.5,10.0,19.0,15.0,10.0,11.0,21.0,26.0,17.0,21.0,34.0,101.0
22,2iszUlOm,30/09/2024,14:10,SWEDEN - ALLSVENSKAN,Goteborg,GAIS,ROUND 25,2.55,3.4,2.63,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.75,2.0,2.43,1.53,1.48,2.6,10.0,9.0,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,201.0
23,KfY0aLGq,30/09/2024,14:30,ITALY - SERIE B,Sudtirol,Palermo,ROUND 7,2.7,3.0,2.75,1.5,2.5,1.08,8.0,1.44,2.63,2.4,1.53,1.95,1.8,2.68,1.45,1.45,2.68,7.0,7.5,12.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,23.0,41.0,51.0,401.0
24,lM4vkQrf,30/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Dordrecht,ROUND 8,2.4,3.8,2.6,1.22,4.0,1.02,21.0,1.1,7.0,1.4,2.88,1.36,3.0,2.38,1.55,1.5,2.5,23.0,17.0,19.0,29.0,17.0,8.5,11.0,17.0,17.0,10.0,10.0,19.0,26.0,17.0,19.0,26.0,67.0
25,foMGggbf,30/09/2024,15:00,PERU - LIGA 1,Grau,Cajamarca,CLAUSURA ,1.67,3.4,6.0,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,2.1,1.67,1.65,2.2,1.14,5.75,7.5,13.0,29.0,67.0,6.0,6.5,19.0,51.0,7.0,9.0,19.0,51.0,12.0,15.0,34.0,67.0,1000.0
26,dn8nm4D6,30/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,Helmond,ROUND 8,2.45,3.75,2.6,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5,2.38,1.55,1.5,2.5,17.0,13.0,17.0,26.0,12.0,7.5,10.0,19.0,15.0,10.0,11.0,21.0,23.0,17.0,21.0,34.0,101.0
27,QNDwEUlJ,30/09/2024,15:00,ROMANIA - LIGA 1,Univ. Craiova,Unirea Slobozia,ROUND 11,1.4,4.5,6.5,1.36,3.0,1.04,13.0,1.29,3.5,1.88,1.98,2.1,1.67,1.4,2.85,1.12,6.4,11.0,15.0,34.0,81.0,6.5,9.0,21.0,51.0,6.5,9.0,23.0,51.0,9.0,12.0,29.0,67.0,1250.0
28,UPP9TSmQ,30/09/2024,15:15,IRELAND - PREMIER DIVISION,Shelbourne,St. Patricks,ROUND 30,2.35,3.1,2.7,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.75,1.93,1.93,1.43,2.75,8.0,7.5,13.0,29.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,401.0
29,MFCxRyS7,30/09/2024,15:30,ITALY - SERIE C,Picerno,ACR Messina,GROUP C ,1.6,3.45,5.9,1.47,2.52,1.09,6.3,1.39,2.8,2.15,1.65,2.1,1.65,1.6,2.27,,,6.3,12.0,35.0,150.0,5.6,6.9,19.5,80.0,6.7,8.25,20.0,90.0,11.5,14.0,32.0,120.0,900.0
30,rXZYBwqh,30/09/2024,15:30,ITALY - SERIE B,Brescia,Cremonese,ROUND 7,2.9,3.2,2.5,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.91,1.91,2.75,1.43,1.55,2.38,8.5,7.5,11.0,23.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
31,fiuf3I9l,30/09/2024,15:30,SPAIN - LALIGA2,Racing Santander,FC Cartagena SAD,ROUND 7,1.5,4.0,7.0,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,2.0,1.73,1.5,2.5,1.12,6.4,10.0,17.0,34.0,81.0,6.5,7.5,21.0,51.0,7.0,8.5,19.0,51.0,10.0,13.0,29.0,51.0,351.0
32,fqZLEUrL,30/09/2024,15:45,ITALY - SERIE C,Vis Pesaro,Perugia,GROUP B ,3.0,2.9,2.5,1.47,2.52,1.1,6.0,1.4,2.7,2.22,1.62,1.85,1.85,,,1.52,2.42,6.0,7.0,11.75,28.0,8.0,5.6,9.5,23.0,15.0,10.5,14.0,35.0,40.0,28.0,37.0,75.0,700.0
33,E9aOluKE,30/09/2024,15:45,ITALY - SERIE C,Benevento,Juventus U23,GROUP C ,1.42,4.25,7.3,1.35,2.95,1.05,8.0,1.24,3.7,1.72,2.05,1.93,1.78,1.75,2.0,,,8.0,19.0,50.0,175.0,6.8,8.5,22.0,80.0,6.6,8.25,18.5,70.0,9.25,11.5,26.0,90.0,700.0
34,vBD0ujWI,30/09/2024,15:45,ITALY - SERIE C,Pergolettese,Caldiero Terme,GROUP A ,2.27,2.95,3.3,1.5,2.47,1.1,5.8,1.45,2.57,2.32,1.55,1.95,1.75,2.22,1.62,1.55,2.35,5.8,8.0,16.0,45.0,6.2,5.8,11.75,32.0,10.0,9.25,16.0,45.0,23.0,22.0,37.0,90.0,900.0
35,6cFhsC16,30/09/2024,15:45,ITALY - SERIE C,Lumezzane,Arzignano,GROUP A ,2.12,2.95,3.65,1.52,2.42,1.11,5.6,1.47,2.5,2.37,1.52,2.02,1.7,2.07,1.7,,,5.6,8.25,18.0,55.0,5.8,5.8,12.5,40.0,9.0,9.25,17.0,55.0,20.0,21.0,40.0,100.0,800.0
36,nJ3nioFG,30/09/2024,15:45,FRANCE - LIGUE 2,Guingamp,Caen,ROUND 7,2.0,3.3,3.6,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83,2.05,1.8,1.3,3.45,9.0,10.0,17.0,41.0,7.0,6.5,13.0,29.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
37,vuXo7iAM,30/09/2024,15:45,ITALY - SERIE A,Parma,Cagliari,ROUND 6,2.05,3.6,3.5,1.33,3.25,1.04,13.0,1.25,4.0,1.73,2.1,1.67,2.1,2.09,1.84,1.33,3.3,13.0,12.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
38,E9adGM2S,30/09/2024,15:45,ITALY - SERIE C,Pescara,Carpi,GROUP B ,1.6,3.95,5.0,1.36,2.92,1.05,8.0,1.24,3.65,1.72,2.05,1.78,1.93,1.6,2.25,,,8.0,15.0,30.0,90.0,7.4,7.7,16.0,50.0,7.7,8.0,15.5,45.0,11.75,12.5,24.0,65.0,500.0
39,6qdlIrYF,30/09/2024,15:45,ITALY - SERIE C,Lucchese,AC Milan U23,GROUP B ,2.4,3.0,3.05,1.47,2.52,1.09,6.1,1.4,2.7,2.22,1.62,1.87,1.83,2.32,1.57,,,6.1,7.8,14.5,40.0,7.1,5.8,11.0,30.0,11.25,9.25,15.0,40.0,25.0,21.0,32.0,80.0,700.0
40,KQ2pRs2b,30/09/2024,16:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Southampton,ROUND 6,1.6,4.2,5.25,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.53,2.38,1.58,2.35,1.17,5.0,19.0,23.0,34.0,51.0,12.0,9.0,19.0,41.0,11.0,9.0,15.0,41.0,15.0,13.0,21.0,41.0,126.0
41,2HSGiAGE,30/09/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Blooming,CLAUSURA ,2.0,3.3,3.25,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,1.73,2.0,,,,,11.0,11.0,19.0,41.0,8.0,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
42,YJVCWCD6,30/09/2024,16:00,SPAIN - LALIGA,Villarreal,Las Palmas,ROUND 8,1.44,5.0,6.25,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.7,2.05,1.43,2.75,1.14,5.75,19.0,21.0,34.0,67.0,9.5,10.0,19.0,41.0,8.5,9.0,17.0,41.0,10.0,11.0,21.0,41.0,151.0
43,tpoc7iK0,30/09/2024,16:15,ICELAND - BESTA DEILD KARLA,Stjarnan,Akranes,CHAMPIONSHIP GROUP ,1.9,3.8,3.45,1.23,3.7,1.02,9.75,1.13,5.2,1.4,2.72,1.39,2.8,1.87,1.87,,,9.75,18.5,26.0,55.0,13.0,8.5,12.0,25.0,13.5,8.75,10.75,22.0,19.5,13.0,16.0,29.0,120.0
44,r3W9nmug,30/09/2024,16:15,PORTUGAL - LIGA PORTUGAL,AVS,SC Farense,ROUND 7,1.9,3.6,4.0,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95,1.95,1.95,1.26,3.7,11.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
45,6R2yIC9T,30/09/2024,17:30,ECUADOR - LIGA PRO,Tecnico U.,Mushuc Runa,SECOND STAGE ,2.1,3.4,3.2,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83,2.08,1.73,1.33,3.3,9.0,9.0,17.0,34.0,7.0,6.5,12.0,29.0,9.5,9.0,17.0,41.0,19.0,19.0,29.0,51.0,301.0
46,phd5oAaU,30/09/2024,18:00,COLOMBIA - PRIMERA A,Patriotas,Dep. Cali,CLAUSURA ,2.2,3.0,3.6,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67,2.15,1.68,1.28,3.55,6.5,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,201.0
47,hITUvdj3,30/09/2024,18:00,CHILE - PRIMERA DIVISION,Huachipato,Coquimbo,ROUND 26,2.35,3.3,3.0,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83,2.3,1.6,1.4,2.85,8.5,8.5,15.0,34.0,7.0,6.0,11.0,26.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,351.0
48,8GflZ10m,30/09/2024,20:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,Royal Pari,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,CbUXtD5U,30/09/2024,20:00,URUGUAY - PRIMERA DIVISION,Penarol,Racing Montevideo,CLAUSURA ,1.7,3.7,5.0,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,2.1,1.67,1.68,2.15,1.18,4.65,8.5,11.0,23.0,51.0,6.0,7.0,17.0,41.0,7.0,9.0,21.0,51.0,13.0,15.0,34.0,67.0,201.0
50,QByqHhbd,30/09/2024,20:30,CHILE - PRIMERA DIVISION,A. Italiano,O'Higgins,ROUND 26,2.25,3.4,3.1,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0,2.25,1.63,1.38,3.0,10.0,10.0,15.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,201.0
51,4vdTEMGe,30/09/2024,21:00,BRAZIL - SERIE B,Novorizontino,Ponte Preta,ROUND 29,1.6,3.6,6.0,1.53,2.38,1.1,7.0,1.5,2.5,2.4,1.53,2.5,1.5,1.6,2.3,1.14,5.75,7.0,11.0,29.0,67.0,5.0,7.5,21.0,51.0,6.0,9.5,26.0,67.0,11.0,17.0,41.0,101.0,201.0
52,dEhLGrnq,30/09/2024,21:30,BRAZIL - SERIE B,Guarani,Avai,ROUND 29,2.2,2.9,3.7,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.38,1.53,2.2,1.65,1.28,3.55,5.5,7.5,17.0,41.0,5.5,6.0,15.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,201.0
