NÂº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,0WA9G2X0,24/06/2024,10:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Baladiyat El Mahalla,ROUND 27,1.6,3.4,5.9,1.39,2.55,1.01,9.3,1.27,3.1,1.85,1.85,1.78,1.83,,,,,9.5,15.5,40.0,150.0,6.5,6.8,17.5,65.0,7.5,7.8,15.0,55.0,12.0,12.5,25.0,70.0,500.0
2,fV3IEt2D,24/06/2024,13:00,EGYPT - PREMIER LEAGUE,El Daklyeh,ZED,ROUND 27,6.0,3.3,1.62,1.47,2.32,1.06,6.75,1.44,2.4,2.27,1.5,2.2,1.52,,,,,6.8,4.9,6.3,11.5,11.75,6.8,8.75,16.0,35.0,21.0,22.0,40.0,150.0,90.0,100.0,150.0,201.0
3,re0EFMn7,24/06/2024,13:00,EGYPT - PREMIER LEAGUE,Pharco,Al Ittihad,ROUND 27,2.95,2.77,2.57,1.45,2.37,1.06,6.85,1.42,2.47,2.2,1.52,1.83,1.78,,,,,6.8,6.9,12.0,30.0,7.7,5.4,9.75,25.0,14.5,10.5,14.5,37.0,40.0,28.0,40.0,80.0,700.0
4,2Dd4rUVG,24/06/2024,14:00,SWEDEN - SUPERETTAN,Landskrona,Orgryte,ROUND 13,1.73,3.25,5.0,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,1.67,2.1,1.75,2.05,1.19,4.5,12.0,15.0,26.0,51.0,8.5,6.5,15.0,34.0,9.0,8.5,13.0,41.0,15.0,13.0,23.0,41.0,151.0
5,pxn9sloN,24/06/2024,14:00,SWEDEN - SUPERETTAN,Orebro,Trelleborg,ROUND 13,2.1,3.3,3.1,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.05,1.67,2.1,2.1,1.7,1.35,3.1,12.0,12.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
6,fByqynOj,24/06/2024,14:00,SWEDEN - SUPERETTAN,Oster,Helsingborg,ROUND 13,1.65,3.7,4.5,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.67,2.1,1.68,2.15,1.2,4.4,13.0,15.0,26.0,51.0,8.5,7.5,15.0,34.0,9.0,8.5,15.0,34.0,13.0,13.0,21.0,41.0,151.0
7,hph7lsj3,24/06/2024,16:00,EUROPE - EURO,Albania,Spain,ROUND 3,7.0,4.5,1.45,1.33,3.25,1.04,12.0,1.25,4.0,1.8,2.0,1.91,1.8,6.25,1.12,2.75,1.43,12.0,7.5,7.0,10.0,17.0,9.0,9.0,13.0,41.0,21.0,21.0,29.0,81.0,51.0,51.0,67.0,401.0
8,z9sCm159,24/06/2024,16:00,EUROPE - EURO,Croatia,Italy,ROUND 3,3.2,3.2,2.38,1.4,2.75,1.06,10.0,1.29,3.75,1.95,1.9,1.67,2.1,3.1,1.35,1.6,2.3,10.0,9.0,12.0,23.0,11.0,6.5,10.0,19.0,17.0,12.0,13.0,29.0,34.0,26.0,34.0,41.0,201.0
9,pIHEMtvg,24/06/2024,19:00,BRAZIL - SERIE B,Sport Recife,Novorizontino,ROUND 12,1.8,3.3,5.25,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,2.0,1.73,1.73,2.08,1.17,5.0,7.5,12.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,17.0,51.0,13.0,17.0,34.0,67.0,1250.0
