Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,xjV6yHjC,21/10/2024,14:00,TURKEY - SUPER LIG,Bodrumspor,Rizespor,ROUND 9,2.3,3.2,3.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8,2.3,1.6,1.38,3.0,8.0,8.5,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,351.0
12,v3m1ow3O,21/10/2024,14:00,NORWAY - OBOS-LIGAEN,Sandnes,Lyn,ROUND 27,4.75,4.33,1.57,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,1.57,2.25,4.5,1.19,2.35,1.58,19.0,10.0,9.5,13.0,19.0,8.5,8.5,12.0,29.0,15.0,15.0,19.0,51.0,34.0,34.0,41.0,126.0
13,dvbdnJmI,21/10/2024,14:00,NORWAY - OBOS-LIGAEN,Moss,Levanger,ROUND 27,1.73,3.9,4.2,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.67,2.1,1.73,2.08,1.23,4.0,13.0,13.0,23.0,41.0,8.5,7.5,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0
14,dpqUaVDI,21/10/2024,14:00,SWEDEN - SUPERETTAN,Helsingborg,Sundsvall,ROUND 27,1.53,4.5,5.25,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.91,1.91,1.55,2.38,1.18,4.8,13.0,15.0,29.0,51.0,7.5,8.5,17.0,41.0,7.5,8.5,19.0,41.0,11.0,12.0,23.0,51.0,251.0
15,f9nAK0Ak,21/10/2024,14:00,POLAND - EKSTRAKLASA,Radomiak Radom,Puszcza,ROUND 12,1.8,3.7,4.2,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.95,1.75,2.05,1.22,4.15,11.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
16,ANepkL3a,21/10/2024,14:00,NORWAY - OBOS-LIGAEN,Bryne,Raufoss,ROUND 27,1.53,4.2,5.5,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.91,1.8,1.53,2.43,1.15,5.5,11.0,15.0,29.0,67.0,7.0,8.0,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,26.0,51.0,301.0
17,Ign5pcIU,21/10/2024,14:00,NORWAY - OBOS-LIGAEN,Valerenga,Egersund,ROUND 27,1.36,5.5,7.0,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.1,1.57,2.25,1.35,3.1,1.12,6.4,23.0,26.0,41.0,81.0,12.0,11.0,21.0,41.0,9.5,9.0,17.0,41.0,11.0,10.0,19.0,41.0,126.0
18,CdkHOHDT,21/10/2024,14:00,POLAND - DIVISION 1,S. Rzeszow,Ruch Chorzow,ROUND 13,2.38,3.4,2.8,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,1.62,2.2,2.35,1.58,1.43,2.75,12.0,11.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0
19,8IRE403n,21/10/2024,14:00,NORWAY - OBOS-LIGAEN,Asane,Ranheim,ROUND 27,2.35,3.6,2.7,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.35,1.58,1.48,2.6,15.0,12.0,15.0,29.0,11.0,7.0,10.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,23.0,34.0,126.0
20,tlDQgbmK,21/10/2024,14:00,ISRAEL - LIGAT HA'AL,Hapoel Hadera,Netanya,ROUND 7,3.75,3.5,1.85,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.8,1.91,3.55,1.28,1.93,1.93,11.0,7.5,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,41.0,51.0,251.0
21,tQvQcpgg,21/10/2024,14:00,TURKEY - 1. LIG,Erokspor,Keciorengucu,ROUND 9,2.15,3.3,3.1,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,1.73,2.0,2.15,1.68,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
22,44g5AilU,21/10/2024,14:00,DENMARK - SUPERLIGA,Aarhus,Brondby,ROUND 12,2.45,3.75,2.5,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.67,2.1,2.43,1.53,1.53,2.43,13.0,10.0,13.0,26.0,9.5,7.0,10.0,19.0,13.0,9.5,13.0,26.0,26.0,19.0,26.0,41.0,151.0
23,URSA5tlt,21/10/2024,14:00,NORWAY - OBOS-LIGAEN,Aalesund,Start,ROUND 27,1.85,3.9,3.7,1.25,3.75,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,1.85,2.0,1.28,3.55,19.0,17.0,23.0,41.0,11.0,8.0,13.0,26.0,11.0,9.0,12.0,26.0,17.0,13.0,19.0,34.0,101.0
24,z5Rnd77t,21/10/2024,14:00,SWEDEN - ALLSVENSKAN,Norrkoping,Brommapojkarna,ROUND 27,2.3,3.7,2.8,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63,2.3,1.6,1.45,2.68,19.0,13.0,17.0,29.0,12.0,7.5,11.0,19.0,15.0,9.5,11.0,23.0,23.0,17.0,21.0,34.0,101.0
25,YeuL0maP,21/10/2024,14:10,SWEDEN - ALLSVENSKAN,Goteborg,AIK,ROUND 27,3.5,3.1,2.2,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.95,1.8,3.45,1.3,1.68,2.15,7.5,6.5,10.0,21.0,9.0,6.0,9.5,21.0,17.0,13.0,15.0,34.0,41.0,29.0,41.0,51.0,351.0
26,OGfIF5AO,21/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Cambuur,Eindhoven FC,ROUND 10,1.7,4.1,4.2,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.53,2.38,1.7,2.1,1.22,4.15,17.0,17.0,26.0,41.0,10.0,8.0,15.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,19.0,41.0,126.0
27,j7Cgybnp,21/10/2024,15:00,ROMANIA - LIGA 1,FC Rapid Bucuresti,Farul Constanta,ROUND 13,2.0,3.3,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.03,1.83,1.28,3.55,10.0,12.0,19.0,41.0,8.0,6.5,13.0,29.0,10.0,9.0,13.0,34.0,17.0,15.0,26.0,41.0,201.0
28,EJnLwIdE,21/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Helmond,Roda,ROUND 10,2.25,3.5,3.0,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.2,1.65,1.38,3.0,15.0,12.0,17.0,34.0,10.0,7.0,11.0,21.0,12.0,9.5,12.0,26.0,21.0,17.0,21.0,41.0,126.0
29,KIEhL9tm,21/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Den Haag,ROUND 10,3.5,4.1,1.85,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.4,2.75,3.45,1.3,1.98,1.88,21.0,13.0,13.0,19.0,19.0,8.5,9.0,13.0,23.0,13.0,11.0,17.0,41.0,23.0,23.0,29.0,81.0
30,Sl19HRuC,21/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,Excelsior,ROUND 10,3.75,4.33,1.73,1.18,4.5,1.01,26.0,1.08,8.0,1.33,3.4,1.36,3.0,3.55,1.28,2.08,1.73,29.0,15.0,13.0,17.0,23.0,10.0,9.5,12.0,29.0,15.0,12.0,15.0,41.0,26.0,23.0,26.0,67.0
31,fR758oY1,21/10/2024,15:30,ITALY - SERIE C,Casertana,Cavese,GROUP C ,2.25,2.87,3.5,1.57,2.3,1.12,5.3,1.52,2.37,2.52,1.47,2.1,1.65,2.2,1.62,,,5.3,7.8,17.0,50.0,5.7,5.7,12.5,40.0,9.5,9.5,17.5,55.0,22.0,23.0,45.0,110.0,201.0
32,OvJ9ahvA,21/10/2024,15:30,ITALY - SERIE C,Pineto,Campobasso,GROUP B ,2.72,2.67,2.95,1.6,2.27,1.14,5.0,1.57,2.32,2.6,1.44,2.05,1.7,,,,,5.0,6.7,13.5,40.0,6.4,5.3,11.0,32.0,12.5,10.5,16.5,50.0,35.0,29.0,45.0,110.0,201.0
33,WWCsJtN0,21/10/2024,15:30,SPAIN - LALIGA2,Albacete,Burgos CF,ROUND 10,1.95,3.4,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.73,2.0,2.0,1.85,1.28,3.55,10.0,12.0,19.0,41.0,8.0,6.5,13.0,29.0,9.5,9.0,13.0,34.0,17.0,15.0,26.0,41.0,201.0
34,baEdA73k,21/10/2024,15:30,ITALY - SERIE C,Picerno,Potenza,GROUP C ,1.95,3.15,4.05,1.45,2.55,1.09,6.2,1.4,2.7,2.22,1.62,1.95,1.75,1.91,1.83,,,6.2,9.5,21.0,65.0,6.0,6.1,13.5,45.0,8.5,8.5,16.5,55.0,16.5,17.0,32.0,90.0,900.0
35,2g2J0IEs,21/10/2024,15:45,FRANCE - LIGUE 2,Troyes,Paris FC,ROUND 9,3.8,3.3,1.83,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.91,3.8,1.25,1.93,1.93,10.0,7.5,9.0,15.0,12.0,6.5,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
36,McP0d8Q7,21/10/2024,15:45,ITALY - SERIE A,Verona,Monza,ROUND 8,2.35,3.0,3.4,1.44,2.63,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.91,2.3,1.6,1.33,3.3,8.0,9.5,17.0,34.0,7.0,5.5,12.0,29.0,11.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,301.0
37,KMCY9qSa,21/10/2024,16:00,ENGLAND - PREMIER LEAGUE,Nottingham,Crystal Palace,ROUND 8,2.38,3.3,3.0,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.8,1.95,2.35,1.58,1.4,2.85,9.0,9.5,17.0,34.0,8.5,7.0,12.0,29.0,12.0,11.0,17.0,41.0,26.0,23.0,34.0,51.0,351.0
38,O6P13Z3b,21/10/2024,16:00,URUGUAY - PRIMERA DIVISION,Miramar,Maldonado,CLAUSURA ,2.3,3.2,3.1,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,2.0,1.73,2.25,1.63,1.35,3.1,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,301.0
39,QqTA4cPk,21/10/2024,16:00,SPAIN - LALIGA,Valencia,Las Palmas,ROUND 10,1.7,3.7,5.0,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,2.2,1.62,1.82,2.08,1.18,4.65,8.0,10.0,23.0,51.0,5.5,7.0,17.0,41.0,7.0,9.0,21.0,51.0,13.0,17.0,34.0,81.0,501.0
40,CSJ5Cz7M,21/10/2024,17:30,PARAGUAY - PRIMERA DIVISION,2 de Mayo,Guarani,CLAUSURA ,2.6,3.2,2.7,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8,2.5,1.5,1.45,2.68,8.0,7.5,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,17.0,34.0,26.0,23.0,34.0,51.0,351.0
41,dKN91DYA,21/10/2024,19:00,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Liverpool M.,CLAUSURA ,2.1,3.5,3.3,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.05,1.75,1.33,3.3,11.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,41.0,201.0
42,QofMAAKo,21/10/2024,20:00,BRAZIL - SERIE B,Chapecoense-SC,Goias,ROUND 33,2.45,2.75,3.1,1.53,2.38,1.11,6.5,1.44,2.63,2.5,1.5,2.0,1.73,2.43,1.53,1.35,3.1,6.5,8.0,15.0,34.0,6.5,5.5,13.0,29.0,11.0,11.0,17.0,41.0,23.0,23.0,41.0,67.0,1250.0
43,8b5y7EUq,21/10/2024,20:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Nacional Asuncion,CLAUSURA ,2.7,2.92,2.8,1.47,2.62,1.1,6.3,1.42,2.72,2.27,1.62,1.85,1.85,2.62,1.47,1.45,2.72,6.3,7.7,15.0,37.0,7.3,5.9,10.75,28.0,13.5,10.75,15.5,40.0,35.0,28.0,40.0,90.0,800.0
