Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,KlZCtGXp,04/11/2024,12:30,SERBIA - SUPER LIGA,Mladost,Sp. Subotica,ROUND 14,1.8,3.35,4.05,1.39,2.77,1.07,7.0,1.32,3.1,1.98,1.78,1.85,1.87,1.78,1.95,,,7.0,11.0,23.0,65.0,6.7,6.6,13.5,40.0,8.25,8.25,15.5,45.0,14.5,15.0,28.0,75.0,600.0
12,QDjdOgMj,04/11/2024,12:30,GREECE - SUPER LEAGUE,Asteras Tripolis,OFI Crete,ROUND 10,2.1,3.3,3.5,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.91,1.91,2.08,1.73,1.3,3.45,9.0,9.5,17.0,41.0,7.0,6.5,12.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
13,vPAs0OPb,04/11/2024,13:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,LNZ Cherkasy,ROUND 12,2.82,3.0,2.47,1.42,2.47,1.04,9.0,1.36,2.67,2.05,1.6,1.78,1.83,,,,,7.9,7.5,12.0,27.0,7.9,5.8,9.5,22.0,14.0,10.5,14.0,32.0,35.0,26.0,37.0,75.0,600.0
14,CzEBrXLa,04/11/2024,13:00,POLAND - DIVISION 1,Polonia Warszawa,S. Rzeszow,ROUND 15,2.4,3.4,2.63,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.5,2.5,2.38,1.55,1.48,2.6,15.0,12.0,15.0,29.0,12.0,7.0,11.0,19.0,15.0,10.0,11.0,23.0,23.0,17.0,23.0,34.0,101.0
15,0ChQbD15,04/11/2024,13:00,ROMANIA - LIGA 1,Unirea Slobozia,FC Botosani,ROUND 15,2.55,2.9,2.9,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,2.0,1.73,2.5,1.5,1.43,2.75,7.0,8.0,13.0,29.0,7.0,6.0,12.0,26.0,11.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,351.0
16,Y7BGrRBs,04/11/2024,14:00,TURKEY - 1. LIG,Genclerbirligi,Istanbulspor AS,ROUND 11,2.0,3.2,3.7,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.91,1.8,2.03,1.78,1.28,3.55,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
17,fmXJ4zjg,04/11/2024,14:00,SERBIA - PRVA LIGA,Vozdovac,Zemun,ROUND 14,1.75,3.2,4.45,1.45,2.27,1.04,7.85,1.32,2.78,2.05,1.62,1.95,1.81,,,,,7.7,8.75,19.5,60.0,5.2,5.5,12.5,40.0,6.6,7.0,13.5,45.0,11.5,12.0,23.0,65.0,500.0
18,OtG5QqdD,04/11/2024,14:00,TURKEY - 1. LIG,Pendikspor,Manisa FK,ROUND 11,1.85,3.5,3.8,1.4,2.75,1.05,11.0,1.3,3.4,1.98,1.83,1.8,1.91,1.9,1.9,1.26,3.7,11.0,11.0,21.0,41.0,7.5,7.0,13.0,29.0,9.0,8.5,15.0,34.0,17.0,15.0,26.0,51.0,251.0
19,l2nM5b0K,04/11/2024,14:00,POLAND - EKSTRAKLASA,GKS Katowice,Korona Kielce,ROUND 14,2.05,3.3,3.3,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.8,1.95,2.08,1.73,1.33,3.3,9.5,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
20,W4IPI5u9,04/11/2024,14:00,TURKEY - SUPER LIG,Samsunspor,Antalyaspor,ROUND 11,1.67,3.6,5.25,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.83,1.83,1.68,2.15,1.18,4.8,11.0,13.0,26.0,51.0,7.0,7.0,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
21,vJXfdXBE,04/11/2024,14:30,ITALY - SERIE A,Parma,Genoa,ROUND 11,1.85,3.5,4.33,1.33,3.25,1.05,11.0,1.25,4.0,1.87,2.03,1.67,2.1,1.88,2.02,1.23,4.0,12.0,13.0,23.0,41.0,8.5,6.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0
22,f7kYmbuB,04/11/2024,14:30,SERBIA - SUPER LIGA,Jedinstvo U.,OFK Beograd,ROUND 14,4.6,3.7,1.62,1.38,2.8,1.06,7.3,1.31,3.15,1.93,1.8,1.93,1.78,,,2.2,1.62,7.3,6.4,7.3,12.0,12.0,7.3,8.25,13.5,26.0,15.5,18.0,30.0,80.0,50.0,55.0,90.0,800.0
23,4x9G0yPG,04/11/2024,14:30,SERBIA - SUPER LIGA,Cukaricki,Zeleznicar Pancevo,ROUND 14,1.65,3.1,5.7,1.42,2.65,1.07,7.0,1.28,3.35,1.85,1.9,1.72,2.0,1.65,2.15,,,7.0,16.0,40.0,150.0,6.9,6.3,17.0,65.0,8.25,7.5,13.0,50.0,14.0,13.0,22.0,55.0,400.0
24,jqCRLjz2,04/11/2024,14:30,ITALY - SERIE A,Empoli,Como,ROUND 11,2.63,3.2,2.75,1.44,2.63,1.07,8.5,1.4,3.0,2.2,1.67,1.91,1.91,2.6,1.48,1.48,2.6,8.5,8.0,13.0,26.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
25,rwqMN8B7,04/11/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,Oliveirense,ROUND 10,1.7,3.75,4.75,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.83,1.83,1.68,2.15,1.19,4.5,10.0,13.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
26,EaASvkLO,04/11/2024,15:00,POLAND - DIVISION 1,Wisla,Tychy,ROUND 15,1.36,4.5,7.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.0,1.73,1.38,3.0,1.1,7.0,12.0,19.0,41.0,81.0,7.0,9.0,23.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,26.0,67.0,351.0
27,AaumjT1M,04/11/2024,15:00,DENMARK - SUPERLIGA,FC Copenhagen,Silkeborg,ROUND 14,1.42,4.75,7.0,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,1.75,2.0,1.4,2.85,1.12,6.4,17.0,21.0,41.0,81.0,9.0,9.5,21.0,41.0,8.0,8.5,17.0,41.0,10.0,11.0,21.0,51.0,201.0
28,raGZGNlA,04/11/2024,15:00,SWEDEN - SUPERETTAN,Orgryte,Ostersund,ROUND 29,3.2,3.2,2.05,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,3.3,1.33,1.7,2.1,13.0,9.5,11.0,21.0,13.0,6.5,9.0,15.0,19.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
29,UatBnfzp,04/11/2024,15:10,SWEDEN - ALLSVENSKAN,Norrkoping,AIK,ROUND 29,3.7,3.5,2.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.91,3.45,1.3,1.83,2.07,9.5,7.0,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
30,niN2i2Nj,04/11/2024,15:30,ISRAEL - LIGAT HA'AL,Hapoel Haifa,Maccabi Haifa,ROUND 9,5.75,4.0,1.5,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.91,1.8,5.75,1.14,2.5,1.5,11.0,7.0,7.0,11.0,15.0,8.0,8.5,13.0,29.0,19.0,19.0,26.0,67.0,41.0,51.0,51.0,301.0
31,dQ60rhHO,04/11/2024,16:00,ROMANIA - LIGA 1,FC Rapid Bucuresti,FC Hermannstadt,ROUND 15,1.5,3.8,6.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,2.0,1.73,1.5,2.5,1.12,6.4,10.0,15.0,34.0,67.0,6.5,7.5,21.0,51.0,6.5,8.5,19.0,51.0,10.0,13.0,29.0,67.0,351.0
32,zHHFkCie,04/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Maastricht,ROUND 13,2.5,3.4,2.7,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.38,1.55,1.45,2.68,15.0,12.0,15.0,29.0,11.0,7.0,11.0,19.0,15.0,10.0,11.0,23.0,23.0,19.0,23.0,34.0,126.0
33,WrBOmjM7,04/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,FC Emmen,ROUND 13,3.6,4.0,1.85,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.44,2.63,3.55,1.28,2.0,1.85,21.0,12.0,12.0,17.0,17.0,8.5,9.0,13.0,23.0,13.0,12.0,17.0,41.0,26.0,26.0,29.0,81.0
34,AHxC5wJD,04/11/2024,16:30,ITALY - SERIE C,Monopoli,Picerno,GROUP C ,2.05,2.95,3.65,1.55,2.37,1.11,5.6,1.5,2.42,2.42,1.5,2.1,1.65,2.05,1.72,,,5.6,8.5,18.5,60.0,5.6,5.9,13.0,40.0,8.5,9.25,18.0,55.0,19.0,20.0,40.0,110.0,201.0
35,x6JNRTZF,04/11/2024,16:30,ITALY - SERIE C,Cavese,Foggia,GROUP C ,2.4,2.92,2.92,1.5,2.5,1.1,5.9,1.44,2.6,2.3,1.57,1.93,1.78,2.37,1.55,,,5.9,7.4,14.0,37.0,6.9,5.8,11.0,30.0,11.25,9.5,15.5,45.0,26.0,22.0,35.0,90.0,800.0
36,lpwT5nDd,04/11/2024,16:30,ITALY - SERIE C,Benevento,Turris,GROUP C ,1.29,4.75,8.75,1.36,2.9,1.05,8.0,1.25,3.55,1.78,1.98,2.27,1.57,,,,,8.0,20.0,60.0,250.0,6.1,10.0,30.0,120.0,5.6,9.0,28.0,120.0,7.4,12.0,37.0,150.0,201.0
37,OOhS7Tas,04/11/2024,16:30,ITALY - SERIE C,Altamura,Potenza,GROUP C ,2.37,2.9,3.0,1.45,2.57,1.09,6.2,1.39,2.77,2.15,1.65,1.82,1.88,2.35,1.55,,,6.2,8.0,15.0,40.0,7.4,5.7,10.75,30.0,11.75,9.25,14.0,40.0,26.0,21.0,32.0,70.0,600.0
38,tdFh7EwJ,04/11/2024,16:30,ITALY - SERIE C,L.R. Vicenza,Lecco,GROUP A ,1.6,3.45,5.5,1.44,2.6,1.08,6.5,1.38,2.82,2.15,1.65,2.1,1.65,1.6,2.27,,,6.5,12.5,32.0,120.0,5.5,7.0,18.5,70.0,6.5,8.5,19.5,75.0,11.25,14.5,35.0,120.0,201.0
39,KCTDqtWs,04/11/2024,16:30,SPAIN - LALIGA2,Levante,Malaga,ROUND 13,1.7,3.6,5.0,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,2.0,1.73,1.68,2.15,1.18,4.65,9.0,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,51.0,13.0,15.0,29.0,67.0,1000.0
40,GCW0bGhf,04/11/2024,16:30,POLAND - EKSTRAKLASA,Zaglebie,Slask Wroclaw,ROUND 14,2.4,3.2,2.75,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,2.38,1.55,1.43,2.75,8.5,8.0,13.0,29.0,7.5,6.5,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,351.0
41,4WNXteh2,04/11/2024,16:45,FRANCE - LIGUE 2,AC Ajaccio,Metz,ROUND 12,4.1,3.1,2.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62,3.9,1.24,1.83,2.03,6.5,5.5,8.0,17.0,9.0,6.0,9.5,21.0,19.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,201.0
42,rXmhxCKr,04/11/2024,16:45,ITALY - SERIE A,Lazio,Cagliari,ROUND 11,1.5,4.0,7.0,1.33,3.25,1.05,11.0,1.22,4.33,1.73,2.1,1.91,1.91,1.48,2.6,1.12,6.4,12.0,19.0,34.0,67.0,7.5,7.5,21.0,51.0,7.5,8.5,17.0,51.0,10.0,12.0,26.0,51.0,251.0
43,ratYowuH,04/11/2024,17:00,ENGLAND - PREMIER LEAGUE,Fulham,Brentford,ROUND 10,2.0,3.8,3.4,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38,2.05,1.85,1.33,3.3,15.0,15.0,23.0,41.0,11.0,8.0,13.0,29.0,12.0,9.5,13.0,29.0,21.0,15.0,23.0,41.0,151.0
44,zuChyeRl,04/11/2024,17:00,ECUADOR - LIGA PRO,Tecnico U.,U. Catolica,SECOND STAGE ,3.0,3.25,2.3,1.5,2.5,1.07,8.5,1.36,3.0,2.2,1.65,1.91,1.8,3.0,1.38,1.6,2.3,8.5,7.0,11.0,21.0,8.5,6.5,9.5,21.0,15.0,11.0,17.0,34.0,34.0,26.0,41.0,51.0,351.0
45,zeCiJHet,04/11/2024,17:00,SPAIN - LALIGA,Celta Vigo,Getafe,ROUND 12,1.95,3.2,4.33,1.53,2.38,1.1,7.0,1.5,2.63,2.5,1.53,2.1,1.67,2.01,1.89,1.23,4.0,7.0,9.5,21.0,51.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,501.0
46,pWz7ZINP,04/11/2024,17:15,PORTUGAL - LIGA PORTUGAL,Nacional,Santa Clara,ROUND 10,3.3,3.2,2.25,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.05,1.7,3.3,1.33,1.65,2.2,7.0,6.5,9.5,21.0,8.0,6.0,9.5,21.0,15.0,12.0,19.0,34.0,41.0,29.0,41.0,67.0,501.0
47,OlfkLvp9,04/11/2024,18:00,PARAGUAY - PRIMERA DIVISION,Sol de America,Nacional Asuncion,CLAUSURA ,3.1,3.0,2.3,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.73,3.1,1.35,1.6,2.3,7.5,6.5,10.0,21.0,8.0,6.0,10.0,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0
48,tGmmLIvL,04/11/2024,19:00,BRAZIL - SERIE B,Operario,Sport Recife,ROUND 35,2.88,3.2,2.45,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,2.0,1.73,2.75,1.43,1.55,2.38,7.5,7.0,11.0,23.0,7.5,6.0,10.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,351.0
49,vZ5Qsl5t,04/11/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,SA Bulo Bulo,CLAUSURA ,2.12,3.4,3.1,,,,,1.23,3.35,1.7,1.91,1.6,2.07,,,,,11.5,11.0,17.5,40.0,8.75,6.7,10.75,25.0,11.25,8.75,12.5,29.0,20.0,16.0,23.0,50.0,350.0
50,CYpwIs8l,04/11/2024,19:30,URUGUAY - PRIMERA DIVISION,Wanderers,Defensor Sp.,CLAUSURA ,2.8,3.25,2.4,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.8,1.91,2.75,1.43,1.55,2.38,9.5,8.0,12.0,23.0,9.0,6.5,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
51,rw7N2WTs,04/11/2024,20:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Tacuary,CLAUSURA ,1.33,4.5,7.5,1.36,3.0,1.06,10.0,1.29,3.5,1.9,1.9,2.25,1.57,1.35,3.1,1.1,7.0,10.0,17.0,41.0,101.0,6.0,9.5,23.0,67.0,6.0,9.0,26.0,67.0,8.5,13.0,34.0,81.0,201.0
52,nc4p1cmk,04/11/2024,21:00,BRAZIL - SERIE B,Ponte Preta,Paysandu PA,ROUND 35,2.35,3.1,3.0,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.91,1.8,2.35,1.58,1.38,3.0,8.0,8.0,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,351.0
53,Cn4YuSZh,04/11/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Santa Cruz,CLAUSURA ,1.31,4.85,8.25,,,1.01,17.0,1.13,6.0,1.47,2.32,1.75,1.85,,,,,16.0,27.0,65.0,200.0,8.5,10.0,25.0,90.0,7.1,8.5,18.5,65.0,8.75,10.25,23.0,70.0,450.0
54,hf7hayI1,04/11/2024,21:15,BRAZIL - SERIE B,Ituano,CRB,ROUND 35,2.45,2.88,3.0,1.53,2.38,1.11,6.5,1.44,2.63,2.5,1.5,2.0,1.73,2.43,1.53,1.38,3.0,6.5,7.5,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,201.0
55,txqKnEdc,04/11/2024,22:15,COLOMBIA - PRIMERA A,Atl. Nacional,Santa Fe,CLAUSURA ,2.0,3.1,4.2,1.53,2.38,1.11,6.5,1.5,2.5,2.5,1.5,2.2,1.62,2.03,1.83,1.24,3.9,6.5,9.0,19.0,41.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,900.0
