Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
15,vFBVrDr9,07/12/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,Penafiel,ROUND 13,2.4,3.2,2.7,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83,2.38,1.55,1.43,2.75,8.5,8.0,13.0,29.0,7.5,6.5,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
16,rRWa4YnC,07/12/2024,09:00,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Karlsruher SC,ROUND 15,2.25,3.6,2.9,1.3,3.4,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.2,1.65,1.43,2.75,15.0,13.0,17.0,29.0,11.0,7.0,11.0,21.0,13.0,9.5,11.0,23.0,21.0,17.0,21.0,34.0,101.0
17,bH3Noy24,07/12/2024,09:00,SERBIA - PRVA LIGA,Zemun,Sloboda,ROUND 19,2.18,2.77,3.5,1.55,2.05,1.09,5.05,1.57,2.12,2.58,1.37,2.23,1.62,,,,,5.5,6.0,13.0,40.0,4.65,5.0,11.0,35.0,7.5,8.0,16.0,50.0,16.5,18.0,35.0,100.0,101.0
18,AeNSPguo,07/12/2024,09:00,SERBIA - PRVA LIGA,FK Indjija,Vrsac,ROUND 19,2.67,2.8,2.62,1.5,2.18,1.03,6.9,1.47,2.32,2.12,1.57,2.02,1.75,,,,,6.4,5.7,10.0,24.0,5.7,4.9,8.5,20.0,10.0,8.75,13.5,32.0,25.0,22.0,35.0,70.0,500.0
19,Eouq8Gmm,07/12/2024,09:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Hertha Berlin,ROUND 15,2.8,3.6,2.3,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.44,2.63,2.75,1.43,1.6,2.3,19.0,13.0,15.0,23.0,15.0,7.5,10.0,17.0,19.0,11.0,11.0,21.0,29.0,19.0,23.0,29.0,81.0
20,l0uP2LB7,07/12/2024,09:00,GERMANY - 2. BUNDESLIGA,Hannover,Ulm,ROUND 15,1.53,3.9,6.25,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.91,1.8,1.55,2.38,1.14,5.75,11.0,15.0,29.0,67.0,7.0,7.5,19.0,41.0,7.0,8.5,17.0,41.0,11.0,13.0,26.0,51.0,301.0
21,EoH1s0QG,07/12/2024,09:30,ENGLAND - LEAGUE TWO,Crewe,Bradford City,ROUND 19,2.1,3.3,3.4,1.5,2.5,1.07,8.5,1.36,3.0,2.15,1.67,1.91,1.8,2.1,1.7,1.33,3.3,8.5,9.0,17.0,41.0,7.0,6.5,12.0,29.0,9.5,9.0,17.0,41.0,19.0,19.0,34.0,51.0,351.0
22,QyR02pjD,07/12/2024,09:30,ENGLAND - LEAGUE ONE,Wigan,Leyton Orient,ROUND 19,2.25,3.4,3.1,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.75,2.2,1.65,1.38,3.0,7.5,8.0,15.0,34.0,6.5,6.5,12.0,29.0,10.0,9.5,19.0,41.0,21.0,21.0,34.0,67.0,451.0
23,h8hOcgPE,07/12/2024,09:30,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Preston,ROUND 19,2.0,3.3,3.75,1.5,2.5,1.08,8.0,1.4,3.0,2.3,1.62,2.0,1.73,2.04,1.86,1.28,3.55,8.0,9.5,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,67.0,401.0
24,YicloGu9,07/12/2024,09:30,ENGLAND - CHAMPIONSHIP,Leeds,Derby,ROUND 19,1.33,4.75,8.5,1.36,3.0,1.04,13.0,1.25,4.0,1.83,2.03,2.2,1.62,1.33,3.3,1.1,7.0,11.0,19.0,41.0,101.0,6.0,9.5,26.0,67.0,6.0,8.5,23.0,67.0,8.0,12.0,29.0,81.0,501.0
25,K47GyVge,07/12/2024,09:30,ENGLAND - LEAGUE TWO,Port Vale,Walsall,ROUND 19,2.7,3.3,2.55,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,1.8,1.91,2.6,1.48,1.5,2.5,9.5,8.5,12.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,34.0,51.0,251.0
26,QLjWeXgR,07/12/2024,09:30,ENGLAND - CHAMPIONSHIP,Sunderland,Stoke,ROUND 19,1.73,3.6,4.75,1.44,2.63,1.06,10.0,1.33,3.4,2.0,1.8,1.91,1.8,1.7,2.1,1.2,4.4,9.0,12.0,23.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
27,pzZDk8uR,07/12/2024,09:30,HUNGARY - OTP BANK LIGA,Kecskemeti TE,DVTK,ROUND 16,2.45,3.5,2.63,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.73,2.0,2.38,1.55,1.48,2.6,11.0,9.0,13.0,26.0,9.0,7.0,10.0,21.0,12.0,10.0,15.0,29.0,23.0,21.0,29.0,41.0,201.0
28,A31Hp3IU,07/12/2024,09:30,ENGLAND - PREMIER LEAGUE,Everton,Liverpool,ROUND 15,6.5,4.5,1.45,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.91,1.91,5.9,1.13,2.68,1.45,13.0,8.0,8.0,11.0,19.0,9.5,9.0,13.0,41.0,21.0,21.0,29.0,81.0,51.0,51.0,67.0,351.0
29,p4z6DAbE,07/12/2024,09:30,ENGLAND - LEAGUE ONE,Lincoln,Charlton,ROUND 19,2.2,3.3,3.25,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,2.2,1.65,1.33,3.3,8.5,9.0,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,351.0
30,UsgrSYh3,07/12/2024,09:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Al Ettifaq,ROUND 13,2.55,3.2,2.7,1.5,2.5,1.07,7.5,1.36,3.0,2.15,1.67,1.91,1.8,2.5,1.5,1.45,2.68,8.0,8.0,13.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,800.0
31,KK7s4cvJ,07/12/2024,10:00,GERMANY - 3. LIGA,Hansa Rostock,Sandhausen,ROUND 17,2.0,3.5,3.3,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1,2.03,1.83,1.3,3.45,12.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,34.0,17.0,15.0,23.0,41.0,151.0
32,txiMNilI,07/12/2024,10:00,SPAIN - LALIGA,Las Palmas,Valladolid,ROUND 16,1.75,3.6,4.75,1.4,2.75,1.06,10.0,1.33,3.4,2.05,1.85,1.95,1.8,1.73,2.08,1.2,4.4,10.0,12.0,23.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
33,C8q8KIOa,07/12/2024,10:00,GERMANY - 3. LIGA,Unterhaching,Hannover II,ROUND 17,2.3,3.5,2.75,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.3,1.6,1.43,2.75,15.0,12.0,15.0,29.0,10.0,7.0,11.0,21.0,13.0,9.5,12.0,26.0,23.0,17.0,23.0,41.0,126.0
34,Cl5qtfyB,07/12/2024,10:00,ISRAEL - LIGAT HA'AL,Maccabi Petah Tikva,Kiryat Shmona,ROUND 13,2.3,3.2,2.88,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91,2.3,1.6,1.4,2.85,9.5,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,19.0,29.0,51.0,251.0
35,Wby0Mvfm,07/12/2024,10:00,GERMANY - 3. LIGA,Dortmund II,Wehen,ROUND 17,2.63,3.5,2.3,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.6,1.48,1.58,2.35,15.0,11.0,13.0,23.0,12.0,7.0,9.5,17.0,15.0,10.0,12.0,23.0,29.0,19.0,23.0,34.0,126.0
36,tlyPGzOO,07/12/2024,10:00,GERMANY - 3. LIGA,Mannheim,Cottbus,ROUND 17,2.88,3.5,2.2,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5,2.85,1.4,1.63,2.25,15.0,11.0,13.0,21.0,13.0,7.0,9.5,17.0,17.0,11.0,11.0,21.0,29.0,21.0,23.0,34.0,101.0
37,pfRRVao1,07/12/2024,10:00,BULGARIA - PARVA LIGA,Botev Vratsa,Cherno More,ROUND 19,6.0,4.1,1.53,1.5,2.5,1.08,8.0,1.4,2.75,2.2,1.65,2.38,1.53,5.75,1.14,2.43,1.53,8.0,5.5,6.0,10.0,12.0,8.0,9.0,15.0,29.0,21.0,23.0,34.0,67.0,51.0,51.0,81.0,101.0
38,fJVafpFs,07/12/2024,10:00,TURKEY - SUPER LIG,Goztepe,Adana Demirspor,ROUND 15,1.3,5.25,9.0,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,2.0,1.73,1.3,3.45,,,13.0,21.0,41.0,101.0,7.5,10.0,23.0,51.0,6.5,9.5,23.0,51.0,8.0,11.0,29.0,67.0,351.0
39,tGPiQQTq,07/12/2024,10:00,FRANCE - LIGUE 2,Grenoble,Amiens,ROUND 15,2.3,3.3,2.7,1.53,2.38,1.07,9.0,1.44,2.63,2.35,1.57,2.0,1.73,2.35,1.58,1.43,2.75,8.0,7.0,13.0,29.0,6.5,6.5,11.0,26.0,11.0,10.0,19.0,41.0,23.0,21.0,34.0,67.0,1000.0
40,2qTqKNiU,07/12/2024,10:00,TURKEY - 1. LIG,Manisa FK,Corum,ROUND 15,2.3,3.2,2.75,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83,2.3,1.6,1.4,2.85,9.0,8.5,15.0,29.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,34.0,51.0,301.0
41,bc3pwWlD,07/12/2024,10:00,SPAIN - LALIGA2,Elche,Cadiz CF,ROUND 18,1.8,3.5,4.5,1.5,2.5,1.08,8.0,1.4,2.75,2.2,1.65,2.1,1.67,1.8,2.05,1.21,4.25,8.0,10.0,21.0,51.0,6.0,7.0,15.0,41.0,7.5,9.0,19.0,51.0,13.0,17.0,34.0,67.0,1250.0
42,Cf4Z5J96,07/12/2024,10:00,GERMANY - 3. LIGA,Ingolstadt,Aue,ROUND 17,1.9,3.75,3.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,1.93,1.93,1.3,3.45,17.0,15.0,21.0,41.0,10.0,7.5,13.0,26.0,11.0,9.0,12.0,29.0,17.0,13.0,21.0,41.0,126.0
43,QZ3cxBHG,07/12/2024,10:30,POLAND - DIVISION 1,Tychy,Kotwica Kolobrzeg,ROUND 19,1.53,3.8,5.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.0,1.73,1.55,2.38,1.15,5.5,10.0,13.0,29.0,67.0,6.5,7.5,19.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,67.0,351.0
44,WGlfnJ2B,07/12/2024,10:30,AUSTRIA - 2. LIGA,Lafnitz,A. Lustenau,ROUND 16,3.8,3.85,1.8,1.32,3.1,1.04,8.5,1.21,3.95,1.62,2.15,1.62,2.15,,,1.98,1.78,8.5,8.75,9.5,15.0,13.5,7.6,8.25,13.0,23.0,12.5,13.5,21.0,55.0,30.0,32.0,50.0,350.0
45,Srr3pcXN,07/12/2024,10:30,AUSTRIA - 2. LIGA,Bregenz,Sturm Graz II,ROUND 16,2.35,3.75,2.57,1.26,3.5,1.03,9.5,1.14,4.85,1.45,2.55,1.42,2.67,,,,,9.5,14.5,18.0,32.0,13.5,8.0,10.0,18.0,15.5,9.5,10.75,19.5,27.0,16.0,18.5,30.0,150.0
46,dxJ3Uoh4,07/12/2024,10:30,UKRAINE - PREMIER LEAGUE,Ch. Odesa,Kryvbas,ROUND 16,6.3,3.75,1.5,1.42,2.45,1.04,9.35,1.34,2.75,2.0,1.65,2.1,1.57,,,1.93,1.78,8.5,5.4,6.1,10.0,14.0,7.5,8.5,14.0,37.0,21.0,22.0,37.0,150.0,80.0,90.0,120.0,
47,6wLVexkn,07/12/2024,10:45,POLAND - EKSTRAKLASA,Lechia Gdansk,Slask Wroclaw,ROUND 18,2.8,3.4,2.45,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.75,2.0,2.68,1.45,1.55,2.38,10.0,8.5,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0
48,Wrwx18BU,07/12/2024,11:00,ITALY - SERIE B,Bari,Cesena,ROUND 16,2.4,3.1,3.1,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,1.8,1.95,2.38,1.55,1.38,3.0,8.5,8.5,15.0,29.0,7.5,6.0,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,301.0
49,MNCCSibS,07/12/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Benfica B,Leiria,ROUND 13,2.2,3.2,3.0,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.8,1.91,2.2,1.65,1.35,3.1,9.5,10.0,15.0,34.0,8.0,6.5,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
50,Wxz1Ahxp,07/12/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Academico Viseu,ROUND 13,2.5,3.2,2.7,1.53,2.38,1.08,7.5,1.44,2.63,2.35,1.57,2.0,1.73,2.5,1.5,1.45,2.68,7.5,7.5,12.0,29.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,41.0,67.0,800.0
51,neDoLBdn,07/12/2024,11:00,ITALY - SERIE B,Carrarese,Palermo,ROUND 16,3.4,3.2,2.2,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8,3.3,1.33,1.65,2.2,8.0,7.0,10.0,21.0,9.0,6.0,9.5,19.0,17.0,12.0,15.0,34.0,41.0,29.0,41.0,51.0,351.0
52,zRfjBPig,07/12/2024,11:00,SLOVENIA - PRVA LIGA,Celje,Domzale,ROUND 18,1.3,5.1,8.75,1.29,3.25,1.03,9.0,1.18,4.35,1.55,2.32,1.91,1.8,1.3,3.25,,,9.0,25.0,65.0,250.0,7.9,10.25,26.0,100.0,6.7,8.5,21.0,75.0,8.25,10.5,26.0,90.0,600.0
53,xpSTXlth,07/12/2024,11:00,ITALY - SERIE B,Mantova,Pisa,ROUND 16,3.25,3.2,2.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,3.3,1.33,1.68,2.15,8.0,7.0,10.0,21.0,9.0,6.0,9.5,19.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,351.0
54,Im9BOUQq,07/12/2024,11:00,ITALY - SERIE C,Lumezzane,Pro Patria,GROUP A ,2.25,2.8,3.35,1.53,2.32,1.12,5.4,1.5,2.4,2.5,1.47,2.05,1.7,2.25,1.6,1.31,3.15,5.4,7.4,16.0,50.0,6.1,5.6,12.5,40.0,10.0,9.25,17.0,55.0,23.0,22.0,40.0,110.0,900.0
55,tjM1Zou2,07/12/2024,11:00,ITALY - SERIE C,Virtus Verona,Giana Erminio,GROUP A ,2.75,2.75,2.7,1.55,2.3,1.12,5.4,1.5,2.42,2.42,1.5,1.98,1.75,2.65,1.42,1.46,2.55,5.4,6.6,12.5,32.0,7.0,5.5,10.5,28.0,13.0,10.5,16.0,45.0,35.0,28.0,40.0,100.0,900.0
56,n9KwTlvC,07/12/2024,11:00,ITALY - SERIE C,Carpi,Torres,GROUP B ,3.6,3.0,2.05,1.47,2.52,1.09,6.1,1.42,2.67,2.2,1.6,1.93,1.78,3.45,1.27,1.72,2.05,6.1,6.2,9.0,19.0,9.0,5.9,8.75,18.5,19.0,12.5,15.5,32.0,55.0,37.0,50.0,90.0,800.0
57,nVeEuSNH,07/12/2024,11:00,ITALY - SERIE C,Pianese,Ternana,GROUP B ,4.2,3.3,1.78,1.42,2.65,1.07,6.7,1.35,2.95,2.02,1.7,1.9,1.8,3.95,1.21,1.95,1.78,6.7,6.2,7.9,14.5,11.25,6.5,8.25,15.5,24.0,14.0,16.0,30.0,70.0,45.0,50.0,80.0,700.0
58,0tQxLXzi,07/12/2024,11:00,ITALY - SERIE C,Potenza,Latina,GROUP C ,1.93,3.05,3.9,1.42,2.65,1.08,6.3,1.38,2.82,2.1,1.65,1.87,1.83,1.93,1.82,1.26,3.5,6.3,9.75,21.0,65.0,6.5,6.1,13.5,40.0,8.75,8.5,15.5,50.0,17.5,16.5,30.0,80.0,700.0
59,feaMw6hU,07/12/2024,11:00,ITALY - SERIE C,Rimini,Pontedera,GROUP B ,2.07,3.0,3.55,1.44,2.62,1.09,6.3,1.39,2.8,2.12,1.65,1.85,1.85,2.05,1.72,1.27,3.4,6.3,9.25,19.0,55.0,6.6,5.9,12.5,37.0,9.5,8.75,15.0,45.0,19.5,18.0,30.0,75.0,700.0
60,AcQyWSA4,07/12/2024,11:00,ITALY - SERIE B,Modena,Salernitana,ROUND 16,1.95,3.3,4.0,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,2.0,1.85,1.26,3.7,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,401.0
61,pvu0wYNP,07/12/2024,11:00,ITALY - SERIE A,Genoa,Torino,ROUND 15,2.45,3.1,3.1,1.53,2.38,1.1,7.0,1.44,2.75,2.38,1.57,2.0,1.75,2.38,1.55,1.38,3.0,7.0,8.0,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,451.0
62,bmGbomEi,07/12/2024,11:00,CROATIA - HNL,Istra 1961,Varazdin,ROUND 16,2.45,3.2,2.75,1.44,2.63,1.07,9.0,1.4,2.75,2.25,1.62,1.83,1.83,2.43,1.53,1.45,2.68,8.5,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
63,SMxsRECr,07/12/2024,11:30,SLOVAKIA - NIKE LIGA,Banska Bystrica,Podbrezova,ROUND 17,2.57,3.1,2.77,1.45,2.65,1.07,7.4,1.31,3.25,1.91,1.83,1.65,2.1,2.5,1.52,1.45,2.7,7.4,9.0,16.0,37.0,8.25,6.3,10.5,24.0,14.0,10.0,13.0,32.0,32.0,23.0,30.0,60.0,450.0
64,GYqsQBrL,07/12/2024,11:30,WALES - CYMRU PREMIER,Penybont,Connahs Q.,ROUND 19,1.55,3.65,5.5,1.4,2.7,1.06,7.3,1.3,3.25,1.88,1.82,1.93,1.78,1.65,2.15,1.16,4.6,7.3,14.5,35.0,120.0,6.2,7.3,18.0,60.0,6.9,8.0,17.5,60.0,11.0,13.0,29.0,90.0,700.0
65,pQ7UTBTk,07/12/2024,11:30,WALES - CYMRU PREMIER,Aberystwyth,Caernarfon,ROUND 19,5.1,4.3,1.5,1.27,3.45,1.03,9.25,1.16,4.6,1.5,2.42,1.62,2.15,4.2,1.19,2.37,1.52,9.25,9.5,8.75,11.5,19.5,9.0,8.25,10.75,37.0,17.0,15.0,19.5,100.0,45.0,40.0,50.0,300.0
66,0hhp9ICc,07/12/2024,11:30,GERMANY - BUNDESLIGA,Eintracht Frankfurt,Augsburg,ROUND 13,1.57,3.9,6.0,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.7,2.05,1.55,2.38,1.14,5.75,13.0,19.0,34.0,51.0,8.5,7.5,19.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
67,bDPzGnKD,07/12/2024,11:30,SPAIN - PRIMERA RFEF,Alcoyano,Sanluqueno,GROUP 2 ,1.8,3.0,4.5,1.5,2.5,1.08,7.0,1.4,2.75,2.35,1.57,2.1,1.67,1.83,1.98,1.19,4.5,7.0,11.0,21.0,51.0,6.0,6.5,17.0,41.0,8.0,9.5,19.0,51.0,15.0,17.0,34.0,67.0,800.0
68,fuNUNvCE,07/12/2024,11:30,SPAIN - PRIMERA RFEF,Gimnastica Segoviana,Unionistas,GROUP 1 ,2.55,2.9,2.63,1.44,2.63,1.07,7.5,1.33,3.25,2.05,1.75,1.8,1.91,2.5,1.5,1.45,2.68,8.5,9.0,13.0,26.0,8.5,6.0,11.0,23.0,13.0,11.0,13.0,34.0,26.0,21.0,34.0,51.0,600.0
69,rLoZRXD8,07/12/2024,11:30,WALES - CYMRU PREMIER,Cardiff Metropolitan,Flint,ROUND 19,1.75,3.85,3.75,1.31,3.15,1.04,8.75,1.2,4.0,1.62,2.18,1.62,2.15,1.75,2.02,1.26,3.5,8.75,14.0,23.0,55.0,9.0,7.8,13.0,32.0,9.5,8.25,14.0,32.0,14.5,13.0,21.0,50.0,350.0
