Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,UBvmj1lg,02/10/2024,14:00,NORWAY - OBOS-LIGAEN,Valerenga,Mjondalen,ROUND 26,1.25,6.5,8.5,1.2,4.33,1.01,26.0,1.08,8.0,1.33,3.4,1.73,2.0,1.25,3.8,,,26.0,29.0,51.0,101.0,12.0,13.0,23.0,51.0,8.5,9.5,21.0,41.0,9.0,10.0,21.0,51.0,151.0
12,hbXhn3Kj,02/10/2024,14:30,SPAIN - PRIMERA RFEF,Tarazona,R. Union,GROUP 1 ,2.7,3.0,2.5,1.57,2.25,1.1,6.5,1.53,2.38,2.63,1.44,2.25,1.57,2.6,1.48,1.43,2.75,6.5,6.5,11.0,26.0,6.5,6.5,11.0,26.0,12.0,12.0,21.0,41.0,29.0,29.0,41.0,81.0,900.0
13,YFwp9hhB,02/10/2024,15:45,ENGLAND - CHAMPIONSHIP,Stoke,Portsmouth,ROUND 8,1.8,3.6,4.33,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.0,1.73,2.0,1.85,2.05,1.23,4.1,12.0,13.0,21.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,15.0,23.0,41.0,201.0
14,h6VyBENb,02/10/2024,15:45,ENGLAND - CHAMPIONSHIP,Preston,Watford,ROUND 8,2.45,3.3,2.75,1.44,2.63,1.06,10.0,1.33,3.4,2.0,1.8,1.8,1.91,2.43,1.53,1.45,2.68,9.5,8.5,13.0,29.0,8.0,6.5,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
15,YN5lm8o2,02/10/2024,15:45,ENGLAND - CHAMPIONSHIP,Sheffield Utd,Swansea,ROUND 8,1.73,3.75,4.5,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.0,1.73,2.0,1.73,2.08,1.21,4.25,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,13.0,23.0,51.0,201.0
16,tS1JhX7U,02/10/2024,16:00,ENGLAND - CHAMPIONSHIP,Bristol City,Sheffield Wed,ROUND 8,2.1,3.6,3.25,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.93,1.73,2.0,2.08,1.73,1.35,3.1,11.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
17,pWhvIGL8,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Sturm Graz,Club Brugge KV,LEAGUE PHASE ,2.9,3.4,2.35,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2,2.85,1.4,1.6,2.3,13.0,10.0,13.0,23.0,11.0,6.5,9.5,17.0,15.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
18,hraqSuSI,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,RB Leipzig,Juventus,LEAGUE PHASE ,2.35,3.4,3.0,1.4,2.75,1.06,10.0,1.3,3.5,2.01,1.89,1.7,2.05,2.3,1.6,1.4,2.85,10.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0
19,t2vut2if,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,Bologna,LEAGUE PHASE ,1.2,7.5,13.0,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.75,2.05,1.7,1.19,4.5,,,19.0,29.0,51.0,151.0,9.0,15.0,29.0,81.0,6.5,10.0,29.0,67.0,7.0,11.0,29.0,67.0,401.0
20,MwqXC3N7,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Lille,Real Madrid,LEAGUE PHASE ,5.75,4.2,1.55,1.3,3.4,1.04,13.0,1.22,4.33,1.67,2.2,1.75,2.0,5.5,1.15,2.43,1.53,13.0,8.0,8.0,12.0,17.0,8.0,8.5,12.0,29.0,17.0,15.0,23.0,51.0,41.0,41.0,51.0,201.0
21,6NrNI2U9,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,D. Zagreb,Monaco,LEAGUE PHASE ,4.75,4.0,1.67,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.67,2.1,4.5,1.19,2.2,1.65,15.0,8.5,9.0,13.0,15.0,7.5,8.5,13.0,26.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
22,CrvNh0hc,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Benfica,Atl. Madrid,LEAGUE PHASE ,2.9,3.4,2.4,1.36,3.0,1.05,11.0,1.29,3.75,1.92,1.98,1.7,2.05,2.75,1.43,1.58,2.35,11.0,9.0,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
23,IkxSXqbs,02/10/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Aston Villa,Bayern Munich,LEAGUE PHASE ,4.2,4.2,1.7,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.75,1.44,2.63,3.9,1.24,2.15,1.68,21.0,12.0,11.0,15.0,19.0,9.0,8.5,12.0,26.0,15.0,12.0,17.0,41.0,29.0,26.0,34.0,101.0
24,00rnBnEs,02/10/2024,20:30,USA - MLS,Toronto FC,New York Red Bulls,-,2.7,3.5,2.55,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.6,1.48,1.53,2.43,12.0,10.0,13.0,26.0,10.0,6.5,10.0,19.0,15.0,10.0,12.0,26.0,26.0,21.0,26.0,41.0,151.0
25,ba29N1oE,02/10/2024,20:30,USA - MLS,Orlando City,Philadelphia Union,-,1.7,4.2,4.33,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25,1.7,2.1,1.23,4.0,17.0,15.0,23.0,41.0,9.5,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,21.0,41.0,151.0
26,OviKFS5Q,02/10/2024,20:30,USA - MLS,Atlanta Utd,CF Montreal,-,1.62,4.5,4.75,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.53,2.38,1.58,2.35,1.19,4.5,19.0,19.0,29.0,51.0,11.0,9.0,15.0,34.0,10.0,8.5,13.0,29.0,13.0,11.0,19.0,41.0,126.0
27,lUKI0vv1,02/10/2024,20:30,USA - MLS,Charlotte,Chicago Fire,-,1.67,4.0,5.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.75,2.0,1.63,2.25,1.18,4.65,13.0,15.0,26.0,51.0,7.5,7.5,15.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
28,pdERbI8D,02/10/2024,20:30,USA - MLS,New York City,FC Cincinnati,-,1.8,4.0,4.0,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.53,2.38,1.83,2.03,1.28,3.55,17.0,15.0,23.0,41.0,10.0,8.0,13.0,26.0,11.0,8.5,13.0,29.0,17.0,13.0,19.0,41.0,126.0
29,65FNabg7,02/10/2024,20:45,USA - MLS,Columbus Crew,Inter Miami,-,1.91,4.0,3.5,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.7,1.44,2.63,1.93,1.93,1.33,3.3,21.0,17.0,23.0,41.0,12.0,8.5,13.0,23.0,13.0,9.0,11.0,23.0,19.0,13.0,17.0,29.0,81.0
30,C26DML0K,02/10/2024,21:30,USA - MLS,Houston Dynamo,New England Revolution,-,1.55,4.1,6.25,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.75,2.0,1.53,2.43,1.14,5.75,13.0,17.0,34.0,67.0,8.0,7.5,19.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,23.0,51.0,201.0
31,fReILuGQ,02/10/2024,21:30,USA - MLS,Nashville SC,DC United,-,2.2,3.8,3.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.2,1.65,1.4,2.85,17.0,13.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.5,12.0,23.0,21.0,15.0,21.0,34.0,101.0
32,dzrpHaOs,02/10/2024,22:30,USA - MLS,Colorado Rapids,Los Angeles Galaxy,-,2.15,4.0,2.9,1.18,4.5,1.01,29.0,1.08,8.0,1.3,3.5,1.3,3.4,2.1,1.7,1.43,2.75,29.0,21.0,23.0,34.0,17.0,9.5,12.0,19.0,17.0,10.0,10.0,19.0,23.0,15.0,17.0,23.0,51.0
33,40slGJwl,02/10/2024,22:30,USA - MLS,Real Salt Lake,Minnesota United,-,1.85,4.0,3.75,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.44,2.63,1.85,2.0,1.28,3.55,21.0,19.0,23.0,41.0,13.0,8.5,13.0,26.0,12.0,9.0,11.0,23.0,17.0,13.0,17.0,29.0,81.0
34,vJZ0DHN6,02/10/2024,23:30,USA - MLS,San Jose Earthquakes,FC Dallas,-,2.45,3.5,2.8,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5,2.38,1.55,1.45,2.68,15.0,13.0,17.0,29.0,12.0,7.0,11.0,19.0,15.0,9.5,11.0,23.0,23.0,17.0,21.0,34.0,101.0
35,rithFwgf,02/10/2024,23:30,USA - MLS,Los Angeles FC,St. Louis City,-,1.45,5.25,6.0,1.22,4.0,1.02,21.0,1.13,6.0,1.4,2.88,1.57,2.25,1.43,2.75,1.14,5.75,21.0,21.0,34.0,67.0,11.0,10.0,17.0,41.0,9.0,8.5,15.0,34.0,11.0,11.0,19.0,41.0,126.0
36,QFVdEc80,02/10/2024,23:30,USA - MLS,Portland Timbers,Austin FC,-,1.57,4.5,5.0,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.53,2.38,1.58,2.35,1.18,4.65,21.0,21.0,29.0,51.0,11.0,9.0,17.0,34.0,10.0,8.5,13.0,34.0,13.0,11.0,19.0,34.0,101.0
37,rPXjA6Tm,02/10/2024,23:30,USA - MLS,Vancouver Whitecaps,Seattle Sounders,-,2.3,3.5,3.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.25,1.63,1.4,2.85,13.0,11.0,17.0,29.0,9.5,7.0,11.0,21.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
