Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,80WDEs85,08/09/2024,06:00,JAPAN - J2 LEAGUE,Okayama,Blaublitz,ROUND 30,2.05,3.25,3.8,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67,2.05,1.8,1.28,3.55,7.5,9.0,17.0,41.0,6.0,6.5,13.0,34.0,8.5,9.5,19.0,41.0,17.0,19.0,34.0,67.0,1250.0
2,QLxebMNO,07/09/2024,06:30,JAPAN - J2 LEAGUE,Shimizu S-Pulse,V-Varen Nagasaki,ROUND 30,1.55,4.2,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.62,2.2,1.58,2.35,1.17,5.0,17.0,19.0,29.0,51.0,9.5,8.5,17.0,41.0,9.0,8.5,15.0,34.0,12.0,12.0,21.0,41.0,151.0
3,CIYja28I,07/09/2024,07:00,JAPAN - J2 LEAGUE,Chiba,Mito,ROUND 30,1.75,3.7,4.33,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.95,1.8,1.91,1.75,2.05,1.23,4.1,11.0,13.0,23.0,41.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
4,WxpBbdD6,08/09/2024,07:00,SPAIN - PRIMERA RFEF,Marbella,Ceuta,GROUP 2 ,2.55,3.0,2.63,1.5,2.5,1.08,7.0,1.44,2.63,2.35,1.57,2.0,1.73,2.6,1.48,1.45,2.68,7.0,7.5,12.0,26.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,800.0
5,tYC4IP8t,07/09/2024,07:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,Tokushima,ROUND 30,2.45,3.1,2.88,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.1,1.67,2.38,1.55,1.4,2.85,6.5,7.0,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,23.0,23.0,41.0,67.0,1250.0
6,MqU1HqOn,07/09/2024,07:00,JAPAN - J2 LEAGUE,Ehime,Yokohama FC,ROUND 30,7.0,4.75,1.4,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.91,1.8,6.6,1.11,2.85,1.4,13.0,7.5,7.0,9.5,19.0,9.0,8.5,12.0,41.0,21.0,19.0,26.0,81.0,51.0,51.0,51.0,301.0
7,vPQxN50P,07/09/2024,07:00,JAPAN - J2 LEAGUE,Fujieda MYFC,Tochigi SC,ROUND 30,2.8,3.25,2.45,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91,2.68,1.45,1.53,2.43,9.5,8.0,12.0,23.0,9.0,6.0,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
8,fcS9FNha,07/09/2024,07:00,JAPAN - J2 LEAGUE,Kagoshima Utd,Iwaki,ROUND 30,2.9,3.5,2.25,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.73,2.0,3.0,1.38,1.65,2.2,11.0,8.0,11.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,201.0
9,nL67NMoL,08/09/2024,07:00,SPAIN - PRIMERA RFEF,Barakaldo,Gimnastica Segoviana,GROUP 1 ,1.6,3.7,4.75,1.4,2.75,1.03,9.5,1.33,3.25,2.05,1.75,2.0,1.73,1.78,2.03,1.18,4.8,9.5,12.0,26.0,51.0,6.0,7.5,17.0,41.0,7.0,9.0,19.0,51.0,12.0,15.0,29.0,67.0,800.0
10,IDd4soQ1,08/09/2024,07:00,SPAIN - PRIMERA RFEF,Tarazona,Andorra,GROUP 1 ,3.6,2.9,2.0,1.53,2.38,1.1,6.5,1.5,2.5,2.5,1.5,2.1,1.67,3.55,1.28,1.75,2.03,6.5,6.0,9.0,19.0,9.0,6.0,10.0,21.0,17.0,15.0,19.0,41.0,41.0,34.0,41.0,67.0,800.0
