NÂº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,ldkwTMCF,12/09/2024,14:00,ROMANIA - LIGA 2,U Craiova 1948,Unirea Ungheni,ROUND 6,1.47,4.25,6.0,1.35,2.92,1.04,8.25,1.24,3.65,1.72,2.05,1.88,1.82,,,,,8.25,16.0,37.0,120.0,7.0,8.25,19.0,60.0,6.9,8.25,18.5,60.0,10.0,11.75,26.0,90.0,700.0
2,W0x7NoeB,12/09/2024,16:00,ENGLAND - LEAGUE TWO,Harrogate,Doncaster,ROUND 6,4.2,3.9,1.7,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1,4.25,1.21,2.1,1.7,13.0,8.5,9.0,15.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
3,bwDsIOiR,12/09/2024,18:30,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,2 de Mayo,CLAUSURA ,2.1,3.1,3.25,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67,2.15,1.68,1.33,3.3,7.5,8.0,15.0,41.0,6.0,6.5,13.0,34.0,9.5,9.5,19.0,41.0,19.0,21.0,34.0,67.0,301.0
4,vslPlmas,12/09/2024,20:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Guabira,CLAUSURA ,1.8,3.4,3.8,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,1.83,1.87,,,13.0,15.0,23.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
5,INgEC2Fl,12/09/2024,21:00,PARAGUAY - PRIMERA DIVISION,Nacional Asuncion,Olimpia Asuncion,CLAUSURA ,3.4,3.0,2.15,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,3.3,1.33,1.65,2.2,6.5,6.0,9.5,21.0,8.0,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,1250.0
6,SOkv788O,12/09/2024,21:30,COLOMBIA - PRIMERA A,Pereira,Alianza,CLAUSURA ,1.75,3.4,5.0,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.1,1.67,1.75,2.05,1.18,4.65,7.5,11.0,23.0,51.0,5.5,6.5,17.0,41.0,7.0,9.0,19.0,51.0,13.0,17.0,34.0,67.0,201.0
