Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
22,MsTwiskL,01/12/2024,08:15,NETHERLANDS - EERSTE DIVISIE,De Graafschap,Venlo,ROUND 17,1.36,5.0,7.5,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.62,2.2,1.35,3.1,1.1,7.0,21.0,29.0,41.0,81.0,11.0,10.0,23.0,51.0,9.0,9.0,15.0,41.0,10.0,10.0,19.0,41.0,126.0
23,jaxMHMDa,01/12/2024,08:30,ITALY - SERIE C,Caldiero Terme,Arzignano,GROUP A ,3.0,2.82,2.42,1.47,2.5,1.1,5.8,1.44,2.6,2.3,1.55,1.9,1.8,2.85,1.37,1.53,2.35,5.8,6.6,11.0,27.0,7.9,5.6,9.5,23.0,15.0,11.0,15.0,37.0,40.0,30.0,40.0,80.0,800.0
24,2J5dJCWg,01/12/2024,08:30,ITALY - SERIE A,Udinese,Genoa,ROUND 14,1.95,3.3,4.1,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8,2.0,1.9,1.25,3.8,8.0,10.0,19.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,34.0,51.0,401.0
25,l4yYzKmn,01/12/2024,09:00,SERBIA - PRVA LIGA,Trayal Krusevac,Radnicki S. Mitrovica,ROUND 18,2.02,3.1,3.4,1.5,2.15,1.07,6.9,1.4,2.48,2.32,1.47,2.01,1.76,,,,,6.8,6.7,13.0,35.0,4.9,5.4,10.5,29.0,7.1,7.8,15.5,40.0,14.0,15.5,30.0,90.0,101.0
26,zcucZ6Cs,01/12/2024,09:00,SERBIA - PRVA LIGA,Vrsac,Macva,ROUND 18,2.4,3.0,2.75,1.57,2.25,1.08,6.5,1.5,2.4,2.75,1.4,2.2,1.64,,,,,,,,,,,,,,,,,,,,,
27,dCT5Xpsf,01/12/2024,09:00,SERBIA - PRVA LIGA,Smederevo,Radnik,ROUND 18,2.6,3.0,2.5,1.57,2.25,1.08,6.5,1.5,2.4,2.75,1.4,2.2,1.64,,,,,,,,,,,,,,,,,,,,,
28,0rB7O7tR,01/12/2024,09:00,SCOTLAND - PREMIERSHIP,St Johnstone,Rangers,ROUND 14,6.25,5.75,1.36,1.29,3.5,1.02,19.0,1.17,5.0,1.53,2.5,1.8,1.95,5.9,1.13,3.1,1.35,19.0,8.5,7.5,9.5,19.0,11.0,8.5,11.0,41.0,19.0,21.0,23.0,81.0,41.0,41.0,51.0,251.0
29,4xXDVOB6,01/12/2024,09:00,SERBIA - PRVA LIGA,Dubocica,Borac 1926,ROUND 18,2.75,3.1,2.37,1.47,2.22,1.06,5.7,1.47,2.32,2.2,1.52,2.0,1.77,,,,,7.4,5.7,8.75,19.0,6.2,5.3,8.25,18.0,10.25,9.0,14.0,30.0,24.0,21.0,32.0,70.0,101.0
30,fwSBOePc,01/12/2024,09:30,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Genk,ROUND 16,4.5,3.9,1.7,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2,4.25,1.21,2.1,1.7,15.0,9.0,9.5,15.0,15.0,7.5,8.5,13.0,26.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,151.0
31,p6BJIn9K,01/12/2024,09:30,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,RWDM,ROUND 13,5.5,4.33,1.48,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.83,1.83,5.75,1.14,2.6,1.48,13.0,7.5,7.5,10.0,15.0,8.5,8.5,12.0,29.0,19.0,19.0,26.0,67.0,41.0,41.0,51.0,301.0
32,d83f18z3,01/12/2024,09:30,GERMANY - 2. BUNDESLIGA,Karlsruher SC,Hamburger SV,ROUND 14,2.5,3.5,2.63,1.29,3.5,1.03,17.0,1.14,5.5,1.5,2.5,1.44,2.63,2.43,1.53,1.5,2.5,17.0,13.0,17.0,26.0,13.0,7.5,11.0,19.0,15.0,10.0,11.0,21.0,26.0,17.0,21.0,29.0,81.0
33,K68Zi4ck,01/12/2024,09:30,GERMANY - 2. BUNDESLIGA,Nurnberg,Dusseldorf,ROUND 14,2.6,3.4,2.6,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,2.5,1.5,1.5,2.5,13.0,11.0,15.0,26.0,11.0,6.5,10.0,19.0,15.0,10.0,12.0,26.0,26.0,19.0,26.0,41.0,151.0
34,bV2PvsB7,01/12/2024,09:30,GERMANY - 3. LIGA,VfL Osnabruck,Alemannia Aachen,ROUND 16,2.2,3.3,2.9,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1,2.25,1.63,1.4,2.85,12.0,11.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,151.0
35,lxcxCPlL,01/12/2024,09:30,GERMANY - 2. BUNDESLIGA,Ulm,Greuther Furth,ROUND 14,2.38,3.25,3.0,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.35,1.58,1.4,2.85,11.0,11.0,15.0,29.0,9.0,6.0,11.0,23.0,12.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0
36,INkM9Q7d,01/12/2024,09:45,URUGUAY - PRIMERA DIVISION,Racing Montevideo,River Plate,CLAUSURA ,2.05,3.25,3.8,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,2.05,1.8,1.28,3.55,8.0,9.5,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,19.0,34.0,51.0,1250.0
37,6yIJRmgt,01/12/2024,10:00,TURKEY - 1. LIG,Sanliurfaspor,Keciorengucu,ROUND 14,2.15,3.2,3.2,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83,2.2,1.65,1.35,3.1,9.0,9.5,15.0,34.0,7.5,6.5,12.0,29.0,10.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,301.0
38,by41MirI,01/12/2024,10:00,DENMARK - SUPERLIGA,Viborg,Randers FC,ROUND 17,2.45,3.6,2.63,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.38,1.55,1.48,2.6,15.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,13.0,9.5,12.0,23.0,23.0,19.0,23.0,41.0,126.0
39,ln4xSeEt,01/12/2024,10:00,DENMARK - SUPERLIGA,Lyngby,Sonderjyske,ROUND 17,2.25,3.4,3.1,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1,2.25,1.63,1.38,3.0,12.0,11.0,17.0,34.0,9.0,6.5,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
40,6wX6ybdB,01/12/2024,10:00,SPAIN - LALIGA2,Castellon,Malaga,ROUND 17,1.9,3.3,4.2,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.73,2.0,1.93,1.93,1.24,3.9,10.0,13.0,21.0,41.0,8.0,6.5,15.0,34.0,9.5,8.5,13.0,41.0,17.0,15.0,26.0,41.0,201.0
41,OzVDEtbf,01/12/2024,10:00,TURKEY - 1. LIG,Ankaragucu,Pendikspor,ROUND 14,1.85,3.5,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,1.8,1.91,1.88,1.93,1.26,3.7,10.0,11.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
42,Yg4Ueg4U,01/12/2024,10:00,BULGARIA - PARVA LIGA,Krumovgrad,Arda,ROUND 17,2.9,3.0,2.6,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62,2.85,1.4,1.5,2.5,6.0,6.0,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,81.0,1000.0
43,EyWR7pwf,01/12/2024,10:00,DENMARK - 1ST DIVISION,Vendsyssel,Esbjerg,ROUND 18,2.6,3.5,2.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.5,1.5,1.53,2.43,15.0,11.0,15.0,23.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0
44,bgZVCzz0,01/12/2024,10:00,SPAIN - LALIGA,Villarreal,Girona,ROUND 15,1.85,3.7,4.1,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,1.57,2.25,1.89,2.01,1.26,3.7,15.0,15.0,23.0,41.0,9.5,7.5,13.0,29.0,10.0,8.5,12.0,29.0,17.0,13.0,21.0,41.0,126.0
45,xdUkjuTI,01/12/2024,10:00,NORWAY - OBOS-LIGAEN,Moss,Kongsvinger,PROMOTION ,2.38,2.88,3.1,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.83,1.83,2.43,1.53,1.38,3.0,7.5,8.5,15.0,34.0,7.0,5.5,12.0,29.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,351.0
46,zsNqXGHG,01/12/2024,10:00,TURKEY - SUPER LIG,Rizespor,Kayserispor,ROUND 14,1.83,3.6,4.2,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.73,2.0,1.85,2.0,1.24,3.9,12.0,13.0,21.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,15.0,23.0,41.0,201.0
47,4f4u1Ene,01/12/2024,10:15,SWITZERLAND - SUPER LEAGUE,Winterthur,Sion,ROUND 16,3.9,3.5,1.95,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,3.55,1.28,1.88,1.98,10.0,7.5,9.5,17.0,12.0,6.5,9.0,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,201.0
48,nJyMGTzn,01/12/2024,10:30,GREECE - SUPER LEAGUE,Panserraikos,Asteras Tripolis,ROUND 13,2.8,3.25,2.5,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91,2.68,1.45,1.53,2.43,8.5,7.5,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
49,YwYJWTNt,01/12/2024,10:30,POLAND - DIVISION 1,Warta Poznan,Termalica B-B.,ROUND 18,4.2,3.4,1.8,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.8,4.25,1.21,2.03,1.83,9.0,6.5,8.0,15.0,11.0,6.5,9.0,15.0,21.0,15.0,17.0,29.0,51.0,41.0,41.0,51.0,351.0
50,6Dg8NHEk,01/12/2024,10:30,ENGLAND - PREMIER LEAGUE,Tottenham,Fulham,ROUND 13,1.73,4.5,4.0,1.22,4.0,1.01,23.0,1.11,6.5,1.4,3.0,1.44,2.63,1.7,2.1,1.26,3.7,23.0,21.0,29.0,51.0,15.0,10.0,15.0,29.0,13.0,9.5,13.0,29.0,19.0,13.0,19.0,34.0,101.0
51,EFETUaMF,01/12/2024,10:30,ENGLAND - PREMIER LEAGUE,Manchester Utd,Everton,ROUND 13,1.57,4.1,5.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.8,1.95,1.58,2.35,1.15,5.5,12.0,19.0,34.0,67.0,8.5,8.5,21.0,41.0,8.5,9.0,17.0,41.0,13.0,13.0,26.0,51.0,301.0
52,hIcUlpgD,01/12/2024,10:30,AUSTRIA - BUNDESLIGA,SK Rapid,BW Linz,ROUND 15,1.5,4.33,6.25,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.8,1.95,1.48,2.6,1.14,5.75,13.0,17.0,34.0,67.0,7.5,8.0,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
53,Kt3YAvVq,01/12/2024,10:30,ENGLAND - PREMIER LEAGUE,Chelsea,Aston Villa,ROUND 13,1.7,4.1,4.5,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,1.53,2.38,1.68,2.15,1.21,4.25,19.0,21.0,29.0,51.0,12.0,9.0,17.0,34.0,11.0,9.5,13.0,34.0,17.0,13.0,21.0,41.0,126.0
54,W29Lj6O0,01/12/2024,10:30,AUSTRIA - BUNDESLIGA,A. Klagenfurt,Tirol,ROUND 15,2.1,3.25,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.75,2.0,2.08,1.73,1.3,3.45,10.0,11.0,17.0,41.0,8.0,6.0,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
55,MoRhGeXg,01/12/2024,10:30,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Dyn. Kyiv,ROUND 15,6.7,3.7,1.5,1.47,2.32,1.09,7.48,1.4,2.5,2.18,1.53,2.32,1.47,,,,,7.3,4.85,5.7,9.5,12.5,7.7,9.0,15.0,40.0,24.0,27.0,45.0,175.0,110.0,120.0,200.0,
56,h0dv0CNp,01/12/2024,10:30,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Heracles,ROUND 14,1.36,5.25,8.0,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,1.8,1.95,1.35,3.1,1.1,7.0,17.0,21.0,41.0,81.0,9.0,10.0,21.0,51.0,7.5,9.0,19.0,41.0,9.0,11.0,23.0,51.0,251.0
57,pfqQNFFi,01/12/2024,10:30,NETHERLANDS - EREDIVISIE,Twente,G.A. Eagles,ROUND 14,1.55,4.5,5.5,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.8,1.95,1.53,2.43,1.17,5.0,15.0,15.0,29.0,51.0,7.5,8.5,17.0,41.0,8.0,8.0,17.0,41.0,11.0,12.0,23.0,51.0,251.0
58,YPvNSwLa,01/12/2024,10:45,POLAND - EKSTRAKLASA,Pogon Szczecin,Jagiellonia,ROUND 17,2.1,3.5,3.3,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.5,2.5,2.05,1.75,1.33,3.3,17.0,15.0,21.0,34.0,11.0,7.0,12.0,23.0,13.0,9.0,11.0,26.0,21.0,15.0,21.0,34.0,101.0
59,tOXJ968s,01/12/2024,11:00,DENMARK - 1ST DIVISION,Odense,B.93,ROUND 18,1.17,7.0,15.0,1.2,4.33,1.02,21.0,1.1,7.0,1.36,3.1,1.91,1.8,1.17,5.0,,,21.0,41.0,67.0,201.0,11.0,13.0,41.0,81.0,7.5,10.0,23.0,67.0,7.5,11.0,26.0,51.0,251.0
60,CSs2lVRO,01/12/2024,11:00,ITALY - SERIE B,Pisa,Cosenza,ROUND 15,1.91,3.4,4.0,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.0,1.75,1.93,1.93,1.24,3.9,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,401.0
61,vFqfjicC,01/12/2024,11:00,ITALY - SERIE B,Palermo,Spezia,ROUND 15,2.35,3.1,3.2,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8,2.3,1.6,1.35,3.1,8.0,8.5,15.0,34.0,7.0,6.0,12.0,29.0,11.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,351.0
62,zNnwfZcm,01/12/2024,11:00,ITALY - SERIE B,Frosinone,Cesena,ROUND 15,3.1,3.2,2.38,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,3.0,1.38,1.58,2.35,8.0,7.0,11.0,23.0,8.5,6.0,9.5,21.0,15.0,11.0,15.0,34.0,34.0,26.0,41.0,51.0,351.0
63,tpHo1Zpe,01/12/2024,11:00,ARMENIA - PREMIER LEAGUE,Noah,BKMA,ROUND 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,4lyoqGwo,01/12/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,Pacos Ferreira,ROUND 12,2.05,3.2,3.4,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.91,1.8,2.05,1.75,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.5,13.0,29.0,9.5,9.0,17.0,41.0,19.0,19.0,29.0,51.0,351.0
65,tAhEeni4,01/12/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Cliftonville,ROUND 19,2.18,3.1,3.35,1.47,2.52,1.09,6.2,1.4,2.72,2.18,1.62,1.91,1.8,2.25,1.6,,,6.2,8.75,17.0,45.0,6.4,6.0,11.75,32.0,9.5,9.0,15.5,45.0,21.0,19.5,35.0,90.0,800.0
66,bBfaW2T6,01/12/2024,11:00,ITALY - SERIE C,Sestri Levante,Perugia,GROUP B ,3.95,3.0,1.95,1.5,2.42,1.1,5.8,1.45,2.57,2.3,1.55,2.02,1.7,3.6,1.25,1.76,1.95,5.8,5.7,8.25,17.0,9.25,6.0,8.75,18.5,21.0,14.0,17.0,37.0,65.0,45.0,55.0,100.0,1000.0
67,d2dleD1e,01/12/2024,11:00,SLOVENIA - PRVA LIGA,Nafta,Celje,ROUND 17,5.6,4.0,1.53,1.39,2.8,1.05,7.8,1.26,3.5,1.78,1.93,1.87,1.83,4.9,1.14,2.41,1.5,7.8,6.9,7.1,10.75,15.0,7.8,8.0,12.0,35.0,17.5,17.5,26.0,110.0,60.0,60.0,80.0,700.0
68,pSh7UtbJ,01/12/2024,11:00,ITALY - SERIE C,Ternana,AC Milan U23,GROUP B ,1.35,4.15,8.5,1.4,2.75,1.06,7.5,1.28,3.35,1.83,1.87,2.18,1.62,1.37,2.85,,,7.5,21.0,65.0,250.0,5.8,8.75,28.0,120.0,5.7,8.5,23.0,100.0,8.25,12.0,32.0,120.0,101.0
69,GGCXWOXh,01/12/2024,11:00,FRANCE - LIGUE 1,Montpellier,Lille,ROUND 13,4.33,3.5,1.85,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,4.0,1.23,2.03,1.87,13.0,8.5,9.5,15.0,15.0,7.0,8.5,13.0,23.0,15.0,13.0,21.0,41.0,34.0,34.0,41.0,151.0
