Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
12,G65tClAJ,19/08/2024,14:00,NORWAY - OBOS-LIGAEN,Bryne,Kongsvinger,ROUND 19,1.91,3.8,3.1,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,2.0,1.85,1.35,3.1,17.0,13.0,19.0,34.0,10.0,8.0,12.0,23.0,12.0,9.0,13.0,26.0,19.0,15.0,21.0,41.0,126.0
13,KQADvfpo,19/08/2024,14:00,POLAND - DIVISION 1,Wisla,Arka Gdynia,ROUND 5,2.63,3.4,2.38,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.6,1.48,1.55,2.38,13.0,10.0,13.0,23.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
14,hbJoKSp4,19/08/2024,14:00,FRANCE - NATIONAL,Versailles,Le Mans,ROUND 1,2.42,2.87,3.0,1.39,2.55,1.04,7.7,1.34,2.72,2.0,1.65,1.72,1.9,,,,,7.9,8.5,15.5,40.0,7.6,5.6,10.5,28.0,12.0,9.0,13.0,35.0,27.0,21.0,30.0,65.0,500.0
15,nyDXZsQj,19/08/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,FC Porto B,ROUND 2,2.25,3.3,3.2,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.2,1.65,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.5,13.0,34.0,21.0,19.0,26.0,41.0,201.0
16,E1mT2pX5,19/08/2024,14:00,NORWAY - OBOS-LIGAEN,Sandnes,Stabaek,ROUND 19,3.2,4.2,1.83,1.18,4.5,1.01,26.0,1.07,9.0,1.29,3.6,1.3,3.4,3.3,1.33,1.98,1.88,34.0,17.0,15.0,21.0,23.0,10.0,10.0,13.0,26.0,13.0,11.0,15.0,41.0,21.0,21.0,23.0,51.0
17,fT2V1tt3,19/08/2024,14:00,POLAND - EKSTRAKLASA,Stal Mielec,Piast Gliwice,ROUND 5,4.2,3.25,1.9,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,3.9,1.24,1.9,1.95,8.5,6.5,8.5,17.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
18,hrTVGdtP,19/08/2024,14:00,SERBIA - SUPER LIGA,Radnicki 1923,Vojvodina,ROUND 5,2.37,3.25,2.85,1.44,2.62,1.07,7.1,1.32,3.1,1.95,1.8,1.75,1.98,2.3,1.57,,,7.1,9.0,14.5,35.0,7.8,6.3,10.25,24.0,11.5,9.25,13.5,32.0,24.0,19.5,30.0,60.0,500.0
19,jq8RWJMH,19/08/2024,14:00,SERBIA - PRVA LIGA,Borac 1926,Dubocica,ROUND 3,1.78,3.15,4.35,1.45,2.25,1.05,8.0,1.36,2.79,2.07,1.6,2.0,1.77,1.72,1.9,,,7.6,8.5,18.5,55.0,5.1,5.5,12.0,37.0,6.5,7.0,14.0,45.0,11.75,12.5,24.0,70.0,500.0
20,ITdtTrn2,19/08/2024,14:00,SPAIN - LALIGA,Valladolid,Espanyol,ROUND 1,2.38,3.0,3.4,1.5,2.5,1.1,7.0,1.4,3.0,2.3,1.62,1.95,1.8,2.3,1.6,1.33,3.3,7.5,9.0,15.0,34.0,7.0,5.5,13.0,29.0,10.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,351.0
21,6cBaICyA,19/08/2024,15:00,GREECE - SUPER LEAGUE,Panetolikos,Lamia,ROUND 1,2.15,3.25,3.4,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.91,1.91,2.1,1.7,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.0,12.0,29.0,10.0,9.0,15.0,41.0,21.0,19.0,29.0,51.0,301.0
22,CW3p0RRM,19/08/2024,15:00,ICELAND - BESTA DEILD KARLA,Hafnarfjordur,Valur,ROUND 19,2.82,4.0,2.1,1.21,3.95,1.02,10.0,1.11,5.6,1.35,2.95,1.35,2.95,,,1.72,2.05,10.25,15.5,16.0,23.0,18.5,9.25,9.5,14.5,22.0,11.25,10.75,16.5,37.0,19.5,19.0,27.0,110.0
23,t8Na0Tl1,19/08/2024,15:00,TURKEY - SUPER LIG,Hatayspor,Kasimpasa,ROUND 2,2.55,3.4,2.7,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.57,2.25,2.5,1.5,1.48,2.6,13.0,11.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,23.0,19.0,26.0,41.0,151.0
24,pxt4JJzJ,19/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Maastricht,ROUND 2,2.1,4.0,3.0,1.22,4.0,1.01,23.0,1.11,6.5,1.4,2.88,1.36,3.0,2.08,1.73,1.4,2.85,23.0,17.0,21.0,34.0,15.0,9.0,12.0,21.0,15.0,9.5,11.0,21.0,21.0,15.0,17.0,29.0,81.0
25,rDLAz2Nh,19/08/2024,15:00,SERBIA - PRVA LIGA,Macva,Vrsac,ROUND 3,1.93,2.95,3.9,1.5,2.15,1.07,7.0,1.44,2.52,2.22,1.52,2.07,1.72,1.87,1.75,,,6.8,7.6,16.0,45.0,4.9,5.2,11.25,32.0,6.9,7.3,13.5,40.0,13.5,14.5,27.0,70.0,101.0
26,Wdjh6JxK,19/08/2024,15:00,TURKEY - SUPER LIG,Eyupspor,Bodrumspor,ROUND 2,2.1,3.25,3.7,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83,2.05,1.75,1.3,3.45,8.5,10.0,17.0,41.0,7.0,6.0,13.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
27,zXFX2NH6,19/08/2024,15:00,TURKEY - 1. LIG,Amedspor,Istanbulspor AS,ROUND 2,2.2,3.5,2.7,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2,2.25,1.63,1.43,2.75,13.0,11.0,15.0,29.0,10.0,7.0,11.0,21.0,12.0,9.5,13.0,26.0,21.0,17.0,23.0,41.0,151.0
28,xEqHjCof,19/08/2024,15:15,BULGARIA - PARVA LIGA,Lok. Plovdiv,Cherno More,ROUND 5,3.5,3.2,2.15,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8,3.45,1.3,1.7,2.1,8.0,6.5,9.5,19.0,9.0,6.0,9.5,19.0,17.0,13.0,17.0,34.0,41.0,29.0,41.0,51.0,351.0
29,IZqoAH3k,19/08/2024,15:30,SPAIN - LALIGA2,Eldense,Tenerife,ROUND 1,2.45,3.0,3.1,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.2,1.62,2.38,1.55,1.38,3.0,6.0,7.0,13.0,34.0,6.0,6.0,13.0,34.0,10.0,11.0,19.0,41.0,23.0,23.0,41.0,81.0,201.0
30,OA5YizjL,19/08/2024,15:45,FRANCE - LIGUE 2,Martigues,Lorient,ROUND 1,3.75,3.4,1.9,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.91,1.8,3.7,1.26,1.9,1.95,9.0,6.5,8.5,17.0,10.0,6.5,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
31,lEQmcVR0,19/08/2024,15:45,FRANCE - LIGUE 2,Metz,Bastia,ROUND 1,1.91,3.3,3.75,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8,2.0,1.85,1.28,3.55,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
32,EirZ0Wr4,19/08/2024,15:45,ITALY - SERIE A,Juventus,Como,ROUND 1,1.33,5.0,9.5,1.36,3.0,1.05,11.0,1.29,3.75,1.88,2.02,2.2,1.62,1.33,3.3,,,11.0,19.0,41.0,126.0,6.0,9.5,26.0,67.0,6.0,9.0,23.0,67.0,8.0,12.0,34.0,81.0,501.0
33,CONiKjg2,19/08/2024,16:00,ROMANIA - LIGA 1,Farul Constanta,FC Hermannstadt,ROUND 6,1.8,3.3,4.5,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83,1.83,2.03,1.2,4.4,9.0,12.0,23.0,51.0,6.5,6.5,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,301.0
34,AeRSxQrK,19/08/2024,16:00,ENGLAND - PREMIER LEAGUE,Leicester,Tottenham,ROUND 1,5.25,4.5,1.57,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,1.62,2.2,4.8,1.18,2.38,1.55,17.0,11.0,10.0,13.0,21.0,9.5,9.0,13.0,34.0,19.0,15.0,21.0,67.0,41.0,41.0,41.0,151.0
35,jN2laosT,19/08/2024,16:15,ICELAND - BESTA DEILD KARLA,Vikingur Reykjavik,Akranes,ROUND 19,1.57,4.35,4.75,1.22,3.8,1.02,10.0,1.11,5.5,1.37,2.85,1.44,2.57,,,,,10.25,23.0,37.0,90.0,12.5,9.75,16.0,37.0,11.0,8.5,12.5,29.0,14.0,10.75,16.0,35.0,150.0
36,nuLe4wfR,19/08/2024,16:15,PORTUGAL - LIGA PORTUGAL,Estrela,Famalicao,ROUND 2,2.6,3.2,2.8,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91,2.5,1.5,1.45,2.68,8.5,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0
37,I94t17CG,19/08/2024,16:15,ICELAND - BESTA DEILD KARLA,Breidablik,Fram,ROUND 19,1.47,4.55,5.5,1.25,3.6,1.03,9.75,1.14,4.9,1.44,2.57,1.57,2.25,,,,,9.75,21.0,40.0,100.0,10.25,9.5,17.0,45.0,9.0,8.25,14.5,37.0,11.5,10.75,18.5,45.0,250.0
38,E1Xs9lu2,19/08/2024,16:30,SPAIN - LALIGA,Villarreal,Atl. Madrid,ROUND 1,3.4,3.75,2.05,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25,3.3,1.33,1.85,2.08,15.0,9.5,11.0,19.0,13.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,41.0,23.0,29.0,41.0,126.0
39,pd8Fx7M9,19/08/2024,17:30,PERU - LIGA 1,Cesar Vallejo,Alianza Atl.,CLAUSURA ,1.9,3.6,3.7,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.91,1.8,1.95,1.9,1.28,3.55,9.5,10.0,19.0,41.0,6.5,7.0,13.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
40,tSFDL7NH,19/08/2024,18:00,COLOMBIA - PRIMERA A,Patriotas,Once Caldas,CLAUSURA ,3.0,3.0,2.5,1.67,2.1,1.14,5.5,1.62,2.2,2.88,1.4,2.38,1.53,3.0,1.38,1.53,2.43,5.5,5.5,10.0,26.0,6.5,6.0,11.0,29.0,13.0,13.0,21.0,41.0,34.0,34.0,51.0,81.0,201.0
41,QZF0Di0f,19/08/2024,18:45,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Argentinos Jrs,ROUND 11,2.35,2.88,3.7,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57,2.25,1.63,1.3,3.45,5.5,7.5,15.0,41.0,5.5,5.5,15.0,41.0,9.5,10.0,21.0,51.0,21.0,23.0,41.0,81.0,501.0
42,vJHhFDVs,19/08/2024,18:45,ARGENTINA - LIGA PROFESIONAL,Godoy Cruz,Dep. Riestra,ROUND 11,1.73,3.3,5.75,1.62,2.2,1.13,6.0,1.62,2.2,2.88,1.4,2.5,1.5,1.73,2.08,1.15,5.5,6.0,10.0,26.0,67.0,4.75,7.0,21.0,51.0,6.5,9.5,26.0,67.0,13.0,19.0,41.0,101.0,501.0
43,xGnb4jDM,19/08/2024,19:30,PARAGUAY - PRIMERA DIVISION,Ameliano,Libertad Asuncion,CLAUSURA ,4.33,3.7,1.73,1.4,2.75,1.05,11.0,1.3,3.4,1.95,1.8,1.83,1.83,4.25,1.21,2.08,1.73,10.0,7.0,8.0,13.0,12.0,7.0,8.5,15.0,23.0,15.0,17.0,29.0,51.0,41.0,41.0,51.0,301.0
44,S01oS5mK,19/08/2024,20:00,BRAZIL - SERIE A,Vitoria,Cruzeiro,ROUND 23,3.0,3.1,2.5,1.5,2.5,1.1,7.0,1.44,2.75,2.35,1.57,1.95,1.8,2.85,1.4,1.53,2.43,7.5,7.0,11.0,23.0,8.0,6.0,10.0,23.0,13.0,11.0,17.0,34.0,29.0,26.0,41.0,51.0,401.0
45,Gt6Owkwn,19/08/2024,20:15,COLOMBIA - PRIMERA A,Jaguares de Cordoba,Deportes Tolima,CLAUSURA ,3.3,3.1,2.3,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,3.3,1.33,1.6,2.27,6.5,6.0,10.0,21.0,7.5,6.0,10.0,23.0,15.0,13.0,19.0,41.0,34.0,34.0,41.0,67.0,1000.0
46,4tT1v6L7,19/08/2024,21:00,ECUADOR - LIGA PRO,Tecnico U.,Delfin,SECOND STAGE ,1.9,3.1,4.0,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,1.91,1.8,1.95,1.85,1.24,3.9,8.0,11.0,21.0,41.0,6.5,6.0,15.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
47,tzGx4XuJ,19/08/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Bolivar,SA Bulo Bulo,CLAUSURA ,1.25,6.5,9.0,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.83,1.83,1.24,3.9,,,21.0,26.0,51.0,101.0,9.0,12.0,26.0,51.0,7.5,9.0,23.0,51.0,8.5,11.0,23.0,51.0,251.0
48,On7sciXA,19/08/2024,21:00,ARGENTINA - LIGA PROFESIONAL,Defensa y Justicia,Banfield,ROUND 11,2.2,3.2,3.5,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,2.2,1.65,1.33,3.3,7.0,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,501.0
