Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
18,QRRoX7hA,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Braga,Hoffenheim,LEAGUE PHASE ,2.0,3.8,3.4,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5,2.07,1.83,1.33,3.3,17.0,15.0,21.0,41.0,11.0,7.5,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,19.0,34.0,101.0
19,f39Gz2Ga,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,FCSB,Olympiacos Piraeus,LEAGUE PHASE ,3.4,3.4,2.15,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.87,1.8,1.95,3.3,1.33,1.73,2.08,10.0,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
20,6gNU4zv0,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Tottenham,AS Roma,LEAGUE PHASE ,1.7,4.2,4.33,1.25,3.75,1.02,19.0,1.14,5.5,1.46,2.57,1.5,2.5,1.68,2.15,1.23,4.0,21.0,19.0,26.0,51.0,11.0,8.5,15.0,29.0,11.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0
21,EFnuzG7b,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Real Sociedad,Ajax,LEAGUE PHASE ,1.91,3.5,4.1,1.4,2.75,1.06,10.0,1.29,3.75,1.97,1.93,1.75,2.0,1.95,1.95,1.25,3.8,11.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,201.0
22,CW1ejyP6,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Nice,Rangers,LEAGUE PHASE ,1.85,3.7,4.1,1.33,3.25,1.04,13.0,1.25,4.0,1.76,1.96,1.67,2.1,1.89,2.01,1.26,3.7,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0
23,UXFB00bk,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Midtjylland,Eintracht Frankfurt,LEAGUE PHASE ,3.5,3.6,2.05,1.33,3.25,1.04,13.0,1.22,4.33,1.62,2.15,1.57,2.25,3.45,1.3,1.83,2.07,13.0,9.5,11.0,19.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,41.0,26.0,29.0,41.0,126.0
24,dzIo75Gc,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Manchester Utd,Bodo/Glimt,LEAGUE PHASE ,1.22,6.5,13.0,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.75,1.95,1.8,1.21,4.25,,,19.0,29.0,51.0,151.0,9.5,12.0,29.0,67.0,7.0,10.0,23.0,51.0,7.5,10.0,26.0,67.0,301.0
25,WldtaNtR,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Ferencvaros,Malmo FF,LEAGUE PHASE ,1.85,3.5,4.33,1.36,3.0,1.05,11.0,1.25,4.0,1.89,2.01,1.7,2.05,1.87,2.03,1.23,4.1,11.0,13.0,23.0,41.0,8.0,6.5,15.0,34.0,9.0,8.5,13.0,41.0,15.0,15.0,23.0,41.0,201.0
26,dr8bBL6U,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Twente,Royale Union SG,LEAGUE PHASE ,2.25,3.25,3.3,1.36,3.0,1.05,11.0,1.25,4.0,1.88,2.02,1.67,2.1,2.2,1.65,1.33,3.3,11.0,11.0,17.0,34.0,9.0,6.0,12.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,26.0,41.0,151.0
27,GOf2vGtf,28/11/2024,17:00,EUROPE - EUROPA LEAGUE,Slavia Prague,Fenerbahce,LEAGUE PHASE ,2.25,3.2,3.3,1.44,2.63,1.07,9.0,1.33,3.4,2.1,1.73,1.8,1.95,2.2,1.65,1.33,3.3,9.0,9.5,15.0,34.0,7.5,6.0,12.0,29.0,10.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
28,lpsIG3It,28/11/2024,18:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Olimpia Asuncion,CLAUSURA ,4.0,3.2,1.9,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,3.9,1.24,1.88,1.93,8.0,6.0,8.5,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,34.0,41.0,41.0,41.0,67.0,1000.0
29,dApQEsmg,28/11/2024,18:00,PARAGUAY - PRIMERA DIVISION,Tacuary,Sportivo Trinidense,CLAUSURA ,3.8,3.6,1.85,1.36,3.0,1.05,11.0,1.29,3.5,1.95,1.85,1.83,1.83,3.7,1.26,1.95,1.85,11.0,7.0,9.0,15.0,11.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
30,IPYYCLH5,28/11/2024,20:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Libertad Asuncion,CLAUSURA ,1.75,3.4,4.5,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,2.0,1.73,1.78,2.03,1.2,4.4,8.0,11.0,23.0,51.0,6.0,6.5,15.0,41.0,7.5,9.0,19.0,41.0,13.0,17.0,34.0,67.0,1250.0
31,ADYtljRF,28/11/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,Oriente Petrolero,CLAUSURA ,1.65,3.75,4.1,1.4,2.75,1.04,13.0,1.29,3.5,1.88,1.93,1.83,1.83,1.68,2.15,1.21,4.25,11.0,12.0,23.0,51.0,7.0,7.5,15.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
32,x2BD1EaU,28/11/2024,22:00,MEXICO - LIGA MX,Atl. San Luis,U.A.N.L.- Tigres,APERTURA ,3.2,3.5,2.2,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,1.67,2.1,3.1,1.32,1.65,2.15,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
