Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,2oEJbvT1,24/10/2024,13:45,EUROPE - EUROPA LEAGUE,Eintracht Frankfurt,RFS,LEAGUE PHASE ,1.13,8.5,19.0,1.2,4.33,1.02,21.0,1.1,7.0,1.36,3.2,2.1,1.67,1.14,5.75,,,21.0,41.0,81.0,251.0,10.0,17.0,41.0,101.0,7.0,11.0,29.0,81.0,7.0,11.0,29.0,81.0,401.0
12,AwjxHe2C,24/10/2024,13:45,EUROPE - EUROPA LEAGUE,PAOK,Plzen,LEAGUE PHASE ,1.9,3.6,4.0,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1,1.91,1.99,1.25,3.8,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
13,67jtezzI,24/10/2024,14:00,SPAIN - LALIGA2,Almeria,Albacete,ROUND 11,1.73,3.6,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.62,2.2,1.7,2.1,1.2,4.4,13.0,17.0,26.0,51.0,9.0,7.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
14,CpD7BeKb,24/10/2024,14:00,SPAIN - LALIGA2,Levante,Dep. La Coruna,ROUND 11,2.0,3.4,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.05,1.8,1.3,3.45,11.0,11.0,19.0,41.0,8.0,6.5,13.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
15,2VyBRPog,24/10/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Khaleej,ROUND 8,2.2,3.3,3.2,1.4,2.75,1.03,10.0,1.29,3.5,1.95,1.85,1.73,2.0,2.15,1.68,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,151.0
16,63r2ToHt,24/10/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Ittihad,ROUND 8,6.25,4.5,1.44,1.29,3.5,1.03,10.5,1.17,4.5,1.57,2.35,1.8,1.91,5.9,1.13,2.68,1.45,15.0,8.5,7.5,10.0,19.0,9.0,9.0,12.0,34.0,19.0,17.0,23.0,67.0,41.0,41.0,51.0,151.0
17,tjlFtyLO,24/10/2024,16:00,SPAIN - LALIGA2,Burgos CF,Racing Club Ferrol,ROUND 11,2.0,3.0,4.1,1.5,2.5,1.1,7.0,1.4,2.75,2.35,1.57,2.0,1.73,2.05,1.8,1.25,3.8,7.0,9.5,19.0,41.0,6.0,6.0,15.0,41.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,67.0,1000.0
18,vaTmiRYq,24/10/2024,16:00,SPAIN - LALIGA2,Tenerife,Malaga,ROUND 11,2.0,3.1,4.2,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.38,1.53,2.05,1.8,1.24,3.9,6.0,8.0,19.0,41.0,5.5,6.0,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
19,KAGF9ZlB,24/10/2024,16:00,SPAIN - LALIGA2,Gijon,Huesca,ROUND 11,1.95,3.1,4.2,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.2,1.62,2.0,1.85,1.23,4.0,6.5,9.0,19.0,51.0,5.5,6.0,15.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,201.0
20,nuTcNxOh,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Twente,Lazio,LEAGUE PHASE ,2.75,3.3,2.55,1.36,3.0,1.05,11.0,1.29,3.75,1.92,1.98,1.67,2.1,2.68,1.45,1.53,2.43,11.0,9.0,13.0,23.0,10.0,6.5,10.0,19.0,15.0,10.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
21,nqwpG0aS,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Tottenham,AZ Alkmaar,LEAGUE PHASE ,1.42,5.0,6.5,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.75,1.62,2.2,1.4,2.85,1.12,6.25,21.0,23.0,41.0,67.0,10.0,10.0,21.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,19.0,41.0,151.0
22,jHDnhcff,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Rangers,FCSB,LEAGUE PHASE ,1.44,4.75,6.5,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,1.8,1.95,1.43,2.75,1.14,5.75,15.0,17.0,34.0,67.0,8.0,9.5,19.0,41.0,7.5,8.5,19.0,41.0,10.0,11.0,23.0,51.0,251.0
23,SlgzeW1E,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Malmo FF,Olympiacos Piraeus,LEAGUE PHASE ,2.88,3.5,2.38,1.36,3.0,1.04,12.0,1.25,4.0,1.84,2.06,1.67,2.1,2.75,1.43,1.58,2.35,12.0,9.5,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
24,E5J0sSk5,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Lyon,Besiktas,LEAGUE PHASE ,1.55,4.33,5.5,1.29,3.5,1.03,15.0,1.2,4.5,1.62,2.3,1.67,2.1,1.55,2.38,1.17,5.0,15.0,17.0,29.0,51.0,9.0,8.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
25,UTPaq2Oj,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Fenerbahce,Manchester Utd,LEAGUE PHASE ,2.9,3.6,2.3,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25,2.75,1.43,1.6,2.3,13.0,10.0,13.0,23.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
26,OQFNoblK,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,FC Porto,Hoffenheim,LEAGUE PHASE ,1.5,4.75,5.75,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.62,2.2,1.48,2.6,1.15,5.5,19.0,21.0,34.0,51.0,10.0,9.0,17.0,41.0,9.0,8.5,15.0,34.0,12.0,11.0,19.0,41.0,151.0
27,4Q4pv7nB,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Ath Bilbao,Slavia Prague,LEAGUE PHASE ,1.7,3.9,4.75,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.05,1.8,1.95,1.68,2.15,1.21,4.25,12.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.0,8.5,15.0,41.0,13.0,13.0,23.0,51.0,251.0
28,8MyHT2Mb,24/10/2024,16:00,EUROPE - EUROPA LEAGUE,Anderlecht,Ludogorets,LEAGUE PHASE ,1.75,3.6,4.75,1.36,3.0,1.05,11.0,1.25,4.0,1.89,2.01,1.75,2.0,1.75,2.05,1.2,4.4,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,13.0,23.0,51.0,201.0
29,KlcfeRjd,24/10/2024,17:00,PERU - LIGA 1,Comerciantes Unidos,Sport Boys,CLAUSURA ,2.05,2.9,4.33,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,1.83,1.83,2.05,1.8,1.23,4.0,8.0,11.0,21.0,41.0,7.0,6.0,15.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,251.0
30,pGU37DCT,24/10/2024,17:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,Wilstermann,CLAUSURA ,1.6,3.8,5.75,1.5,2.5,1.08,8.0,1.4,2.75,2.2,1.65,2.25,1.57,1.58,2.35,1.15,5.5,8.0,11.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,23.0,51.0,11.0,15.0,34.0,81.0,201.0
31,hSxBeE4l,24/10/2024,18:00,COLOMBIA - PRIMERA A,Envigado,Aguilas,CLAUSURA ,3.5,3.0,2.25,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67,3.45,1.3,1.65,2.2,6.5,6.0,9.5,21.0,8.0,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,201.0
32,v3a39ZsH,24/10/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Guabira,CLAUSURA ,1.3,5.25,9.5,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.83,1.83,1.3,3.45,,,17.0,26.0,41.0,101.0,8.5,10.0,26.0,51.0,7.5,9.0,19.0,51.0,8.5,11.0,23.0,51.0,251.0
33,fRow7SJA,24/10/2024,21:30,BRAZIL - SERIE B,Sport Recife,Guarani,ROUND 33,1.44,4.2,7.5,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,2.38,1.53,1.45,2.68,1.11,6.6,8.5,13.0,34.0,81.0,5.5,8.5,23.0,51.0,6.0,9.0,26.0,67.0,9.0,15.0,41.0,101.0,201.0
34,vPWbFTIi,24/10/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Corinthians (Bra),Racing Club (Arg),PLAY OFFS ,1.91,3.4,4.33,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,1.9,1.95,1.23,4.0,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,1250.0
