Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,pnFeHfN0,25/10/2024,13:00,POLAND - DIVISION 1,Chrobry Glogow,Kotwica Kolobrzeg,ROUND 14,2.1,3.4,3.0,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.8,1.91,2.1,1.7,1.35,3.1,11.0,10.0,17.0,34.0,8.0,7.0,11.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,251.0
12,CMxKWQD4,25/10/2024,13:00,BULGARIA - PARVA LIGA,Levski Sofia,Beroe,ROUND 13,1.2,5.75,17.0,1.36,3.0,1.05,11.0,1.29,3.5,1.98,1.88,3.0,1.36,1.2,4.4,,,9.5,26.0,67.0,301.0,5.5,12.0,41.0,151.0,4.75,11.0,41.0,151.0,6.0,15.0,41.0,151.0,201.0
13,2oOvgLGE,25/10/2024,13:00,POLAND - EKSTRAKLASA,Piast Gliwice,Lechia Gdansk,ROUND 13,1.55,4.0,5.75,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.0,1.75,1.53,2.43,1.14,5.75,10.0,13.0,29.0,67.0,6.5,7.5,17.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,67.0,401.0
14,0zVWNlJ0,25/10/2024,13:00,AUSTRIA - 2. LIGA,First Vienna,ASK Voitsberg,ROUND 11,1.85,3.9,3.55,1.3,3.2,1.03,9.0,1.19,4.15,1.6,2.22,1.57,2.25,1.82,1.93,,,9.0,14.0,22.0,50.0,9.5,7.8,12.0,28.0,10.25,8.5,13.0,29.0,16.0,13.0,20.0,45.0,300.0
15,ldBRqWuK,25/10/2024,13:00,AUSTRIA - 2. LIGA,Amstetten,Floridsdorfer AC,ROUND 11,2.52,3.3,2.62,1.36,2.9,1.05,8.0,1.23,3.75,1.7,2.07,1.55,2.3,2.2,1.62,,,8.0,10.5,15.0,30.0,10.25,6.6,9.5,20.0,14.0,9.25,11.5,24.0,29.0,19.0,24.0,40.0,250.0
16,MkJuMSmD,25/10/2024,13:00,AUSTRIA - 2. LIGA,Ried,Kapfenberg,ROUND 11,1.34,5.0,7.4,1.28,3.35,1.03,9.25,1.18,4.35,1.55,2.32,1.85,1.85,,,,,9.25,22.0,50.0,175.0,8.25,10.0,23.0,75.0,7.0,8.5,19.5,65.0,8.75,10.5,24.0,80.0,600.0
17,2iNWcH7k,25/10/2024,13:30,GERMANY - 2. BUNDESLIGA,Nurnberg,Regensburg,ROUND 10,1.8,3.75,4.1,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,1.73,2.0,1.83,2.03,1.25,3.8,12.0,13.0,21.0,41.0,8.0,7.0,13.0,29.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
18,AL4P3nvB,25/10/2024,13:30,GERMANY - 2. BUNDESLIGA,FC Koln,Paderborn,ROUND 10,1.73,4.0,4.2,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.4,2.75,1.73,2.08,1.24,3.9,21.0,21.0,29.0,41.0,13.0,8.5,15.0,29.0,12.0,9.0,11.0,26.0,17.0,12.0,17.0,29.0,81.0
19,I5fXHFho,25/10/2024,13:30,ITALY - SERIE A,Udinese,Cagliari,ROUND 9,2.2,3.4,3.3,1.4,2.75,1.06,10.0,1.3,3.5,2.04,1.86,1.75,2.0,2.15,1.68,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,13.0,34.0,21.0,17.0,29.0,51.0,251.0
20,zqfQKaBO,25/10/2024,13:30,SERBIA - SUPER LIGA,Radnicki 1923,Jedinstvo U.,ROUND 13,1.29,4.85,10.5,1.35,2.95,1.05,8.0,1.24,3.65,1.72,2.05,2.2,1.6,,,,,8.0,24.0,75.0,350.0,6.3,9.75,32.0,150.0,5.7,8.75,26.0,120.0,7.4,11.5,35.0,150.0,900.0
21,f1WLctad,25/10/2024,14:00,GERMANY - 3. LIGA,Ingolstadt,Dortmund II,ROUND 12,1.8,3.7,3.8,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,1.83,2.03,1.25,3.8,17.0,17.0,23.0,41.0,10.0,7.5,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,21.0,34.0,126.0
22,I9OTn4kg,25/10/2024,14:00,DENMARK - 1ST DIVISION,Hillerod,Horsens,ROUND 14,3.1,3.5,2.1,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,3.1,1.35,1.7,2.1,15.0,10.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
23,O6TEZfLO,25/10/2024,14:00,TURKEY - SUPER LIG,Adana Demirspor,Sivasspor,ROUND 10,3.2,3.5,2.15,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.57,2.25,3.1,1.35,1.7,2.1,13.0,10.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,29.0,41.0,126.0
24,rXLwfB2c,25/10/2024,14:00,DENMARK - SUPERLIGA,Silkeborg,Aalborg,ROUND 13,1.73,4.0,4.33,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.62,2.2,1.7,2.1,1.23,4.1,15.0,15.0,23.0,41.0,9.5,8.0,15.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
25,zwTt1TS1,25/10/2024,14:00,TURKEY - 1. LIG,Karagumruk,Adanaspor AS,ROUND 10,1.33,4.5,8.5,1.33,3.25,1.04,12.0,1.22,4.0,1.7,2.1,2.0,1.73,1.35,3.1,,,12.0,21.0,41.0,101.0,7.0,9.0,23.0,51.0,6.5,9.0,21.0,51.0,8.5,12.0,29.0,67.0,351.0
26,xK4wDick,25/10/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Vizela,ROUND 9,2.4,3.1,2.8,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83,2.38,1.55,1.43,2.75,8.5,8.5,13.0,29.0,7.5,6.0,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
27,CUQsbGnU,25/10/2024,14:00,NORWAY - OBOS-LIGAEN,Stabaek,Valerenga,ROUND 28,2.75,4.0,2.15,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.36,3.0,2.68,1.45,1.68,2.15,23.0,15.0,15.0,23.0,17.0,9.0,10.0,15.0,21.0,11.0,11.0,17.0,29.0,19.0,21.0,26.0,67.0
28,dGBe134n,25/10/2024,14:00,DENMARK - 1ST DIVISION,B.93,Roskilde,ROUND 14,2.55,3.5,2.6,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5,2.43,1.53,1.48,2.6,17.0,13.0,15.0,26.0,13.0,7.0,10.0,19.0,15.0,10.0,11.0,21.0,26.0,19.0,21.0,34.0,101.0
29,AqLLlQKt,25/10/2024,14:00,DENMARK - 1ST DIVISION,Koge,Kolding IF,ROUND 14,6.0,4.33,1.48,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,1.73,2.0,5.75,1.14,2.6,1.48,15.0,8.5,8.0,11.0,19.0,8.5,8.5,11.0,34.0,19.0,17.0,21.0,67.0,41.0,41.0,41.0,201.0
30,ER2eHJ1s,25/10/2024,14:45,PORTUGAL - LIGA PORTUGAL,Casa Pia,Nacional,ROUND 9,2.1,3.3,3.5,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.1,1.67,2.08,1.73,1.3,3.45,7.0,8.0,17.0,41.0,6.0,6.5,13.0,34.0,9.0,9.5,19.0,41.0,19.0,21.0,41.0,81.0,501.0
31,lblAnnun,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Oss,Jong AZ,ROUND 12,2.9,3.6,2.25,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63,2.85,1.4,1.63,2.25,19.0,12.0,15.0,23.0,15.0,7.5,9.5,15.0,19.0,11.0,11.0,21.0,29.0,21.0,23.0,34.0,101.0
32,AXIaSrfU,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Roda,Jong Ajax,ROUND 12,1.48,4.75,6.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.53,2.38,1.45,2.68,1.13,5.9,21.0,23.0,41.0,67.0,11.0,9.5,19.0,41.0,9.5,8.5,13.0,34.0,12.0,11.0,19.0,41.0,101.0
33,27FiU4PH,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,FC Volendam,Eindhoven FC,ROUND 12,1.7,4.1,4.33,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.44,2.63,1.68,2.15,1.22,4.15,21.0,21.0,29.0,51.0,13.0,8.5,15.0,29.0,12.0,9.0,11.0,29.0,15.0,12.0,17.0,29.0,81.0
34,zeOzYnQh,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Jong Utrecht,ROUND 12,1.57,4.5,4.5,1.25,3.75,1.02,19.0,1.17,5.0,1.53,2.4,1.62,2.2,1.58,2.35,1.21,4.25,19.0,17.0,29.0,51.0,9.5,9.0,15.0,34.0,9.5,8.5,15.0,34.0,13.0,12.0,19.0,41.0,151.0
35,vTURZ8et,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,De Graafschap,ROUND 12,1.83,4.0,3.75,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.44,2.63,1.88,1.98,1.3,3.45,21.0,19.0,23.0,41.0,12.0,8.5,13.0,26.0,12.0,9.0,12.0,26.0,17.0,13.0,17.0,29.0,81.0
36,viNYXqck,25/10/2024,15:00,ROMANIA - LIGA 1,CFR Cluj,Sepsi Sf. Gheorghe,ROUND 14,1.8,3.6,4.1,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.8,1.91,1.83,2.03,1.24,3.9,11.0,12.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,201.0
37,SOHIr4vB,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Den Bosch,ROUND 12,2.5,3.8,2.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.43,1.53,1.53,2.43,15.0,11.0,15.0,26.0,11.0,7.5,10.0,19.0,15.0,10.0,13.0,23.0,26.0,19.0,23.0,41.0,126.0
38,MBnIpQ9b,25/10/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Vitesse,Jong PSV,ROUND 12,1.73,4.0,4.2,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.4,2.75,1.73,2.08,1.24,3.9,21.0,21.0,29.0,41.0,13.0,8.5,15.0,29.0,12.0,9.0,11.0,26.0,17.0,12.0,17.0,29.0,81.0
39,8rypRidm,25/10/2024,15:00,FRANCE - LIGUE 2,Metz,Guingamp,ROUND 10,1.95,3.5,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.0,1.85,1.3,3.45,11.0,11.0,19.0,41.0,7.5,7.0,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,51.0,201.0
40,xOS0N9eC,25/10/2024,15:00,FRANCE - LIGUE 2,Rodez,Lorient,ROUND 10,3.5,3.5,2.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,3.45,1.3,1.83,2.03,13.0,9.0,11.0,19.0,13.0,7.0,9.0,15.0,19.0,13.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
41,n3RDDGZg,25/10/2024,15:00,NETHERLANDS - EREDIVISIE,Almere City,Nijmegen,ROUND 10,3.5,3.4,2.1,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.67,2.1,3.3,1.33,1.73,2.08,12.0,9.0,11.0,19.0,12.0,6.5,9.0,15.0,19.0,12.0,12.0,23.0,41.0,26.0,29.0,41.0,151.0
42,roe1a476,25/10/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Genk U23,Lommel SK,ROUND 9,3.7,3.5,1.95,1.3,3.25,1.04,12.0,1.22,4.0,1.75,2.05,1.67,2.1,3.55,1.28,1.88,1.98,12.0,8.5,10.0,17.0,13.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
43,vDlAcrxJ,25/10/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Patro Eisden,ROUND 9,4.33,3.6,1.75,1.33,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.8,1.91,4.0,1.23,2.05,1.8,11.0,7.5,8.5,15.0,13.0,7.0,8.5,15.0,23.0,15.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
44,dhcptP0n,25/10/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Okhdood,ROUND 8,1.36,4.75,7.0,1.25,3.75,1.01,17.0,1.14,5.0,1.5,2.5,1.8,1.91,1.38,3.0,1.11,6.8,17.0,23.0,41.0,81.0,9.0,10.0,21.0,51.0,8.0,9.0,17.0,41.0,9.5,11.0,23.0,51.0,151.0
45,OvR8LmQO,25/10/2024,15:00,FRANCE - LIGUE 2,Clermont,Martigues,ROUND 10,1.6,3.9,5.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.1,1.67,1.6,2.3,1.17,5.0,9.5,12.0,26.0,51.0,6.0,7.5,17.0,41.0,7.0,8.5,21.0,51.0,12.0,15.0,29.0,67.0,1000.0
46,xrirzmuI,25/10/2024,15:00,FRANCE - LIGUE 2,Dunkerque,Red Star,ROUND 10,2.1,3.5,3.25,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.73,2.0,2.08,1.73,1.35,3.1,11.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
47,dW3GHvPj,25/10/2024,15:00,FRANCE - LIGUE 2,Annecy,Laval,ROUND 10,2.25,3.2,3.2,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91,2.25,1.63,1.35,3.1,9.0,9.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
48,zJfRwVug,25/10/2024,15:00,FRANCE - LIGUE 2,Pau FC,Amiens,ROUND 10,2.1,3.2,3.5,1.4,2.75,1.06,9.5,1.29,3.5,2.0,1.85,1.73,2.0,2.08,1.73,1.3,3.45,9.5,11.0,19.0,41.0,8.0,6.0,13.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
49,reMfU7iL,25/10/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Stade Nyonnais,ROUND 12,1.75,3.85,4.0,1.29,3.3,1.03,9.0,1.17,4.4,1.53,2.32,1.53,2.35,1.72,2.05,,,9.0,16.0,26.0,60.0,10.0,7.9,13.0,32.0,10.25,8.25,12.5,30.0,15.5,12.5,18.5,40.0,250.0
50,8x6ZMPqe,25/10/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Etoile-Carouge,Lausanne Ouchy,ROUND 12,1.98,3.55,3.45,1.34,3.0,1.04,8.25,1.22,3.8,1.7,2.07,1.57,2.25,1.95,1.8,,,8.25,12.5,20.0,50.0,9.25,7.0,11.5,28.0,11.0,8.25,12.5,30.0,18.5,14.5,21.0,45.0,250.0
51,ABRniaoR,25/10/2024,15:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Puszcza,ROUND 13,1.36,4.75,8.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.95,1.8,1.35,3.1,1.1,7.0,13.0,21.0,41.0,101.0,8.0,9.0,23.0,51.0,7.0,9.0,19.0,51.0,9.0,11.0,26.0,51.0,301.0
52,bkZ1QLrQ,25/10/2024,15:30,ITALY - SERIE C,Ternana,Rimini,GROUP B ,1.53,3.85,6.0,1.42,2.67,1.06,7.3,1.3,3.25,1.9,1.85,1.95,1.75,1.57,2.3,,,7.3,15.0,37.0,120.0,6.2,7.5,18.5,65.0,6.8,8.0,18.0,65.0,10.5,12.5,29.0,90.0,800.0
53,GUab60if,25/10/2024,15:30,ITALY - SERIE C,Pianese,Gubbio,GROUP B ,2.92,2.9,2.55,1.55,2.35,1.11,5.5,1.5,2.42,2.42,1.5,2.02,1.7,,,1.53,2.4,5.5,6.3,11.0,28.0,7.2,5.7,10.25,26.0,13.5,10.75,17.0,45.0,37.0,29.0,45.0,100.0,201.0
54,tzMDkkCG,25/10/2024,15:30,ITALY - SERIE C,Pro Vercelli,Arzignano,GROUP A ,2.5,2.95,2.95,1.5,2.5,1.1,6.0,1.42,2.65,2.27,1.6,1.9,1.82,2.42,1.53,,,6.0,7.9,14.5,37.0,6.7,5.7,10.5,27.0,11.25,9.75,15.0,40.0,27.0,24.0,37.0,80.0,700.0
55,Sho4sHkL,25/10/2024,15:30,SPAIN - PRIMERA RFEF,Arenteiro,Unionistas,GROUP 1 ,2.05,3.4,3.1,1.57,2.25,1.08,7.0,1.5,2.5,2.5,1.5,2.25,1.57,2.1,1.7,1.35,3.1,7.0,7.5,15.0,41.0,5.5,7.0,13.0,34.0,8.5,10.0,21.0,41.0,19.0,21.0,41.0,81.0,67.0
56,bPLyuKZa,25/10/2024,15:30,SPAIN - PRIMERA RFEF,Fuenlabrada,UD Ibiza,GROUP 2 ,3.0,3.0,2.2,1.53,2.38,1.08,7.0,1.44,2.63,2.38,1.53,2.1,1.67,3.1,1.35,1.63,2.25,7.0,6.5,10.0,21.0,8.0,6.5,10.0,21.0,15.0,13.0,19.0,41.0,34.0,29.0,41.0,67.0,900.0
57,p8S4iBs4,25/10/2024,15:30,ITALY - SERIE C,Pro Patria,Trento,GROUP A ,2.87,2.55,2.92,1.62,2.2,1.15,4.75,1.6,2.25,2.72,1.4,2.1,1.65,2.37,1.55,,,4.75,6.5,13.5,40.0,6.3,5.2,11.0,32.0,13.0,11.0,17.0,50.0,37.0,32.0,50.0,110.0,201.0
58,AwpQqzIk,25/10/2024,15:30,ITALY - SERIE B,Spezia,Bari,ROUND 10,2.2,3.2,3.5,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,1.91,1.91,2.15,1.68,1.33,3.3,8.5,9.5,17.0,41.0,7.0,6.0,12.0,29.0,10.0,9.0,15.0,41.0,21.0,19.0,29.0,51.0,301.0
59,OWQnJGhl,25/10/2024,15:30,POLAND - DIVISION 1,Ruch Chorzow,Warta Poznan,ROUND 14,1.67,3.4,5.25,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.83,1.83,1.68,2.15,1.17,5.0,9.5,15.0,26.0,51.0,7.0,6.5,17.0,41.0,8.0,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0
60,4E8uaJWa,25/10/2024,15:30,GERMANY - BUNDESLIGA,Mainz,B. Monchengladbach,ROUND 8,2.25,3.8,2.88,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.5,1.5,2.5,2.06,1.84,1.43,2.75,17.0,13.0,17.0,29.0,12.0,7.5,11.0,21.0,13.0,9.5,11.0,23.0,23.0,15.0,21.0,34.0,101.0
61,fLKXKa6m,25/10/2024,15:30,ITALY - SERIE C,Vis Pesaro,Carpi,GROUP B ,1.55,3.7,6.1,1.42,2.65,1.08,6.6,1.37,2.87,2.07,1.7,2.15,1.62,1.57,2.3,,,6.6,13.5,35.0,120.0,5.4,7.3,19.5,75.0,6.3,8.5,21.0,80.0,10.5,14.0,35.0,120.0,900.0
62,ppEtisWN,25/10/2024,15:30,ITALY - SERIE C,Giana Erminio,Novara,GROUP A ,2.57,2.72,3.1,1.57,2.3,1.13,5.2,1.53,2.35,2.55,1.45,2.05,1.7,2.47,1.5,,,5.2,7.0,14.5,40.0,6.3,5.4,11.5,35.0,11.5,10.0,16.5,50.0,30.0,26.0,45.0,100.0,201.0
63,GjyWUcDj,25/10/2024,15:45,WALES - CYMRU PREMIER,Cardiff Metropolitan,Newtown,ROUND 14,2.2,3.4,2.85,1.37,2.85,1.05,7.8,1.26,3.5,1.78,1.95,1.65,2.12,2.15,1.65,,,7.8,10.25,15.5,35.0,8.75,6.7,10.5,23.0,11.5,9.0,13.0,29.0,22.0,17.0,25.0,55.0,350.0
64,lYpTkOLs,25/10/2024,15:45,FRANCE - LIGUE 1,Rennes,Le Havre,ROUND 9,1.5,3.9,7.0,1.4,2.75,1.05,11.0,1.25,4.0,1.89,2.01,2.0,1.75,1.48,2.6,1.11,6.6,10.0,15.0,34.0,67.0,6.5,7.5,21.0,51.0,7.0,8.5,19.0,51.0,10.0,13.0,29.0,51.0,351.0
65,6weQwXA4,25/10/2024,15:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Annagh,Dundela,ROUND 13,2.67,3.5,2.32,1.32,3.1,1.03,10.5,1.22,3.45,1.65,1.98,1.57,2.12,,,,,12.5,9.75,13.0,24.0,10.25,6.9,9.25,17.5,14.5,10.0,12.5,24.0,30.0,21.0,26.0,50.0,300.0
66,bLD0NyVN,25/10/2024,15:45,ITALY - SERIE A,Torino,Como,ROUND 9,2.55,3.1,3.0,1.4,2.75,1.07,9.0,1.3,3.5,2.07,1.83,1.75,2.0,2.05,1.85,1.4,2.85,9.0,9.5,15.0,29.0,8.5,6.0,11.0,23.0,12.0,10.0,13.0,34.0,23.0,21.0,29.0,41.0,201.0
67,xYwcKqS9,25/10/2024,15:45,IRELAND - PREMIER DIVISION,Waterford,Bohemians,ROUND 35,2.7,3.4,2.55,1.36,3.0,1.05,11.0,1.29,3.5,1.98,1.88,1.67,2.1,2.6,1.48,1.53,2.43,11.0,9.5,13.0,26.0,10.0,6.5,10.0,19.0,15.0,10.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
68,WA92hUwg,25/10/2024,15:45,IRELAND - PREMIER DIVISION,St. Patricks,Derry City,ROUND 35,2.45,3.2,2.9,1.4,2.75,1.06,9.5,1.3,3.4,2.05,1.8,1.75,2.0,2.38,1.55,1.4,2.85,9.5,9.0,15.0,29.0,8.0,6.0,11.0,23.0,12.0,9.5,13.0,34.0,23.0,21.0,29.0,51.0,251.0
